OSU_RTS.MDBUS_E3.049_E01 Time [SNAP],OSU_RTS.MDBUS_E3.049_E01 Value [SNAP],OSU_RTS.MDBUS_E3.049_E01 Status [SNAP],OSU_RTS.MDBUS_E3.049_E02 Time [SNAP],OSU_RTS.MDBUS_E3.049_E02 Value [SNAP],OSU_RTS.MDBUS_E3.049_E02 Status [SNAP],OSU_RTS.MDBUS_E3.049_E04 Time [SNAP],OSU_RTS.MDBUS_E3.049_E04 Value [SNAP],OSU_RTS.MDBUS_E3.049_E04 Status [SNAP],OSU_RTS.MDBUS_RT.049S_C Time [SNAP],OSU_RTS.MDBUS_RT.049S_C Value [SNAP],OSU_RTS.MDBUS_RT.049S_C Status [SNAP],OSU_RTS.MDBUS_RT.049S_HF Time [SNAP],OSU_RTS.MDBUS_RT.049S_HF Value [SNAP],OSU_RTS.MDBUS_RT.049S_HF Status [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.049S_I Time [SNAP],OSU_RTS.MDBUS_RT.049S_I Value [SNAP],OSU_RTS.MDBUS_RT.049S_I Status [SNAP],OSU_RTS.MDBUS_RT.049S_P Time [SNAP],OSU_RTS.MDBUS_RT.049S_P Value [SNAP],OSU_RTS.MDBUS_RT.049S_P Status [SNAP],OSU_RTS.MDBUS_RT.049S_T Time [SNAP],OSU_RTS.MDBUS_RT.049S_T Value [SNAP],OSU_RTS.MDBUS_RT.049S_T Status [SNAP],Comments
10/15/18 0:00,151997,OK,10/15/18 0:00,191638,OK,10/15/18 0:00,1921120,OK,10/15/18 0:00,33489.18359,OK,10/15/18 0:00,956.949646,OK,10/15/18 0:00,40422620,OK,10/15/18 0:00,0.798775024,OK,10/15/18 0:00,181.2757416,OK,10/15/18 0:00,380.664917,OK,
10/15/18 0:15,152005,OK,10/15/18 0:15,191648,OK,10/15/18 0:15,1921192,OK,10/15/18 0:15,33489.36719,OK,10/15/18 0:15,794.197876,OK,10/15/18 0:15,40422840,OK,10/15/18 0:15,0.663038147,OK,10/15/18 0:15,178.3494415,OK,10/15/18 0:15,380.4908447,OK,
10/15/18 0:30,152012,OK,10/15/18 0:30,191657,OK,10/15/18 0:30,1921265,OK,10/15/18 0:30,33489.52734,OK,10/15/18 0:30,810.3308105,OK,10/15/18 0:30,40423032,OK,10/15/18 0:30,0.67661853,OK,10/15/18 0:30,175.4545135,OK,10/15/18 0:30,379.140625,OK,
10/15/18 0:45,152020,OK,10/15/18 0:45,191667,OK,10/15/18 0:45,1921339,OK,10/15/18 0:45,33489.59766,OK,10/15/18 0:45,0,OK,10/15/18 0:45,40423116,OK,10/15/18 0:45,0,LOW ALARM,10/15/18 0:45,176.0922546,OK,10/15/18 0:45,327.9448242,OK,
10/15/18 1:00,152027,OK,10/15/18 1:00,191677,OK,10/15/18 1:00,1921412,OK,10/15/18 1:00,33489.65625,OK,10/15/18 1:00,547.2999878,OK,10/15/18 1:00,40423184,OK,10/15/18 1:00,0.456943817,OK,10/15/18 1:00,177.2802582,OK,10/15/18 1:00,379.5601807,OK,
10/15/18 1:15,152035,OK,10/15/18 1:15,191687,OK,10/15/18 1:15,1921486,OK,10/15/18 1:15,33489.79688,OK,10/15/18 1:15,813.4398804,OK,10/15/18 1:15,40423352,OK,10/15/18 1:15,0.679008301,OK,10/15/18 1:15,180.6934357,OK,10/15/18 1:15,381.0222778,OK,
10/15/18 1:30,152042,OK,10/15/18 1:30,191696,OK,10/15/18 1:30,1921559,OK,10/15/18 1:30,33489.97266,OK,10/15/18 1:30,900.0568848,OK,10/15/18 1:30,40423564,OK,10/15/18 1:30,0.751349854,OK,10/15/18 1:30,179.8179169,OK,10/15/18 1:30,380.5967712,OK,
10/15/18 1:45,152050,OK,10/15/18 1:45,191706,OK,10/15/18 1:45,1921633,OK,10/15/18 1:45,33490.14844,OK,10/15/18 1:45,893.6861572,OK,10/15/18 1:45,40423776,OK,10/15/18 1:45,0.745953125,OK,10/15/18 1:45,181.6061554,OK,10/15/18 1:45,381.2489624,OK,
10/15/18 2:00,152057,OK,10/15/18 2:00,191716,OK,10/15/18 2:00,1921706,OK,10/15/18 2:00,33490.35547,OK,10/15/18 2:00,1021.085449,OK,10/15/18 2:00,40424024,OK,10/15/18 2:00,0.85236731,OK,10/15/18 2:00,180.120163,OK,10/15/18 2:00,380.561615,OK,
10/15/18 2:15,152064,OK,10/15/18 2:15,191726,OK,10/15/18 2:15,1921783,OK,10/15/18 2:15,33490.54297,OK,10/15/18 2:15,844.4040527,OK,10/15/18 2:15,40424248,OK,10/15/18 2:15,0.704935608,OK,10/15/18 2:15,178.7454376,OK,10/15/18 2:15,380.1499634,OK,
10/15/18 2:30,152072,OK,10/15/18 2:30,191736,OK,10/15/18 2:30,1921862,OK,10/15/18 2:30,33490.76172,OK,10/15/18 2:30,1014.269531,OK,10/15/18 2:30,40424508,OK,10/15/18 2:30,0.846838806,OK,10/15/18 2:30,176.9025726,OK,10/15/18 2:30,379.5231323,OK,
10/15/18 2:45,152079,OK,10/15/18 2:45,191745,OK,10/15/18 2:45,1921941,OK,10/15/18 2:45,33490.9375,OK,10/15/18 2:45,912.6553345,OK,10/15/18 2:45,40424720,OK,10/15/18 2:45,0.761837952,OK,10/15/18 2:45,180.4626312,OK,10/15/18 2:45,380.7452393,OK,
10/15/18 3:00,152087,OK,10/15/18 3:00,191755,OK,10/15/18 3:00,1922020,OK,10/15/18 3:00,33491.13281,OK,10/15/18 3:00,1042.570068,OK,10/15/18 3:00,40424952,OK,10/15/18 3:00,0.870200256,OK,10/15/18 3:00,182.1118317,OK,10/15/18 3:00,381.2504883,OK,
10/15/18 3:15,152094,OK,10/15/18 3:15,191765,OK,10/15/18 3:15,1922099,OK,10/15/18 3:15,33491.32422,OK,10/15/18 3:15,933.9221191,OK,10/15/18 3:15,40425184,OK,10/15/18 3:15,0.779612183,OK,10/15/18 3:15,179.9886169,OK,10/15/18 3:15,380.6107788,OK,
10/15/18 3:30,152102,OK,10/15/18 3:30,191775,OK,10/15/18 3:30,1922178,OK,10/15/18 3:30,33491.49609,OK,10/15/18 3:30,851.4594727,OK,10/15/18 3:30,40425388,OK,10/15/18 3:30,0.710713989,OK,10/15/18 3:30,181.4352264,OK,10/15/18 3:30,381.1112976,OK,
10/15/18 3:45,152109,OK,10/15/18 3:45,191785,OK,10/15/18 3:45,1922257,OK,10/15/18 3:45,33491.69141,OK,10/15/18 3:45,976.5023804,OK,10/15/18 3:45,40425624,OK,10/15/18 3:45,0.815068726,OK,10/15/18 3:45,181.9188995,OK,10/15/18 3:45,380.925293,OK,
10/15/18 4:00,152117,OK,10/15/18 4:00,191795,OK,10/15/18 4:00,1922337,OK,10/15/18 4:00,33491.88281,OK,10/15/18 4:00,908.3636475,OK,10/15/18 4:00,40425852,OK,10/15/18 4:00,0.758236267,OK,10/15/18 4:00,180.9025421,OK,10/15/18 4:00,380.8130493,OK,
10/15/18 4:15,152124,OK,10/15/18 4:15,191804,OK,10/15/18 4:15,1922416,OK,10/15/18 4:15,33492.08203,OK,10/15/18 4:15,952.3856812,OK,10/15/18 4:15,40426096,OK,10/15/18 4:15,0.795087402,OK,10/15/18 4:15,178.5862885,OK,10/15/18 4:15,380.1780396,OK,
10/15/18 4:30,152132,OK,10/15/18 4:30,191814,OK,10/15/18 4:30,1922495,OK,10/15/18 4:30,33492.28516,OK,10/15/18 4:30,903.2381592,OK,10/15/18 4:30,40426336,OK,10/15/18 4:30,0.754040222,OK,10/15/18 4:30,179.0452423,OK,10/15/18 4:30,380.0932922,OK,
10/15/18 4:45,152139,OK,10/15/18 4:45,191824,OK,10/15/18 4:45,1922574,OK,10/15/18 4:45,33492.46875,OK,10/15/18 4:45,893.9648438,OK,10/15/18 4:45,40426556,OK,10/15/18 4:45,0.746318604,OK,10/15/18 4:45,178.6015472,OK,10/15/18 4:45,379.6965942,OK,
10/15/18 5:00,152147,OK,10/15/18 5:00,191834,OK,10/15/18 5:00,1922653,OK,10/15/18 5:00,33492.65234,OK,10/15/18 5:00,784.8766479,OK,10/15/18 5:00,40426772,OK,10/15/18 5:00,0.655138123,OK,10/15/18 5:00,181.4208832,OK,10/15/18 5:00,381.038147,OK,
10/15/18 5:15,152154,OK,10/15/18 5:15,191843,OK,10/15/18 5:15,1922732,OK,10/15/18 5:15,33492.80078,OK,10/15/18 5:15,791.7866821,OK,10/15/18 5:15,40426952,OK,10/15/18 5:15,0.660935059,OK,10/15/18 5:15,180.6547699,OK,10/15/18 5:15,381.0429688,OK,
10/15/18 5:30,152162,OK,10/15/18 5:30,191853,OK,10/15/18 5:30,1922812,OK,10/15/18 5:30,33492.95313,OK,10/15/18 5:30,774.9274292,OK,10/15/18 5:30,40427136,OK,10/15/18 5:30,0.646843445,OK,10/15/18 5:30,181.2148438,OK,10/15/18 5:30,380.8869019,OK,
10/15/18 5:45,152169,OK,10/15/18 5:45,191863,OK,10/15/18 5:45,1922891,OK,10/15/18 5:45,33493.11328,OK,10/15/18 5:45,707.9648438,OK,10/15/18 5:45,40427328,OK,10/15/18 5:45,0.590949097,OK,10/15/18 5:45,181.1557617,OK,10/15/18 5:45,380.8240356,OK,
10/15/18 6:00,152177,OK,10/15/18 6:00,191873,OK,10/15/18 6:00,1922971,OK,10/15/18 6:00,33493.26563,OK,10/15/18 6:00,681.6026001,OK,10/15/18 6:00,40427512,OK,10/15/18 6:00,0.568948242,OK,10/15/18 6:00,181.0100861,OK,10/15/18 6:00,381.1206665,OK,
10/15/18 6:15,152184,OK,10/15/18 6:15,191882,OK,10/15/18 6:15,1923051,OK,10/15/18 6:15,33493.41797,OK,10/15/18 6:15,743.9086304,OK,10/15/18 6:15,40427692,OK,10/15/18 6:15,0.620958191,OK,10/15/18 6:15,180.9465485,OK,10/15/18 6:15,380.7959595,OK,
10/15/18 6:30,152192,OK,10/15/18 6:30,191892,OK,10/15/18 6:30,1923131,OK,10/15/18 6:30,33493.56641,OK,10/15/18 6:30,574.725647,OK,10/15/18 6:30,40427868,OK,10/15/18 6:30,0.479781952,OK,10/15/18 6:30,179.3713226,OK,10/15/18 6:30,380.460144,OK,
10/15/18 6:45,152199,OK,10/15/18 6:45,191902,OK,10/15/18 6:45,1923211,OK,10/15/18 6:45,33493.70703,OK,10/15/18 6:45,786.4107666,OK,10/15/18 6:45,40428036,OK,10/15/18 6:45,0.656514221,OK,10/15/18 6:45,178.9435883,OK,10/15/18 6:45,380.2093506,OK,
10/15/18 7:00,152207,OK,10/15/18 7:00,191912,OK,10/15/18 7:00,1923291,OK,10/15/18 7:00,33493.85156,OK,10/15/18 7:00,701.1669312,OK,10/15/18 7:00,40428212,OK,10/15/18 7:00,0.585414978,OK,10/15/18 7:00,177.0978241,OK,10/15/18 7:00,379.3106079,OK,
10/15/18 7:15,152215,OK,10/15/18 7:15,191922,OK,10/15/18 7:15,1923371,OK,10/15/18 7:15,33494,OK,10/15/18 7:15,695.6053467,OK,10/15/18 7:15,40428392,OK,10/15/18 7:15,0.580650269,OK,10/15/18 7:15,180.6231689,OK,10/15/18 7:15,380.8487244,OK,
10/15/18 7:30,152223,OK,10/15/18 7:30,191933,OK,10/15/18 7:30,1923453,OK,10/15/18 7:30,33494.13672,OK,10/15/18 7:30,591.5932007,OK,10/15/18 7:30,40428552,OK,10/15/18 7:30,0.493833405,OK,10/15/18 7:30,180.4355927,OK,10/15/18 7:30,380.6747742,OK,
10/15/18 7:45,152231,OK,10/15/18 7:45,191943,OK,10/15/18 7:45,1923536,OK,10/15/18 7:45,33494.28906,OK,10/15/18 7:45,670.5910034,OK,10/15/18 7:45,40428736,OK,10/15/18 7:45,0.559789551,OK,10/15/18 7:45,180.0200348,OK,10/15/18 7:45,380.6147156,OK,
10/15/18 8:00,152239,OK,10/15/18 8:00,191953,OK,10/15/18 8:00,1923622,OK,10/15/18 8:00,33494.4375,OK,10/15/18 8:00,773.6129761,OK,10/15/18 8:00,40428916,OK,10/15/18 8:00,0.645731262,OK,10/15/18 8:00,181.6215668,OK,10/15/18 8:00,380.9265747,OK,
10/15/18 8:15,152247,OK,10/15/18 8:15,191964,OK,10/15/18 8:15,1923709,OK,10/15/18 8:15,33494.58984,OK,10/15/18 8:15,609.5496216,OK,10/15/18 8:15,40429096,OK,10/15/18 8:15,0.508822998,OK,10/15/18 8:15,180.3961639,OK,10/15/18 8:15,380.7102661,OK,
10/15/18 8:30,152255,OK,10/15/18 8:30,191974,OK,10/15/18 8:30,1923794,OK,10/15/18 8:30,33494.73047,OK,10/15/18 8:30,679.9042358,OK,10/15/18 8:30,40429264,OK,10/15/18 8:30,0.567518738,OK,10/15/18 8:30,181.3797302,OK,10/15/18 8:30,381.0574341,OK,
10/15/18 8:45,152264,OK,10/15/18 8:45,191985,OK,10/15/18 8:45,1923882,OK,10/15/18 8:45,33494.87109,OK,10/15/18 8:45,737.446228,OK,10/15/18 8:45,40429432,OK,10/15/18 8:45,0.615564209,OK,10/15/18 8:45,180.9514313,OK,10/15/18 8:45,381.1255493,OK,
10/15/18 9:00,152272,OK,10/15/18 9:00,191996,OK,10/15/18 9:00,1923970,OK,10/15/18 9:00,33494.99219,OK,10/15/18 9:00,495.3275146,OK,10/15/18 9:00,40429580,OK,10/15/18 9:00,0.413471558,OK,10/15/18 9:00,180.5750275,OK,10/15/18 9:00,380.659668,OK,
10/15/18 9:15,152281,OK,10/15/18 9:15,192007,OK,10/15/18 9:15,1924058,OK,10/15/18 9:15,33495.07813,OK,10/15/18 9:15,391.5705566,OK,10/15/18 9:15,40429680,OK,10/15/18 9:15,0.326843994,OK,10/15/18 9:15,181.4727936,OK,10/15/18 9:15,380.8392334,OK,
10/15/18 9:30,152290,OK,10/15/18 9:30,192017,OK,10/15/18 9:30,1924147,OK,10/15/18 9:30,33495.16406,OK,10/15/18 9:30,383.8536377,OK,10/15/18 9:30,40429784,OK,10/15/18 9:30,0.320436798,OK,10/15/18 9:30,179.635376,OK,10/15/18 9:30,380.6826782,OK,
10/15/18 9:45,152300,OK,10/15/18 9:45,192029,OK,10/15/18 9:45,1924237,OK,10/15/18 9:45,33495.26563,OK,10/15/18 9:45,360.0411377,OK,10/15/18 9:45,40429908,OK,10/15/18 9:45,0.300534149,OK,10/15/18 9:45,181.0267487,OK,10/15/18 9:45,380.8113403,OK,
10/15/18 10:00,152309,OK,10/15/18 10:00,192040,OK,10/15/18 10:00,1924326,OK,10/15/18 10:00,33495.35156,OK,10/15/18 10:00,415.0840454,OK,10/15/18 10:00,40430008,OK,10/15/18 10:00,0.346488281,OK,10/15/18 10:00,180.6003571,OK,10/15/18 10:00,380.6704712,OK,
10/15/18 10:15,152319,OK,10/15/18 10:15,192051,OK,10/15/18 10:15,1924417,OK,10/15/18 10:15,33495.44531,OK,10/15/18 10:15,369.0210571,OK,10/15/18 10:15,40430120,OK,10/15/18 10:15,0.308039429,OK,10/15/18 10:15,180.5044098,OK,10/15/18 10:15,380.5032959,OK,
10/15/18 10:30,152329,OK,10/15/18 10:30,192062,OK,10/15/18 10:30,1924507,OK,10/15/18 10:30,33495.53125,OK,10/15/18 10:30,446.2528381,OK,10/15/18 10:30,40430224,OK,10/15/18 10:30,0.372619354,OK,10/15/18 10:30,175.4523773,OK,10/15/18 10:30,378.7051392,OK,
10/15/18 10:45,152339,OK,10/15/18 10:45,192073,OK,10/15/18 10:45,1924598,OK,10/15/18 10:45,33495.63281,OK,10/15/18 10:45,371.0151367,OK,10/15/18 10:45,40430344,OK,10/15/18 10:45,0.30977652,OK,10/15/18 10:45,176.5208893,OK,10/15/18 10:45,379.2024536,OK,
10/15/18 11:00,152349,OK,10/15/18 11:00,192085,OK,10/15/18 11:00,1924689,OK,10/15/18 11:00,33495.71875,OK,10/15/18 11:00,384.2918396,OK,10/15/18 11:00,40430448,OK,10/15/18 11:00,0.320855652,OK,10/15/18 11:00,176.8048859,OK,10/15/18 11:00,379.5622559,OK,
10/15/18 11:15,152359,OK,10/15/18 11:15,192097,OK,10/15/18 11:15,1924780,OK,10/15/18 11:15,33495.81641,OK,10/15/18 11:15,416.5900574,OK,10/15/18 11:15,40430568,OK,10/15/18 11:15,0.347386871,OK,10/15/18 11:15,184.0608368,OK,10/15/18 11:15,382.1105957,OK,
10/15/18 11:30,152369,OK,10/15/18 11:30,192108,OK,10/15/18 11:30,1924871,OK,10/15/18 11:30,33495.91797,OK,10/15/18 11:30,560.8485107,OK,10/15/18 11:30,40430688,OK,10/15/18 11:30,0.468104095,OK,10/15/18 11:30,182.7805786,OK,10/15/18 11:30,381.4881592,OK,
10/15/18 11:45,152378,OK,10/15/18 11:45,192120,OK,10/15/18 11:45,1924963,OK,10/15/18 11:45,33496.01563,OK,10/15/18 11:45,442.5613403,OK,10/15/18 11:45,40430804,OK,10/15/18 11:45,0.369426239,OK,10/15/18 11:45,180.5242767,OK,10/15/18 11:45,380.7511597,OK,
10/15/18 12:00,152388,OK,10/15/18 12:00,192131,OK,10/15/18 12:00,1925055,OK,10/15/18 12:00,33496.11328,OK,10/15/18 12:00,434.8051453,OK,10/15/18 12:00,40430920,OK,10/15/18 12:00,0.362732483,OK,10/15/18 12:00,174.2104034,OK,10/15/18 12:00,378.4732666,OK,
10/15/18 12:15,152398,OK,10/15/18 12:15,192142,OK,10/15/18 12:15,1925146,OK,10/15/18 12:15,33496.21094,OK,10/15/18 12:15,590.8181152,OK,10/15/18 12:15,40431036,OK,10/15/18 12:15,0.493300446,OK,10/15/18 12:15,176.53302,OK,10/15/18 12:15,379.1385498,OK,
10/15/18 12:30,152407,OK,10/15/18 12:30,192154,OK,10/15/18 12:30,1925236,OK,10/15/18 12:30,33496.3125,OK,10/15/18 12:30,510.001709,OK,10/15/18 12:30,40431160,OK,10/15/18 12:30,0.425620972,OK,10/15/18 12:30,175.2413177,OK,10/15/18 12:30,379.063324,OK,
10/15/18 12:45,152416,OK,10/15/18 12:45,192165,OK,10/15/18 12:45,1925327,OK,10/15/18 12:45,33496.40234,OK,10/15/18 12:45,517.7429199,OK,10/15/18 12:45,40431264,OK,10/15/18 12:45,0.432174347,OK,10/15/18 12:45,173.7461395,OK,10/15/18 12:45,377.5370178,OK,
10/15/18 13:00,152426,OK,10/15/18 13:00,192176,OK,10/15/18 13:00,1925417,OK,10/15/18 13:00,33496.45313,OK,10/15/18 13:00,0,OK,10/15/18 13:00,40431328,OK,10/15/18 13:00,0,LOW ALARM,10/15/18 13:00,182.0115967,OK,10/15/18 13:00,380.9911499,OK,
10/15/18 13:15,152435,OK,10/15/18 13:15,192188,OK,10/15/18 13:15,1925508,OK,10/15/18 13:15,33496.46484,OK,10/15/18 13:15,205.7865753,OK,10/15/18 13:15,40431340,OK,10/15/18 13:15,0.171789474,OK,10/15/18 13:15,179.565155,OK,10/15/18 13:15,379.822998,OK,
10/15/18 13:30,152444,OK,10/15/18 13:30,192200,OK,10/15/18 13:30,1925600,OK,10/15/18 13:30,33496.53516,OK,10/15/18 13:30,461.3067017,OK,10/15/18 13:30,40431428,OK,10/15/18 13:30,0.385034515,OK,10/15/18 13:30,182.2421417,OK,10/15/18 13:30,381.5998535,OK,
10/15/18 13:45,152454,OK,10/15/18 13:45,192211,OK,10/15/18 13:45,1925692,OK,10/15/18 13:45,33496.63281,OK,10/15/18 13:45,572.7893677,OK,10/15/18 13:45,40431544,OK,10/15/18 13:45,0.478112457,OK,10/15/18 13:45,181.2615967,OK,10/15/18 13:45,381.1173096,OK,
10/15/18 14:00,152463,OK,10/15/18 14:00,192223,OK,10/15/18 14:00,1925784,OK,10/15/18 14:00,33496.71875,OK,10/15/18 14:00,323.4994202,OK,10/15/18 14:00,40431648,OK,10/15/18 14:00,0.270067993,OK,10/15/18 14:00,178.7508392,OK,10/15/18 14:00,379.4691162,OK,
10/15/18 14:15,152472,OK,10/15/18 14:15,192235,OK,10/15/18 14:15,1925875,OK,10/15/18 14:15,33496.80469,OK,10/15/18 14:15,480.2280273,OK,10/15/18 14:15,40431748,OK,10/15/18 14:15,0.400675049,OK,10/15/18 14:15,173.3000336,OK,10/15/18 14:15,378.0230103,OK,
10/15/18 14:30,152482,OK,10/15/18 14:30,192247,OK,10/15/18 14:30,1925966,OK,10/15/18 14:30,33496.96484,OK,10/15/18 14:30,640.4747925,OK,10/15/18 14:30,40431940,OK,10/15/18 14:30,0.534720764,OK,10/15/18 14:30,177.7840118,OK,10/15/18 14:30,379.2874756,OK,
10/15/18 14:45,152492,OK,10/15/18 14:45,192258,OK,10/15/18 14:45,1926057,OK,10/15/18 14:45,33497.04297,OK,10/15/18 14:45,320.7798462,OK,10/15/18 14:45,40432032,OK,10/15/18 14:45,0.267743713,OK,10/15/18 14:45,182.1781158,OK,10/15/18 14:45,381.4091797,OK,
10/15/18 15:00,152502,OK,10/15/18 15:00,192270,OK,10/15/18 15:00,1926147,OK,10/15/18 15:00,33497.15234,OK,10/15/18 15:00,665.8031616,OK,10/15/18 15:00,40432164,OK,10/15/18 15:00,0.555171692,OK,10/15/18 15:00,183.8881378,OK,10/15/18 15:00,382.1856689,OK,
10/15/18 15:15,152512,OK,10/15/18 15:15,192282,OK,10/15/18 15:15,1926236,OK,10/15/18 15:15,33497.25391,OK,10/15/18 15:15,494.9811401,OK,10/15/18 15:15,40432288,OK,10/15/18 15:15,0.413184692,OK,10/15/18 15:15,180.397995,OK,10/15/18 15:15,380.6343994,OK,
10/15/18 15:30,152522,OK,10/15/18 15:30,192293,OK,10/15/18 15:30,1926325,OK,10/15/18 15:30,33497.37891,OK,10/15/18 15:30,772.1069336,OK,10/15/18 15:30,40432440,OK,10/15/18 15:30,0.644507263,OK,10/15/18 15:30,180.6752625,OK,10/15/18 15:30,380.9728088,OK,
10/15/18 15:45,152532,OK,10/15/18 15:45,192305,OK,10/15/18 15:45,1926413,OK,10/15/18 15:45,33497.48828,OK,10/15/18 15:45,430.2464294,OK,10/15/18 15:45,40432568,OK,10/15/18 15:45,0.359186737,OK,10/15/18 15:45,178.6317596,OK,10/15/18 15:45,379.7609253,OK,
10/15/18 16:00,152543,OK,10/15/18 16:00,192316,OK,10/15/18 16:00,1926502,OK,10/15/18 16:00,33497.59375,OK,10/15/18 16:00,607.7246704,OK,10/15/18 16:00,40432696,OK,10/15/18 16:00,0.507394775,OK,10/15/18 16:00,177.2315979,OK,10/15/18 16:00,379.1077881,OK,
10/15/18 16:15,152553,OK,10/15/18 16:15,192328,OK,10/15/18 16:15,1926592,OK,10/15/18 16:15,33497.71094,OK,10/15/18 16:15,547.7095337,OK,10/15/18 16:15,40432832,OK,10/15/18 16:15,0.457132751,OK,10/15/18 16:15,182.9959869,OK,10/15/18 16:15,381.2650146,OK,
10/15/18 16:30,152563,OK,10/15/18 16:30,192339,OK,10/15/18 16:30,1926684,OK,10/15/18 16:30,33497.81641,OK,10/15/18 16:30,643.0345459,OK,10/15/18 16:30,40432960,OK,10/15/18 16:30,0.536764648,OK,10/15/18 16:30,180.740799,OK,10/15/18 16:30,380.7902832,OK,
10/15/18 16:45,152573,OK,10/15/18 16:45,192350,OK,10/15/18 16:45,1926772,OK,10/15/18 16:45,33497.93359,OK,10/15/18 16:45,465.041626,OK,10/15/18 16:45,40433100,OK,10/15/18 16:45,0.388593842,OK,10/15/18 16:45,166.6405792,OK,10/15/18 16:45,373.8064575,OK,
10/15/18 17:00,152584,OK,10/15/18 17:00,192361,OK,10/15/18 17:00,1926858,OK,10/15/18 17:00,33498.03906,OK,10/15/18 17:00,554.3917236,OK,10/15/18 17:00,40433228,OK,10/15/18 17:00,0.462801971,OK,10/15/18 17:00,179.6053925,OK,10/15/18 17:00,379.8575745,OK,
10/15/18 17:15,152594,OK,10/15/18 17:15,192372,OK,10/15/18 17:15,1926943,OK,10/15/18 17:15,33498.17578,OK,10/15/18 17:15,551.1547852,OK,10/15/18 17:15,40433392,OK,10/15/18 17:15,0.46009256,OK,10/15/18 17:15,179.7898407,OK,10/15/18 17:15,380.7459717,OK,
10/15/18 17:30,152604,OK,10/15/18 17:30,192383,OK,10/15/18 17:30,1927029,OK,10/15/18 17:30,33498.27734,OK,10/15/18 17:30,458.5180969,OK,10/15/18 17:30,40433512,OK,10/15/18 17:30,0.382770599,OK,10/15/18 17:30,179.4169617,OK,10/15/18 17:30,380.1830444,OK,
10/15/18 17:45,152614,OK,10/15/18 17:45,192394,OK,10/15/18 17:45,1927114,OK,10/15/18 17:45,33498.40625,OK,10/15/18 17:45,732.7215576,OK,10/15/18 17:45,40433668,OK,10/15/18 17:45,0.611777527,OK,10/15/18 17:45,176.6307068,OK,10/15/18 17:45,378.847229,OK,
10/15/18 18:00,152624,OK,10/15/18 18:00,192405,OK,10/15/18 18:00,1927196,OK,10/15/18 18:00,33498.52734,OK,10/15/18 18:00,494.5622864,OK,10/15/18 18:00,40433816,OK,10/15/18 18:00,0.412945709,OK,10/15/18 18:00,175.9539032,OK,10/15/18 18:00,378.1353455,OK,
10/15/18 18:15,152634,OK,10/15/18 18:15,192415,OK,10/15/18 18:15,1927272,OK,10/15/18 18:15,33498.65625,OK,10/15/18 18:15,843.246521,OK,10/15/18 18:15,40433968,OK,10/15/18 18:15,0.703951965,OK,10/15/18 18:15,179.1963654,OK,10/15/18 18:15,380.0376892,OK,
10/15/18 18:30,152644,OK,10/15/18 18:30,192426,OK,10/15/18 18:30,1927346,OK,10/15/18 18:30,33498.80859,OK,10/15/18 18:30,571.3400879,OK,10/15/18 18:30,40434148,OK,10/15/18 18:30,0.476947449,OK,10/15/18 18:30,179.6875763,OK,10/15/18 18:30,380.3117371,OK,
10/15/18 18:45,152654,OK,10/15/18 18:45,192437,OK,10/15/18 18:45,1927422,OK,10/15/18 18:45,33498.92188,OK,10/15/18 18:45,834.2333374,OK,10/15/18 18:45,40434284,OK,10/15/18 18:45,0.696516663,OK,10/15/18 18:45,176.9814606,OK,10/15/18 18:45,379.7196655,OK,
10/15/18 19:00,152663,OK,10/15/18 19:00,192447,OK,10/15/18 19:00,1927504,OK,10/15/18 19:00,33499.1875,OK,10/15/18 19:00,1257.335938,OK,10/15/18 19:00,40434604,OK,10/15/18 19:00,1.049648315,OK,10/15/18 19:00,179.0376434,OK,10/15/18 19:00,380.078064,OK,
10/15/18 19:15,152673,OK,10/15/18 19:15,192458,OK,10/15/18 19:15,1927584,OK,10/15/18 19:15,33499.39844,OK,10/15/18 19:15,1012.063232,OK,10/15/18 19:15,40434856,OK,10/15/18 19:15,0.844954041,OK,10/15/18 19:15,177.7555084,OK,10/15/18 19:15,379.3734741,OK,
10/15/18 19:30,152682,OK,10/15/18 19:30,192469,OK,10/15/18 19:30,1927662,OK,10/15/18 19:30,33499.60938,OK,10/15/18 19:30,1208.626465,OK,10/15/18 19:30,40435108,OK,10/15/18 19:30,1.008547729,OK,10/15/18 19:30,174.3846283,OK,10/15/18 19:30,378.0215454,OK,
10/15/18 19:45,152691,OK,10/15/18 19:45,192480,OK,10/15/18 19:45,1927739,OK,10/15/18 19:45,33499.83594,OK,10/15/18 19:45,963.8790894,OK,10/15/18 19:45,40435380,OK,10/15/18 19:45,0.80461261,OK,10/15/18 19:45,180.1435699,OK,10/15/18 19:45,380.411499,OK,
10/15/18 20:00,152700,OK,10/15/18 20:00,192490,OK,10/15/18 20:00,1927816,OK,10/15/18 20:00,33500.03906,OK,10/15/18 20:00,998.793457,OK,10/15/18 20:00,40435624,OK,10/15/18 20:00,0.83384314,OK,10/15/18 20:00,178.4020233,OK,10/15/18 20:00,379.9006958,OK,
