OSU_RTS.MDBUS_C1.070_CDT Time [SNAP],OSU_RTS.MDBUS_C1.070_CDT Value [SNAP],OSU_RTS.MDBUS_C1.070_CDT Status [SNAP],OSU_RTS.MDBUS_C1.070_CHF Time [SNAP],OSU_RTS.MDBUS_C1.070_CHF Value [SNAP],OSU_RTS.MDBUS_C1.070_CHF Status [SNAP],OSU_RTS.MDBUS_C1.070_CHT Time [SNAP],OSU_RTS.MDBUS_C1.070_CHT Value [SNAP],OSU_RTS.MDBUS_C1.070_CHT Status [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CVF Time [SNAP],OSU_RTS.MDBUS_C1.070_CVF Value [SNAP],OSU_RTS.MDBUS_C1.070_CVF Status [SNAP],OSU_RTS.MDBUS_C1.070_HF Time [SNAP],OSU_RTS.MDBUS_C1.070_HF Value [SNAP],OSU_RTS.MDBUS_C1.070_HF Status [SNAP],OSU_RTS.MDBUS_C1.070_HGT Time [SNAP],OSU_RTS.MDBUS_C1.070_HGT Value [SNAP],OSU_RTS.MDBUS_C1.070_HGT Status [SNAP],OSU_RTS.MDBUS_CC.070_MHT Time [SNAP],OSU_RTS.MDBUS_CC.070_MHT Value [SNAP],OSU_RTS.MDBUS_CC.070_MHT Status [SNAP],OSU_RTS.MDBUS_CC.070_PHT Time [SNAP],OSU_RTS.MDBUS_CC.070_PHT Value [SNAP],OSU_RTS.MDBUS_CC.070_PHT Status [SNAP],OSU_RTS.MDBUS_E1.070E1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_I Time [SNAP],OSU_RTS.MDBUS_E1.070E2_I Value [SNAP],OSU_RTS.MDBUS_E1.070E2_I Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Status [SNAP],OSU_RTS.MDBUS_G1.070_GBV Time [SNAP],OSU_RTS.MDBUS_G1.070_GBV Value [SNAP],OSU_RTS.MDBUS_G1.070_GBV Status [SNAP],OSU_RTS.MDBUS_G1.070_GCV Time [SNAP],OSU_RTS.MDBUS_G1.070_GCV Value [SNAP],OSU_RTS.MDBUS_G1.070_GCV Status [SNAP],OSU_RTS.MDBUS_G1.070_GUV Time [SNAP],OSU_RTS.MDBUS_G1.070_GUV Value [SNAP],OSU_RTS.MDBUS_G1.070_GUV Status [SNAP],OSU_RTS.MDBUS_RT.070_TEST Time [SNAP],OSU_RTS.MDBUS_RT.070_TEST Value [SNAP],OSU_RTS.MDBUS_RT.070_TEST Status [SNAP],OSU_RTS.MDBUS_RT.070S_1 Time [SNAP],OSU_RTS.MDBUS_RT.070S_1 Value [SNAP],OSU_RTS.MDBUS_RT.070S_1 Status [SNAP],OSU_RTS.MDBUS_RT.070S_2 Time [SNAP],OSU_RTS.MDBUS_RT.070S_2 Value [SNAP],OSU_RTS.MDBUS_RT.070S_2 Status [SNAP],OSU_RTS.MDBUS_RT.070S_C Time [SNAP],OSU_RTS.MDBUS_RT.070S_C Value [SNAP],OSU_RTS.MDBUS_RT.070S_C Status [SNAP],OSU_RTS.MDBUS_RT.070S_CB Time [SNAP],OSU_RTS.MDBUS_RT.070S_CB Value [SNAP],OSU_RTS.MDBUS_RT.070S_CB Status [SNAP],OSU_RTS.MDBUS_RT.070S_HF Time [SNAP],OSU_RTS.MDBUS_RT.070S_HF Value [SNAP],OSU_RTS.MDBUS_RT.070S_HF Status [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.070S_I Time [SNAP],OSU_RTS.MDBUS_RT.070S_I Value [SNAP],OSU_RTS.MDBUS_RT.070S_I Status [SNAP],OSU_RTS.MDBUS_RT.070S_P Time [SNAP],OSU_RTS.MDBUS_RT.070S_P Value [SNAP],OSU_RTS.MDBUS_RT.070S_P Status [SNAP],OSU_RTS.MDBUS_RT.070S_T Time [SNAP],OSU_RTS.MDBUS_RT.070S_T Value [SNAP],OSU_RTS.MDBUS_RT.070S_T Status [SNAP],Comments
10/17/18 5:30,10.91421795,OK,10/17/18 5:30,145.6680756,OK,10/17/18 5:30,36308056,OK,10/17/18 5:30,52.1734314,OK,10/17/18 5:30,41.25920868,OK,10/17/18 5:30,319.0869141,OK,10/17/18 5:30,1748.016907,OK,10/17/18 5:30,435696672,OK,,,,,,,10/17/18 5:30,64578261,OK,10/17/18 5:30,25301,OK,10/17/18 5:30,985,OK,10/17/18 5:30,683,OK,10/17/18 5:30,13.3,OK,10/17/18 5:30,14.4,OK,10/17/18 5:30,13,OK,10/17/18 5:30,3.5,OK,10/17/18 5:30,3.9,OK,10/17/18 5:30,3.8,OK,10/17/18 5:30,10825557,OK,10/17/18 5:30,12117,OK,10/17/18 5:30,165,OK,10/17/18 5:30,198,OK,10/17/18 5:30,7.2,OK,10/17/18 5:30,5.5,OK,10/17/18 5:30,0,OK,10/17/18 5:30,2.8,OK,10/17/18 5:30,2.5,OK,10/17/18 5:30,2.7,OK,10/17/18 5:30,5.820000172,OK,10/17/18 5:30,32,OK,10/17/18 5:30,33,OK,,,,,,,,,,10/17/18 5:30,3591931.75,OK,,,,10/17/18 5:30,4827.773926,OK,10/17/18 5:30,4434714.5,OK,10/17/18 5:30,1278.835205,OK,10/17/18 5:30,3.775133301,OK,10/17/18 5:30,183.8769684,OK,10/17/18 5:30,517.8097534,OK,
10/17/18 5:45,10.28501892,OK,10/17/18 5:45,138.6671143,OK,10/17/18 5:45,36308088,OK,10/17/18 5:45,51.67462921,OK,10/17/18 5:45,41.38961029,OK,10/17/18 5:45,322.3249512,OK,10/17/18 5:45,1664.005371,OK,10/17/18 5:45,435697056,OK,,,,,,,10/17/18 5:45,64578432,OK,10/17/18 5:45,25472,OK,10/17/18 5:45,985,OK,10/17/18 5:45,687,OK,10/17/18 5:45,14.1,OK,10/17/18 5:45,15.1,OK,10/17/18 5:45,13.4,OK,10/17/18 5:45,4.4,OK,10/17/18 5:45,3.7,OK,10/17/18 5:45,4,OK,10/17/18 5:45,10825606,OK,10/17/18 5:45,12166,OK,10/17/18 5:45,165,OK,10/17/18 5:45,197,OK,10/17/18 5:45,7.2,OK,10/17/18 5:45,5.7,OK,10/17/18 5:45,0,OK,10/17/18 5:45,2.9,OK,10/17/18 5:45,2.6,OK,10/17/18 5:45,2.9,OK,10/17/18 5:45,5.820000172,OK,10/17/18 5:45,32,OK,10/17/18 5:45,33,OK,,,,,,,,,,10/17/18 5:45,3592933.5,OK,,,,10/17/18 5:45,5164.344727,OK,10/17/18 5:45,4435995.5,OK,10/17/18 5:45,1278.165894,OK,10/17/18 5:45,4.040434082,OK,10/17/18 5:45,184.4994049,OK,10/17/18 5:45,516.696228,OK,
10/17/18 6:00,9.559772491,OK,10/17/18 6:00,130.158371,OK,10/17/18 6:00,36308124,OK,10/17/18 6:00,50.97133636,OK,10/17/18 6:00,41.41156387,OK,10/17/18 6:00,325.4756165,OK,10/17/18 6:00,1561.900452,OK,10/17/18 6:00,435697488,OK,,,,,,,10/17/18 6:00,64578603,OK,10/17/18 6:00,25643,OK,10/17/18 6:00,985,OK,10/17/18 6:00,681,OK,10/17/18 6:00,13.8,OK,10/17/18 6:00,14.6,OK,10/17/18 6:00,13,OK,10/17/18 6:00,3.3,OK,10/17/18 6:00,4,OK,10/17/18 6:00,4,OK,10/17/18 6:00,10825655,OK,10/17/18 6:00,12215,OK,10/17/18 6:00,165,OK,10/17/18 6:00,196,OK,10/17/18 6:00,5.1,OK,10/17/18 6:00,6.6,OK,10/17/18 6:00,0,OK,10/17/18 6:00,2.9,OK,10/17/18 6:00,2.6,OK,10/17/18 6:00,2.7,OK,10/17/18 6:00,5.820000172,OK,10/17/18 6:00,32,OK,10/17/18 6:00,33,OK,,,,,,,,,,10/17/18 6:00,3593985.75,OK,,,,10/17/18 6:00,5241.903809,OK,10/17/18 6:00,4437341,OK,10/17/18 6:00,1279.391479,OK,10/17/18 6:00,4.097185059,OK,10/17/18 6:00,184.9297333,OK,10/17/18 6:00,519.0316162,OK,
10/17/18 6:15,13.33562756,OK,10/17/18 6:15,177.5424347,OK,10/17/18 6:15,36308160,OK,10/17/18 6:15,54.92184448,OK,10/17/18 6:15,41.58621597,OK,10/17/18 6:15,318.4507446,OK,10/17/18 6:15,2130.509216,OK,10/17/18 6:15,435697920,OK,,,,,,,10/17/18 6:15,64578785,OK,10/17/18 6:15,25825,OK,10/17/18 6:15,985,OK,10/17/18 6:15,712,OK,10/17/18 6:15,14.3,OK,10/17/18 6:15,15.3,OK,10/17/18 6:15,13.4,OK,10/17/18 6:15,3.8,OK,10/17/18 6:15,4.1,OK,10/17/18 6:15,4.5,OK,10/17/18 6:15,10825704,OK,10/17/18 6:15,12264,OK,10/17/18 6:15,165,OK,10/17/18 6:15,195,OK,10/17/18 6:15,5.6,OK,10/17/18 6:15,7.2,OK,10/17/18 6:15,0,OK,10/17/18 6:15,3,OK,10/17/18 6:15,2.6,OK,10/17/18 6:15,2.9,OK,10/17/18 6:15,5.820000172,OK,10/17/18 6:15,32,OK,10/17/18 6:15,33,OK,,,,,,,,,,10/17/18 6:15,3594932,OK,,,,10/17/18 6:15,5297.633789,OK,10/17/18 6:15,4438551,OK,10/17/18 6:15,1278.28418,OK,10/17/18 6:15,4.144331543,OK,10/17/18 6:15,183.4864349,OK,10/17/18 6:15,516.7211304,OK,
10/17/18 6:30,10.03246498,OK,10/17/18 6:30,132.9329681,OK,10/17/18 6:30,36308196,OK,10/17/18 6:30,51.32846069,OK,10/17/18 6:30,41.29599762,OK,10/17/18 6:30,316.8790894,OK,10/17/18 6:30,1595.195618,OK,10/17/18 6:30,435698352,OK,,,,,,,10/17/18 6:30,64578972,OK,10/17/18 6:30,26012,OK,10/17/18 6:30,985,OK,10/17/18 6:30,751,OK,10/17/18 6:30,14.7,OK,10/17/18 6:30,15.5,OK,10/17/18 6:30,13,OK,10/17/18 6:30,4.6,OK,10/17/18 6:30,4,OK,10/17/18 6:30,4.4,OK,10/17/18 6:30,10825753,OK,10/17/18 6:30,12313,OK,10/17/18 6:30,165,OK,10/17/18 6:30,195,OK,10/17/18 6:30,5.8,OK,10/17/18 6:30,7.6,OK,10/17/18 6:30,0,OK,10/17/18 6:30,3,OK,10/17/18 6:30,2.8,OK,10/17/18 6:30,2.9,OK,10/17/18 6:30,5.820000172,OK,10/17/18 6:30,32,OK,10/17/18 6:30,33,OK,,,,,,,,,,10/17/18 6:30,3596032,OK,,,,10/17/18 6:30,5441.352051,OK,10/17/18 6:30,4439958.5,OK,10/17/18 6:30,1280.189575,OK,10/17/18 6:30,4.25042627,OK,10/17/18 6:30,183.4909058,OK,10/17/18 6:30,520.2294922,OK,
10/17/18 6:45,9.246646881,OK,10/17/18 6:45,127.0159912,OK,10/17/18 6:45,36308228,OK,10/17/18 6:45,50.72115326,OK,10/17/18 6:45,41.47450638,OK,10/17/18 6:45,328.3688965,OK,10/17/18 6:45,1524.191895,OK,10/17/18 6:45,435698736,OK,,,,,,,10/17/18 6:45,64579156,OK,10/17/18 6:45,26196,OK,10/17/18 6:45,985,OK,10/17/18 6:45,737,OK,10/17/18 6:45,14.7,OK,10/17/18 6:45,15.2,OK,10/17/18 6:45,13.7,OK,10/17/18 6:45,4.7,OK,10/17/18 6:45,4,OK,10/17/18 6:45,4.4,OK,10/17/18 6:45,10825803,OK,10/17/18 6:45,12363,OK,10/17/18 6:45,165,OK,10/17/18 6:45,196,OK,10/17/18 6:45,5.6,OK,10/17/18 6:45,7.1,OK,10/17/18 6:45,0,OK,10/17/18 6:45,2.9,OK,10/17/18 6:45,2.8,OK,10/17/18 6:45,2.9,OK,10/17/18 6:45,5.820000172,OK,10/17/18 6:45,32,OK,10/17/18 6:45,33,OK,,,,,,,,,,10/17/18 6:45,3597124,OK,,,,10/17/18 6:45,5989.953613,OK,10/17/18 6:45,4441356.5,OK,10/17/18 6:45,1281.070068,OK,10/17/18 6:45,4.675807617,OK,10/17/18 6:45,182.6604462,OK,10/17/18 6:45,521.6951904,OK,
10/17/18 7:00,9.488613129,OK,10/17/18 7:00,123.9827042,OK,10/17/18 7:00,36308256,OK,10/17/18 7:00,50.96098328,OK,10/17/18 7:00,41.47237015,OK,10/17/18 7:00,312.3618164,OK,10/17/18 7:00,1487.79245,OK,10/17/18 7:00,435699072,OK,,,,,,,10/17/18 7:00,64579340,OK,10/17/18 7:00,26380,OK,10/17/18 7:00,985,OK,10/17/18 7:00,736,OK,10/17/18 7:00,14.4,OK,10/17/18 7:00,16.1,OK,10/17/18 7:00,12.7,OK,10/17/18 7:00,3.9,OK,10/17/18 7:00,4.4,OK,10/17/18 7:00,4,OK,10/17/18 7:00,10825852,OK,10/17/18 7:00,12412,OK,10/17/18 7:00,165,OK,10/17/18 7:00,197,OK,10/17/18 7:00,7.2,OK,10/17/18 7:00,7.1,OK,10/17/18 7:00,0,OK,10/17/18 7:00,3.1,OK,10/17/18 7:00,2.8,OK,10/17/18 7:00,2.9,OK,10/17/18 7:00,5.820000172,OK,10/17/18 7:00,32,OK,10/17/18 7:00,33,OK,,,,,,,,,,10/17/18 7:00,3598392,OK,,,,10/17/18 7:00,9169.600586,OK,10/17/18 7:00,4442982.5,OK,10/17/18 7:00,1284.025513,OK,10/17/18 7:00,7.141291016,OK,10/17/18 7:00,183.0992584,OK,10/17/18 7:00,527.21875,OK,
10/17/18 7:15,10.37255192,OK,10/17/18 7:15,132.8645477,OK,10/17/18 7:15,36308288,OK,10/17/18 7:15,51.84574127,OK,10/17/18 7:15,41.47319031,OK,10/17/18 7:15,306.239563,OK,10/17/18 7:15,1594.374573,OK,10/17/18 7:15,435699456,OK,,,,,,,10/17/18 7:15,64579523,OK,10/17/18 7:15,26563,OK,10/17/18 7:15,985,OK,10/17/18 7:15,736,OK,10/17/18 7:15,15.8,OK,10/17/18 7:15,16.4,OK,10/17/18 7:15,14.9,OK,10/17/18 7:15,4.7,OK,10/17/18 7:15,4.1,OK,10/17/18 7:15,4.3,OK,10/17/18 7:15,10825901,OK,10/17/18 7:15,12461,OK,10/17/18 7:15,165,OK,10/17/18 7:15,197,OK,10/17/18 7:15,7.1,OK,10/17/18 7:15,7.3,OK,10/17/18 7:15,0,OK,10/17/18 7:15,3,OK,10/17/18 7:15,2.8,OK,10/17/18 7:15,2.9,OK,10/17/18 7:15,5.820000172,OK,10/17/18 7:15,32,OK,10/17/18 7:15,33,OK,,,,,,,,,,10/17/18 7:15,3599533.25,OK,,,,10/17/18 7:15,4508.1875,OK,10/17/18 7:15,4444448.5,OK,10/17/18 7:15,1282.550781,OK,10/17/18 7:15,3.515032715,OK,10/17/18 7:15,181.6144562,OK,10/17/18 7:15,524.2183838,OK,
10/17/18 7:30,10.32997894,OK,10/17/18 7:30,131.1996918,OK,10/17/18 7:30,36308320,OK,10/17/18 7:30,51.62496185,OK,10/17/18 7:30,41.29498291,OK,10/17/18 7:30,303.727356,OK,10/17/18 7:30,1574.876404,OK,10/17/18 7:30,435699840,OK,,,,,,,10/17/18 7:30,64579706,OK,10/17/18 7:30,26746,OK,10/17/18 7:30,985,OK,10/17/18 7:30,728,OK,10/17/18 7:30,14.8,OK,10/17/18 7:30,16.1,OK,10/17/18 7:30,13.7,OK,10/17/18 7:30,3.6,OK,10/17/18 7:30,4.2,OK,10/17/18 7:30,3.9,OK,10/17/18 7:30,10825951,OK,10/17/18 7:30,12511,OK,10/17/18 7:30,165,OK,10/17/18 7:30,199,OK,10/17/18 7:30,6.4,OK,10/17/18 7:30,7,OK,10/17/18 7:30,0,OK,10/17/18 7:30,3,OK,10/17/18 7:30,2.6,OK,10/17/18 7:30,2.8,OK,10/17/18 7:30,5.820000172,OK,10/17/18 7:30,32,OK,10/17/18 7:30,33,OK,,,,,,,,,,10/17/18 7:30,3600656,OK,,,,10/17/18 7:30,6117.597656,OK,10/17/18 7:30,4445888,OK,10/17/18 7:30,1282.969727,OK,10/17/18 7:30,4.76830957,OK,10/17/18 7:30,182.9131927,OK,10/17/18 7:30,525.2406006,OK,
10/17/18 7:45,10.42801285,OK,10/17/18 7:45,127.483551,OK,10/17/18 7:45,36308352,OK,10/17/18 7:45,51.77862549,OK,10/17/18 7:45,41.35061264,OK,10/17/18 7:45,292.2671509,OK,10/17/18 7:45,1529.802612,OK,10/17/18 7:45,435700224,OK,,,,,,,10/17/18 7:45,64579889,OK,10/17/18 7:45,26929,OK,10/17/18 7:45,985,OK,10/17/18 7:45,738,OK,10/17/18 7:45,15.4,OK,10/17/18 7:45,16.6,OK,10/17/18 7:45,13.9,OK,10/17/18 7:45,4.5,OK,10/17/18 7:45,3.9,OK,10/17/18 7:45,4.2,OK,10/17/18 7:45,10826001,OK,10/17/18 7:45,12561,OK,10/17/18 7:45,165,OK,10/17/18 7:45,201,OK,10/17/18 7:45,7.2,OK,10/17/18 7:45,6.2,OK,10/17/18 7:45,0,OK,10/17/18 7:45,3,OK,10/17/18 7:45,2.8,OK,10/17/18 7:45,2.9,OK,10/17/18 7:45,5.820000172,OK,10/17/18 7:45,32,OK,10/17/18 7:45,33,OK,,,,,,,,,,10/17/18 7:45,3601836.5,OK,,,,10/17/18 7:45,5868.834961,OK,10/17/18 7:45,4447403,OK,10/17/18 7:45,1283.428223,OK,10/17/18 7:45,4.572794922,OK,10/17/18 7:45,184.4536743,OK,10/17/18 7:45,526.3594971,OK,
10/17/18 8:00,10.84803677,OK,10/17/18 8:00,139.0197906,OK,10/17/18 8:00,36308388,OK,10/17/18 8:00,52.22282028,OK,10/17/18 8:00,41.37478256,OK,10/17/18 8:00,306.3879089,OK,10/17/18 8:00,1668.237488,OK,10/17/18 8:00,435700656,OK,,,,,,,10/17/18 8:00,64580072,OK,10/17/18 8:00,27112,OK,10/17/18 8:00,985,OK,10/17/18 8:00,729,OK,10/17/18 8:00,14.2,OK,10/17/18 8:00,15.8,OK,10/17/18 8:00,12.8,OK,10/17/18 8:00,4.5,OK,10/17/18 8:00,3.8,OK,10/17/18 8:00,3.8,OK,10/17/18 8:00,10826051,OK,10/17/18 8:00,12611,OK,10/17/18 8:00,165,OK,10/17/18 8:00,199,OK,10/17/18 8:00,5.9,OK,10/17/18 8:00,7.8,OK,10/17/18 8:00,0,OK,10/17/18 8:00,3,OK,10/17/18 8:00,2.8,OK,10/17/18 8:00,3,OK,10/17/18 8:00,5.820000172,OK,10/17/18 8:00,32,OK,10/17/18 8:00,33,OK,,,,,,,,,,10/17/18 8:00,3602981.5,OK,,,,10/17/18 8:00,5856.591309,OK,10/17/18 8:00,4448872.5,OK,10/17/18 8:00,1283.597534,OK,10/17/18 8:00,4.562635742,OK,10/17/18 8:00,182.2440338,OK,10/17/18 8:00,526.2741699,OK,
10/17/18 8:15,10.18019867,OK,10/17/18 8:15,128.9657898,OK,10/17/18 8:15,36308420,OK,10/17/18 8:15,51.74111176,OK,10/17/18 8:15,41.56091309,OK,10/17/18 8:15,302.960083,OK,10/17/18 8:15,1547.589478,OK,10/17/18 8:15,435701040,OK,,,,,,,10/17/18 8:15,64580255,OK,10/17/18 8:15,27295,OK,10/17/18 8:15,985,OK,10/17/18 8:15,732,OK,10/17/18 8:15,13.6,OK,10/17/18 8:15,14.4,OK,10/17/18 8:15,12.2,OK,10/17/18 8:15,4.7,OK,10/17/18 8:15,4,OK,10/17/18 8:15,4.3,OK,10/17/18 8:15,10826100,OK,10/17/18 8:15,12660,OK,10/17/18 8:15,165,OK,10/17/18 8:15,199,OK,10/17/18 8:15,7.2,OK,10/17/18 8:15,6.9,OK,10/17/18 8:15,4.5,OK,10/17/18 8:15,3.1,OK,10/17/18 8:15,2.7,OK,10/17/18 8:15,3,OK,10/17/18 8:15,5.820000172,OK,10/17/18 8:15,32,OK,10/17/18 8:15,33,OK,,,,,,,,,,10/17/18 8:15,3604177.25,OK,,,,10/17/18 8:15,7037.545898,OK,10/17/18 8:15,4450407.5,OK,10/17/18 8:15,1283.962158,OK,10/17/18 8:15,5.481091797,OK,10/17/18 8:15,183.0635986,OK,10/17/18 8:15,527.1172485,OK,
10/17/18 8:30,10.46549225,OK,10/17/18 8:30,130.8769379,OK,10/17/18 8:30,36308452,OK,10/17/18 8:30,51.80996323,OK,10/17/18 8:30,41.34447098,OK,10/17/18 8:30,299.1990967,OK,10/17/18 8:30,1571.710876,OK,10/17/18 8:30,435701424,OK,,,,,,,10/17/18 8:30,64580438,OK,10/17/18 8:30,27478,OK,10/17/18 8:30,985,OK,10/17/18 8:30,731,OK,10/17/18 8:30,13.9,OK,10/17/18 8:30,15.2,OK,10/17/18 8:30,12.5,OK,10/17/18 8:30,4.6,OK,10/17/18 8:30,3.9,OK,10/17/18 8:30,4.1,OK,10/17/18 8:30,10826148,OK,10/17/18 8:30,12708,OK,10/17/18 8:30,165,OK,10/17/18 8:30,191,OK,10/17/18 8:30,5.2,OK,10/17/18 8:30,7.4,OK,10/17/18 8:30,4,OK,10/17/18 8:30,3.2,OK,10/17/18 8:30,2.7,OK,10/17/18 8:30,3,OK,10/17/18 8:30,5.820000172,OK,10/17/18 8:30,32,OK,10/17/18 8:30,33,OK,,,,,,,,,,10/17/18 8:30,3605299,OK,,,,10/17/18 8:30,5847.19043,OK,10/17/18 8:30,4451847,OK,10/17/18 8:30,1283.1875,OK,10/17/18 8:30,4.556769531,OK,10/17/18 8:30,183.7971344,OK,10/17/18 8:30,525.8039551,OK,
10/17/18 8:45,10.46988773,OK,10/17/18 8:45,130.0987701,OK,10/17/18 8:45,36308484,OK,10/17/18 8:45,51.85754395,OK,10/17/18 8:45,41.38765717,OK,10/17/18 8:45,297.0733032,OK,10/17/18 8:45,1561.185242,OK,10/17/18 8:45,435701808,OK,,,,,,,10/17/18 8:45,64580624,OK,10/17/18 8:45,27664,OK,10/17/18 8:45,985,OK,10/17/18 8:45,742,OK,10/17/18 8:45,14.1,OK,10/17/18 8:45,15.3,OK,10/17/18 8:45,13,OK,10/17/18 8:45,4.5,OK,10/17/18 8:45,4.1,OK,10/17/18 8:45,4.3,OK,10/17/18 8:45,10826195,OK,10/17/18 8:45,12755,OK,10/17/18 8:45,165,OK,10/17/18 8:45,190,OK,10/17/18 8:45,5.9,OK,10/17/18 8:45,7.1,OK,10/17/18 8:45,0,OK,10/17/18 8:45,3.1,OK,10/17/18 8:45,2.7,OK,10/17/18 8:45,2.9,OK,10/17/18 8:45,5.820000172,OK,10/17/18 8:45,32,OK,10/17/18 8:45,33,OK,,,,,,,,,,10/17/18 8:45,3606393.5,OK,,,,10/17/18 8:45,5131.229004,OK,10/17/18 8:45,4453251,OK,10/17/18 8:45,1282.195435,OK,10/17/18 8:45,4.001908203,OK,10/17/18 8:45,186.5894318,OK,10/17/18 8:45,524.4810791,OK,
