OSU_RTS.MDBUS_E3.107_E02 Time [SNAP],OSU_RTS.MDBUS_E3.107_E02 Value [SNAP],OSU_RTS.MDBUS_E3.107_E02 Status [SNAP],OSU_RTS.MDBUS_RT.107S_C Time [SNAP],OSU_RTS.MDBUS_RT.107S_C Value [SNAP],OSU_RTS.MDBUS_RT.107S_C Status [SNAP],OSU_RTS.MDBUS_RT.107S_HF Time [SNAP],OSU_RTS.MDBUS_RT.107S_HF Value [SNAP],OSU_RTS.MDBUS_RT.107S_HF Status [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.107S_I Time [SNAP],OSU_RTS.MDBUS_RT.107S_I Value [SNAP],OSU_RTS.MDBUS_RT.107S_I Status [SNAP],OSU_RTS.MDBUS_RT.107S_P Time [SNAP],OSU_RTS.MDBUS_RT.107S_P Value [SNAP],OSU_RTS.MDBUS_RT.107S_P Status [SNAP],OSU_RTS.MDBUS_RT.107S_T Time [SNAP],OSU_RTS.MDBUS_RT.107S_T Value [SNAP],OSU_RTS.MDBUS_RT.107S_T Status [SNAP],Comments
10/18/18 3:30,196352.166,OK,10/18/18 3:30,102083,OK,10/18/18 3:30,610.7080688,OK,10/18/18 3:30,123875.4063,OK,10/18/18 3:30,0.498474915,OK,10/18/18 3:30,178.1567841,OK,10/18/18 3:30,422.7171021,OK,
10/18/18 3:45,196362.997,OK,10/18/18 3:45,102219.6406,OK,10/18/18 3:45,636.3529663,OK,10/18/18 3:45,124042.8047,OK,10/18/18 3:45,0.519449585,OK,10/18/18 3:45,179.4109802,OK,10/18/18 3:45,422.8977356,OK,
10/18/18 4:00,196373.691,OK,10/18/18 4:00,102349.5625,OK,10/18/18 4:00,656.8056641,OK,10/18/18 4:00,124201.9531,OK,10/18/18 4:00,0.536125305,OK,10/18/18 4:00,178.9671783,OK,10/18/18 4:00,422.8432617,OK,
10/18/18 4:15,196384.436,OK,10/18/18 4:15,102481.3359,OK,10/18/18 4:15,709.7435303,OK,10/18/18 4:15,124363.3828,OK,10/18/18 4:15,0.579408325,OK,10/18/18 4:15,179.9200897,OK,10/18/18 4:15,422.8612671,OK,
10/18/18 4:30,196395.197,OK,10/18/18 4:30,102615.1953,OK,10/18/18 4:30,657.4065552,OK,10/18/18 4:30,124527.3828,OK,10/18/18 4:30,0.536520508,OK,10/18/18 4:30,178.8017426,OK,10/18/18 4:30,423.1681519,OK,
10/18/18 4:45,196406.041,OK,10/18/18 4:45,102750.9531,OK,10/18/18 4:45,704.0067139,OK,10/18/18 4:45,124693.7422,OK,10/18/18 4:45,0.57448584,OK,10/18/18 4:45,180.6566162,OK,10/18/18 4:45,423.907135,OK,
10/18/18 5:00,196416.675,OK,10/18/18 5:00,102884.9141,OK,10/18/18 5:00,639.8704224,OK,10/18/18 5:00,124857.8047,OK,10/18/18 5:00,0.522088684,OK,10/18/18 5:00,179.6616669,OK,10/18/18 5:00,423.8687439,OK,
10/18/18 5:15,196427.385,OK,10/18/18 5:15,103017.5703,OK,10/18/18 5:15,700.3414307,OK,10/18/18 5:15,125020.4766,OK,10/18/18 5:15,0.571474609,OK,10/18/18 5:15,179.9891663,OK,10/18/18 5:15,423.7915955,OK,
10/18/18 5:30,196438.089,OK,10/18/18 5:30,103152.4375,OK,10/18/18 5:30,749.6432495,OK,10/18/18 5:30,125185.7813,OK,10/18/18 5:30,0.611602295,OK,10/18/18 5:30,179.3871613,OK,10/18/18 5:30,423.9696655,OK,
10/18/18 5:45,196448.78,OK,10/18/18 5:45,103284.5781,OK,10/18/18 5:45,681.1164551,OK,10/18/18 5:45,125347.75,OK,10/18/18 5:45,0.555645447,OK,10/18/18 5:45,177.8865509,OK,10/18/18 5:45,423.7349243,OK,
10/18/18 6:00,196459.313,OK,10/18/18 6:00,103416.6094,OK,10/18/18 6:00,681.5506592,OK,10/18/18 6:00,125509.5781,OK,10/18/18 6:00,0.556052185,OK,10/18/18 6:00,179.3383331,OK,10/18/18 6:00,423.9387207,OK,
10/18/18 6:15,196470.03,OK,10/18/18 6:15,103546.9609,OK,10/18/18 6:15,694.9034424,OK,10/18/18 6:15,125669.3906,OK,10/18/18 6:15,0.566708862,OK,10/18/18 6:15,178.3661652,OK,10/18/18 6:15,424.5258179,OK,
10/18/18 6:30,196480.668,OK,10/18/18 6:30,103675,OK,10/18/18 6:30,286.0367126,OK,10/18/18 6:30,125826.4141,OK,10/18/18 6:30,0.233143082,OK,10/18/18 6:30,176.3698883,OK,10/18/18 6:30,425.0635986,OK,
10/18/18 6:45,196491.242,OK,10/18/18 6:45,103807.2969,OK,10/18/18 6:45,585.4241333,OK,10/18/18 6:45,125988.7266,OK,10/18/18 6:45,0.477084412,OK,10/18/18 6:45,177.8868713,OK,10/18/18 6:45,425.852356,OK,
10/18/18 7:00,196501.958,OK,10/18/18 7:00,103935.75,OK,10/18/18 7:00,0,OK,10/18/18 7:00,126146.375,OK,10/18/18 7:00,0,OK,10/18/18 7:00,177.6309052,OK,10/18/18 7:00,426.4816284,OK,
10/18/18 7:15,196512.564,OK,10/18/18 7:15,104067.1953,OK,10/18/18 7:15,635.7261353,OK,10/18/18 7:15,126307.7344,OK,10/18/18 7:15,0.517743286,OK,10/18/18 7:15,176.7237396,OK,10/18/18 7:15,426.8533325,OK,
10/18/18 7:30,196523.296,OK,10/18/18 7:30,104199.0313,OK,10/18/18 7:30,580.1802368,OK,10/18/18 7:30,126469.625,OK,10/18/18 7:30,0.472391235,OK,10/18/18 7:30,178.4086456,OK,10/18/18 7:30,427.8015137,OK,
10/18/18 7:45,196534.111,OK,10/18/18 7:45,104327.5078,OK,10/18/18 7:45,676.0527954,OK,10/18/18 7:45,126627.4219,OK,10/18/18 7:45,0.550367188,OK,10/18/18 7:45,178.791214,OK,10/18/18 7:45,428.2023926,OK,
10/18/18 8:00,196545.074,OK,10/18/18 8:00,104461.0938,OK,10/18/18 8:00,642.5246582,OK,10/18/18 8:00,126791.4375,OK,10/18/18 8:00,0.522895386,OK,10/18/18 8:00,177.4619598,OK,10/18/18 8:00,428.5513306,OK,
10/18/18 8:15,196556.659,OK,10/18/18 8:15,104590.0156,OK,10/18/18 8:15,703.4669189,OK,10/18/18 8:15,126949.9141,OK,10/18/18 8:15,0.571534546,OK,10/18/18 8:15,178.2076721,OK,10/18/18 8:15,432.1619873,OK,
10/18/18 8:30,196568.105,OK,10/18/18 8:30,104732.4766,OK,10/18/18 8:30,609.6063232,OK,10/18/18 8:30,127125.5547,OK,10/18/18 8:30,0.49430719,OK,10/18/18 8:30,177.0224762,OK,10/18/18 8:30,435.8644409,OK,
10/18/18 8:45,196580.138,OK,10/18/18 8:45,104873.4219,OK,10/18/18 8:45,791.3706055,OK,10/18/18 8:45,127299.3828,OK,10/18/18 8:45,0.641335388,OK,10/18/18 8:45,176.8780975,OK,10/18/18 8:45,436.9719849,OK,
10/18/18 9:00,196592.32,OK,10/18/18 9:00,105014.5625,OK,10/18/18 9:00,738.1444092,OK,10/18/18 9:00,127473.5625,OK,10/18/18 9:00,0.598088623,OK,10/18/18 9:00,178.358017,OK,10/18/18 9:00,437.7288818,OK,
10/18/18 9:15,196605.777,OK,10/18/18 9:15,105154.2266,OK,10/18/18 9:15,686.4497681,OK,10/18/18 9:15,127645.9375,OK,10/18/18 9:15,0.556240662,OK,10/18/18 9:15,178.7493896,OK,10/18/18 9:15,437.687561,OK,
10/18/18 9:30,196619.253,OK,10/18/18 9:30,105294.7578,OK,10/18/18 9:30,694.4637451,OK,10/18/18 9:30,127819.3672,OK,10/18/18 9:30,0.562768799,OK,10/18/18 9:30,180.1811676,OK,10/18/18 9:30,437.9234009,OK,
10/18/18 9:45,196633.487,OK,10/18/18 9:45,105437.7578,OK,10/18/18 9:45,683.6196289,OK,10/18/18 9:45,127995.8125,OK,10/18/18 9:45,0.554162292,OK,10/18/18 9:45,181.3334503,OK,10/18/18 9:45,437.5469666,OK,
10/18/18 10:00,196647.583,OK,10/18/18 10:00,105579.1406,OK,10/18/18 10:00,727.6640015,OK,10/18/18 10:00,128170.2188,OK,10/18/18 10:00,0.589942932,OK,10/18/18 10:00,179.1814728,OK,10/18/18 10:00,436.7328796,OK,
10/18/18 10:15,196661.904,OK,10/18/18 10:15,105720.9219,OK,10/18/18 10:15,713.5776367,OK,10/18/18 10:15,128345.0859,OK,10/18/18 10:15,0.578696167,OK,10/18/18 10:15,181.146759,OK,10/18/18 10:15,436.6238098,OK,
10/18/18 10:30,196676.905,OK,10/18/18 10:30,105861.8516,OK,10/18/18 10:30,750.6530762,OK,10/18/18 10:30,128518.7266,OK,10/18/18 10:30,0.608913818,OK,10/18/18 10:30,180.1044159,OK,10/18/18 10:30,435.8563843,OK,
10/18/18 10:45,196692.013,OK,10/18/18 10:45,106002.3125,OK,10/18/18 10:45,662.1994019,OK,10/18/18 10:45,128691.875,OK,10/18/18 10:45,0.537249939,OK,10/18/18 10:45,178.9924164,OK,10/18/18 10:45,435.2385559,OK,
10/18/18 11:00,196707.464,OK,10/18/18 11:00,106145.7813,OK,10/18/18 11:00,758.7280273,OK,10/18/18 11:00,128868.7578,OK,10/18/18 11:00,0.615844238,OK,10/18/18 11:00,180.8236084,OK,10/18/18 11:00,434.7774658,OK,
10/18/18 11:15,196722.926,OK,10/18/18 11:15,106289.7031,OK,10/18/18 11:15,736.8054199,OK,10/18/18 11:15,129046.0469,OK,10/18/18 11:15,0.598454346,OK,10/18/18 11:15,183.759613,OK,10/18/18 11:15,434.1633911,OK,
10/18/18 11:30,196738.279,OK,10/18/18 11:30,106431.4375,OK,10/18/18 11:30,684.6517944,OK,10/18/18 11:30,129220.5391,OK,10/18/18 11:30,0.556204102,OK,10/18/18 11:30,179.0831909,OK,10/18/18 11:30,432.5522156,OK,
10/18/18 11:45,196753.611,OK,10/18/18 11:45,106574.4141,OK,10/18/18 11:45,710.0390015,OK,10/18/18 11:45,129396.4922,OK,10/18/18 11:45,0.577112549,OK,10/18/18 11:45,180.6617584,OK,10/18/18 11:45,431.9619446,OK,
10/18/18 12:00,196768.292,OK,10/18/18 12:00,106719.3203,OK,10/18/18 12:00,686.6907959,OK,10/18/18 12:00,129574.625,OK,10/18/18 12:00,0.558224487,OK,10/18/18 12:00,180.0977631,OK,10/18/18 12:00,431.4894409,OK,
10/18/18 12:15,196783.879,OK,10/18/18 12:15,106863.5703,OK,10/18/18 12:15,695.201416,OK,10/18/18 12:15,129752.1797,OK,10/18/18 12:15,0.56519519,OK,10/18/18 12:15,180.8266449,OK,10/18/18 12:15,431.4921265,OK,
10/18/18 12:30,196800.292,OK,10/18/18 12:30,107005.0234,OK,10/18/18 12:30,715.8374634,OK,10/18/18 12:30,129926.125,OK,10/18/18 12:30,0.582410583,OK,10/18/18 12:30,181.5580292,OK,10/18/18 12:30,430.1565857,OK,
10/18/18 12:45,196817.332,OK,10/18/18 12:45,107147.0781,OK,10/18/18 12:45,697.756897,OK,10/18/18 12:45,130100.6406,OK,10/18/18 12:45,0.56840033,OK,10/18/18 12:45,182.898941,OK,10/18/18 12:45,428.0168457,OK,
10/18/18 13:00,196834.415,OK,10/18/18 13:00,107288.0234,OK,10/18/18 13:00,735.6629028,OK,10/18/18 13:00,130273.6094,OK,10/18/18 13:00,0.599687744,OK,10/18/18 13:00,180.8169861,OK,10/18/18 13:00,426.0780029,OK,
10/18/18 13:15,196851.113,OK,10/18/18 13:15,107431.1328,OK,10/18/18 13:15,731.770874,OK,10/18/18 13:15,130449.0938,OK,10/18/18 13:15,0.597056702,OK,10/18/18 13:15,182.9785004,OK,10/18/18 13:15,424.8300781,OK,
10/18/18 13:30,196866.284,OK,10/18/18 13:30,107574.875,OK,10/18/18 13:30,686.8753662,OK,10/18/18 13:30,130625.2578,OK,10/18/18 13:30,0.560516235,OK,10/18/18 13:30,180.7116241,OK,10/18/18 13:30,423.8860474,OK,
10/18/18 13:45,196880.856,OK,10/18/18 13:45,107715.9922,OK,10/18/18 13:45,681.7501831,OK,10/18/18 13:45,130798.125,OK,10/18/18 13:45,0.556806763,OK,10/18/18 13:45,183.4585571,OK,10/18/18 13:45,422.925354,OK,
10/18/18 14:00,196896.159,OK,10/18/18 14:00,107856.2578,OK,10/18/18 14:00,643.2202148,OK,10/18/18 14:00,130969.875,OK,10/18/18 14:00,0.525374817,OK,10/18/18 14:00,180.8014374,OK,10/18/18 14:00,422.0510864,OK,
10/18/18 14:15,196912.433,OK,10/18/18 14:15,107996.5703,OK,10/18/18 14:15,687.2741699,OK,10/18/18 14:15,131141.6563,OK,10/18/18 14:15,0.561311462,OK,10/18/18 14:15,181.9569702,OK,10/18/18 14:15,422.5368958,OK,
10/18/18 14:30,196928.378,OK,10/18/18 14:30,108136.2109,OK,10/18/18 14:30,649.0596313,OK,10/18/18 14:30,131312.6875,OK,10/18/18 14:30,0.529795471,OK,10/18/18 14:30,179.9539032,OK,10/18/18 14:30,423.1491699,OK,
10/18/18 14:45,196944.458,OK,10/18/18 14:45,108272.9453,OK,10/18/18 14:45,707.5745239,OK,10/18/18 14:45,131480.2031,OK,10/18/18 14:45,0.577521362,OK,10/18/18 14:45,181.3923035,OK,10/18/18 14:45,423.6741333,OK,
10/18/18 15:00,196960.799,OK,10/18/18 15:00,108408.8438,OK,10/18/18 15:00,628.7496338,OK,10/18/18 15:00,131646.7188,OK,10/18/18 15:00,0.513127747,OK,10/18/18 15:00,180.5733948,OK,10/18/18 15:00,423.673645,OK,
10/18/18 15:15,196977.241,OK,10/18/18 15:15,108542.9141,OK,10/18/18 15:15,680.6106567,OK,10/18/18 15:15,131810.8906,OK,10/18/18 15:15,0.555380371,OK,10/18/18 15:15,180.4627075,OK,10/18/18 15:15,423.9040833,OK,
10/18/18 15:30,196993.012,OK,10/18/18 15:30,108681.1016,OK,10/18/18 15:30,661.3605957,OK,10/18/18 15:30,131980.3438,OK,10/18/18 15:30,0.539741882,OK,10/18/18 15:30,182.1594696,OK,10/18/18 15:30,424.1080933,OK,
10/18/18 15:45,197009.172,OK,10/18/18 15:45,108816.8828,OK,10/18/18 15:45,671.8255615,OK,10/18/18 15:45,132146.7188,OK,10/18/18 15:45,0.54832196,OK,10/18/18 15:45,181.6687469,OK,10/18/18 15:45,423.8282471,OK,
10/18/18 16:00,197025.667,OK,10/18/18 16:00,108950.9844,OK,10/18/18 16:00,686.7715454,OK,10/18/18 16:00,132311,OK,10/18/18 16:00,0.560660767,OK,10/18/18 16:00,180.7695923,OK,10/18/18 16:00,423.074585,OK,
10/18/18 16:15,197041.631,OK,10/18/18 16:15,109087.1484,OK,10/18/18 16:15,706.4744873,OK,10/18/18 16:15,132477.7344,OK,10/18/18 16:15,0.57729657,OK,10/18/18 16:15,186.614563,OK,10/18/18 16:15,422.756958,OK,
10/18/18 16:30,197057.433,OK,10/18/18 16:30,109222.5078,OK,10/18/18 16:30,636.1754761,OK,10/18/18 16:30,132643.375,OK,10/18/18 16:30,0.519875732,OK,10/18/18 16:30,179.5145721,OK,10/18/18 16:30,420.6992188,OK,
10/18/18 16:45,197073.039,OK,10/18/18 16:45,109358.6953,OK,10/18/18 16:45,648.7922363,OK,10/18/18 16:45,132809.9688,OK,10/18/18 16:45,0.530747925,OK,10/18/18 16:45,184.7015533,OK,10/18/18 16:45,420.0147095,OK,
10/18/18 17:00,197088.446,OK,10/18/18 17:00,109494,OK,10/18/18 17:00,672.3253174,OK,10/18/18 17:00,132975.3906,OK,10/18/18 17:00,0.550059631,OK,10/18/18 17:00,180.4147491,OK,10/18/18 17:00,418.5886841,OK,
10/18/18 17:15,197103.369,OK,10/18/18 17:15,109630.4141,OK,10/18/18 17:15,628.9364624,OK,10/18/18 17:15,133142.0625,OK,10/18/18 17:15,0.51479303,OK,10/18/18 17:15,181.0911865,OK,10/18/18 17:15,417.8716431,OK,
10/18/18 17:30,197118.017,OK,10/18/18 17:30,109768.4375,OK,10/18/18 17:30,664.5304565,OK,10/18/18 17:30,133310.7031,OK,10/18/18 17:30,0.543986023,OK,10/18/18 17:30,182.2086334,OK,10/18/18 17:30,417.9707031,OK,
10/18/18 17:45,197132.02,OK,10/18/18 17:45,109905.8203,OK,10/18/18 17:45,656.6379395,OK,10/18/18 17:45,133478.5313,OK,10/18/18 17:45,0.537472412,OK,10/18/18 17:45,180.8540344,OK,10/18/18 17:45,417.7839661,OK,
10/18/18 18:00,197146.32,OK,10/18/18 18:00,110043.9531,OK,10/18/18 18:00,669.7851563,OK,10/18/18 18:00,133647.3281,OK,10/18/18 18:00,0.548186218,OK,10/18/18 18:00,183.3115234,OK,10/18/18 18:00,418.6542358,OK,
10/18/18 18:15,197159.564,OK,10/18/18 18:15,110181.6484,OK,10/18/18 18:15,661.3880615,OK,10/18/18 18:15,133815.5156,OK,10/18/18 18:15,0.540974426,OK,10/18/18 18:15,179.8776093,OK,10/18/18 18:15,418.947937,OK,
10/18/18 18:30,197171.937,OK,10/18/18 18:30,110322.3281,OK,10/18/18 18:30,702.2401733,OK,10/18/18 18:30,133987.625,OK,10/18/18 18:30,0.574229492,OK,10/18/18 18:30,182.2915802,OK,10/18/18 18:30,420.1875,OK,
10/18/18 18:45,197184.548,OK,10/18/18 18:45,110462.1484,OK,10/18/18 18:45,697.2531738,OK,10/18/18 18:45,134158.5625,OK,10/18/18 18:45,0.569914795,OK,10/18/18 18:45,182.2668304,OK,10/18/18 18:45,421.0175171,OK,
10/18/18 19:00,197196.326,OK,10/18/18 19:00,110601.4141,OK,10/18/18 19:00,692.1456299,OK,10/18/18 19:00,134329.1094,OK,10/18/18 19:00,0.565473389,OK,10/18/18 19:00,181.802597,OK,10/18/18 19:00,421.8421631,OK,
10/18/18 19:15,197208.182,OK,10/18/18 19:15,110740.7656,OK,10/18/18 19:15,668.1778564,OK,10/18/18 19:15,134499.6406,OK,10/18/18 19:15,0.545590332,OK,10/18/18 19:15,180.6879578,OK,10/18/18 19:15,422.6480103,OK,
10/18/18 19:30,197220.183,OK,10/18/18 19:30,110881.3516,OK,10/18/18 19:30,719.0332642,OK,10/18/18 19:30,134671.8438,OK,10/18/18 19:30,0.586715759,OK,10/18/18 19:30,179.9540863,OK,10/18/18 19:30,423.8252869,OK,
10/18/18 19:45,197232.035,OK,10/18/18 19:45,111024.2813,OK,10/18/18 19:45,722.2008057,OK,10/18/18 19:45,134847.2031,OK,10/18/18 19:45,0.588893494,OK,10/18/18 19:45,180.4287262,OK,10/18/18 19:45,425.3522034,OK,
10/18/18 20:00,197243.596,OK,10/18/18 20:00,111165.0078,OK,10/18/18 20:00,728.7287598,OK,10/18/18 20:00,135019.8281,OK,10/18/18 20:00,0.593876709,OK,10/18/18 20:00,178.7456207,OK,10/18/18 20:00,426.0584106,OK,
10/18/18 20:15,197255.359,OK,10/18/18 20:15,111306.8828,OK,10/18/18 20:15,689.6876831,OK,10/18/18 20:15,135193.9531,OK,10/18/18 20:15,0.561765747,OK,10/18/18 20:15,179.6525726,OK,10/18/18 20:15,427.3675537,OK,
10/18/18 20:30,197267.049,OK,10/18/18 20:30,111451.0156,OK,10/18/18 20:30,733.8186035,OK,10/18/18 20:30,135370.9375,OK,10/18/18 20:30,0.597321472,OK,10/18/18 20:30,179.7304535,OK,10/18/18 20:30,428.7162781,OK,
10/18/18 20:45,197278.609,OK,10/18/18 20:45,111596.625,OK,10/18/18 20:45,712.1060181,OK,10/18/18 20:45,135549.9219,OK,10/18/18 20:45,0.579154724,OK,10/18/18 20:45,180.6239166,OK,10/18/18 20:45,430.6811523,OK,
10/18/18 21:00,197290.039,OK,10/18/18 21:00,111742.4141,OK,10/18/18 21:00,666.4663086,OK,10/18/18 21:00,135729.2344,OK,10/18/18 21:00,0.541725891,OK,10/18/18 21:00,180.0786743,OK,10/18/18 21:00,431.7009277,OK,
10/18/18 21:15,197301.609,OK,10/18/18 21:15,111885.7188,OK,10/18/18 21:15,729.1381226,OK,10/18/18 21:15,135905.5625,OK,10/18/18 21:15,0.592586731,OK,10/18/18 21:15,181.2607269,OK,10/18/18 21:15,432.2780151,OK,
10/18/18 21:30,197313.319,OK,10/18/18 21:30,112029.6406,OK,10/18/18 21:30,731.2032471,OK,10/18/18 21:30,136082.6563,OK,10/18/18 21:30,0.594182922,OK,10/18/18 21:30,180.154953,OK,10/18/18 21:30,432.2799377,OK,
10/18/18 21:45,197324.667,OK,10/18/18 21:45,112175.5938,OK,10/18/18 21:45,726.3259277,OK,10/18/18 21:45,136262.2969,OK,10/18/18 21:45,0.590048767,OK,10/18/18 21:45,179.1609955,OK,10/18/18 21:45,432.6105957,OK,
10/18/18 22:00,197335.597,OK,10/18/18 22:00,112323.7109,OK,10/18/18 22:00,772.3668213,OK,10/18/18 22:00,136444.6406,OK,10/18/18 22:00,0.627321594,OK,10/18/18 22:00,180.9415741,OK,10/18/18 22:00,433.492981,OK,
10/18/18 22:15,197346.668,OK,10/18/18 22:15,112471.1641,OK,10/18/18 22:15,734.3696289,OK,10/18/18 22:15,136626.2188,OK,10/18/18 22:15,0.596421814,OK,10/18/18 22:15,180.4290009,OK,10/18/18 22:15,433.4908447,OK,
10/18/18 22:30,197357.432,OK,10/18/18 22:30,112619.2656,OK,10/18/18 22:30,733.4765015,OK,10/18/18 22:30,136808.4688,OK,10/18/18 22:30,0.595548523,OK,10/18/18 22:30,178.5618591,OK,10/18/18 22:30,433.5133667,OK,
10/18/18 22:45,197368.222,OK,10/18/18 22:45,112769.9063,OK,10/18/18 22:45,732.9463501,OK,10/18/18 22:45,136994.1094,OK,10/18/18 22:45,0.594968872,OK,10/18/18 22:45,178.7460175,OK,10/18/18 22:45,434.0727539,OK,
10/18/18 23:00,197378.912,OK,10/18/18 23:00,112921.9219,OK,10/18/18 23:00,747.5881348,OK,10/18/18 23:00,137181.4375,OK,10/18/18 23:00,0.606654541,OK,10/18/18 23:00,180.7881927,OK,10/18/18 23:00,435.2688599,OK,
10/18/18 23:15,197389.912,OK,10/18/18 23:15,113073.2891,OK,10/18/18 23:15,761.6537476,OK,10/18/18 23:15,137368.0156,OK,10/18/18 23:15,0.617796448,OK,10/18/18 23:15,179.0783844,OK,10/18/18 23:15,435.7295532,OK,
10/18/18 23:30,197400.804,OK,10/18/18 23:30,113225.3828,OK,10/18/18 23:30,724.1070557,OK,10/18/18 23:30,137555.5156,OK,10/18/18 23:30,0.587546326,OK,10/18/18 23:30,181.2079926,OK,10/18/18 23:30,435.5621338,OK,
10/18/18 23:45,197411.489,OK,10/18/18 23:45,113375.3828,OK,10/18/18 23:45,776.8671265,OK,10/18/18 23:45,137740.4219,OK,10/18/18 23:45,0.630259949,OK,10/18/18 23:45,179.6969452,OK,10/18/18 23:45,435.4875488,OK,
10/19/18 0:00,197422.167,OK,10/19/18 0:00,113529.7109,OK,10/19/18 0:00,767.4977417,OK,10/19/18 0:00,137930.6563,OK,10/19/18 0:00,0.622492615,OK,10/19/18 0:00,177.891037,OK,10/19/18 0:00,435.5703125,OK,
10/19/18 0:15,197433.25,OK,10/19/18 0:15,113676.8047,OK,10/19/18 0:15,702.7874756,OK,10/19/18 0:15,138112,OK,10/19/18 0:15,0.57010791,OK,10/19/18 0:15,178.6220093,OK,10/19/18 0:15,435.3980713,OK,
10/19/18 0:30,197443.967,OK,10/19/18 0:30,113823.9297,OK,10/19/18 0:30,714.1624756,OK,10/19/18 0:30,138293.2656,OK,10/19/18 0:30,0.57920282,OK,10/19/18 0:30,178.2917786,OK,10/19/18 0:30,435.7836914,OK,
10/19/18 0:45,197454.513,OK,10/19/18 0:45,113969.2188,OK,10/19/18 0:45,692.3863525,OK,10/19/18 0:45,138472.5156,OK,10/19/18 0:45,0.56137677,OK,10/19/18 0:45,178.0753021,OK,10/19/18 0:45,436.3301392,OK,
10/19/18 1:00,197465.053,OK,10/19/18 1:00,114114.5,OK,10/19/18 1:00,703.4649048,OK,10/19/18 1:00,138651.7031,OK,10/19/18 1:00,0.570375732,OK,10/19/18 1:00,180.0267487,OK,10/19/18 1:00,436.7664795,OK,
10/19/18 1:15,197475.844,OK,10/19/18 1:15,114262.0391,OK,10/19/18 1:15,704.3269043,OK,10/19/18 1:15,138833.5625,OK,10/19/18 1:15,0.5711203,OK,10/19/18 1:15,180.2949371,OK,10/19/18 1:15,436.6708374,OK,
10/19/18 1:30,197486.494,OK,10/19/18 1:30,114408.4297,OK,10/19/18 1:30,730.1384277,OK,10/19/18 1:30,139014.1875,OK,10/19/18 1:30,0.592166382,OK,10/19/18 1:30,179.0531158,OK,10/19/18 1:30,435.954895,OK,
10/19/18 1:45,197497.115,OK,10/19/18 1:45,114554.1094,OK,10/19/18 1:45,728.9341431,OK,10/19/18 1:45,139193.7656,OK,10/19/18 1:45,0.59141571,OK,10/19/18 1:45,177.8546906,OK,10/19/18 1:45,434.8661499,OK,
10/19/18 2:00,197507.508,OK,10/19/18 2:00,114697.4141,OK,10/19/18 2:00,723.041748,OK,10/19/18 2:00,139370.2031,OK,10/19/18 2:00,0.586972595,OK,10/19/18 2:00,178.8861542,OK,10/19/18 2:00,433.9570313,OK,
10/19/18 2:15,197518.022,OK,10/19/18 2:15,114842.6016,OK,10/19/18 2:15,718.0236816,OK,10/19/18 2:15,139549.1406,OK,10/19/18 2:15,0.583061157,OK,10/19/18 2:15,181.0657043,OK,10/19/18 2:15,433.9498901,OK,
10/19/18 2:30,197528.636,OK,10/19/18 2:30,114989.5859,OK,10/19/18 2:30,719.8215942,OK,10/19/18 2:30,139730.1875,OK,10/19/18 2:30,0.584325134,OK,10/19/18 2:30,179.2177582,OK,10/19/18 2:30,434.1590271,OK,
10/19/18 2:45,197538.99,OK,10/19/18 2:45,115137.1094,OK,10/19/18 2:45,676.2454834,OK,10/19/18 2:45,139911.9531,OK,10/19/18 2:45,0.548638428,OK,10/19/18 2:45,178.608139,OK,10/19/18 2:45,435.1665649,OK,
10/19/18 3:00,197549.493,OK,10/19/18 3:00,115285.1797,OK,10/19/18 3:00,650.1516113,OK,10/19/18 3:00,140094.3594,OK,10/19/18 3:00,0.527258057,OK,10/19/18 3:00,176.2572479,OK,10/19/18 3:00,435.3795166,OK,
10/19/18 3:15,197559.954,OK,10/19/18 3:15,115432.2734,OK,10/19/18 3:15,670.2575073,OK,10/19/18 3:15,140275.8125,OK,10/19/18 3:15,0.543612427,OK,10/19/18 3:15,179.1940002,OK,10/19/18 3:15,435.947876,OK,
10/19/18 3:30,197570.466,OK,10/19/18 3:30,115578.4844,OK,10/19/18 3:30,772.576416,OK,10/19/18 3:30,140456.0625,OK,10/19/18 3:30,0.626645752,OK,10/19/18 3:30,179.0249481,OK,10/19/18 3:30,435.7425232,OK,
10/19/18 3:45,197580.737,OK,10/19/18 3:45,115727.1484,OK,10/19/18 3:45,727.7053223,OK,10/19/18 3:45,140639.375,OK,10/19/18 3:45,0.590089661,OK,10/19/18 3:45,178.7327118,OK,10/19/18 3:45,436.2268677,OK,
10/19/18 4:00,197590.998,OK,10/19/18 4:00,115875.1875,OK,10/19/18 4:00,645.0044556,OK,10/19/18 4:00,140821.9219,OK,10/19/18 4:00,0.522885315,OK,10/19/18 4:00,176.6250763,OK,10/19/18 4:00,436.2526855,OK,
10/19/18 4:15,197601.449,OK,10/19/18 4:15,116023.8516,OK,10/19/18 4:15,737.5484619,OK,10/19/18 4:15,141005.2656,OK,10/19/18 4:15,0.598141541,OK,10/19/18 4:15,180.7926941,OK,10/19/18 4:15,436.5155029,OK,
10/19/18 4:30,197611.959,OK,10/19/18 4:30,116170.0859,OK,10/19/18 4:30,681.7640991,OK,10/19/18 4:30,141185.5781,OK,10/19/18 4:30,0.552904907,OK,10/19/18 4:30,177.6396942,OK,10/19/18 4:30,435.6982422,OK,
