OSU_RTS.CALC.149_GPALARM Time [SNAP],OSU_RTS.CALC.149_GPALARM Value [SNAP],OSU_RTS.CALC.149_GPALARM Status [SNAP],OSU_RTS.MDBUS_E3.149_E01 Time [SNAP],OSU_RTS.MDBUS_E3.149_E01 Value [SNAP],OSU_RTS.MDBUS_E3.149_E01 Status [SNAP],OSU_RTS.MDBUS_E3.149_E02 Time [SNAP],OSU_RTS.MDBUS_E3.149_E02 Value [SNAP],OSU_RTS.MDBUS_E3.149_E02 Status [SNAP],OSU_RTS.MDBUS_G1.149_GBV Time [SNAP],OSU_RTS.MDBUS_G1.149_GBV Value [SNAP],OSU_RTS.MDBUS_G1.149_GBV Status [SNAP],OSU_RTS.MDBUS_G1.149_GCV Time [SNAP],OSU_RTS.MDBUS_G1.149_GCV Value [SNAP],OSU_RTS.MDBUS_G1.149_GCV Status [SNAP],OSU_RTS.MDBUS_G1.149_GP Time [SNAP],OSU_RTS.MDBUS_G1.149_GP Value [SNAP],OSU_RTS.MDBUS_G1.149_GP Status [SNAP],OSU_RTS.MDBUS_G1.149_GT Time [SNAP],OSU_RTS.MDBUS_G1.149_GT Value [SNAP],OSU_RTS.MDBUS_G1.149_GT Status [SNAP],OSU_RTS.MDBUS_G1.149_GUV Time [SNAP],OSU_RTS.MDBUS_G1.149_GUV Value [SNAP],OSU_RTS.MDBUS_G1.149_GUV Status [SNAP],OSU_RTS.MDBUS_RT.149S_C Time [SNAP],OSU_RTS.MDBUS_RT.149S_C Value [SNAP],OSU_RTS.MDBUS_RT.149S_C Status [SNAP],OSU_RTS.MDBUS_RT.149S_DP Time [SNAP],OSU_RTS.MDBUS_RT.149S_DP Value [SNAP],OSU_RTS.MDBUS_RT.149S_DP Status [SNAP],OSU_RTS.MDBUS_RT.149S_HF Time [SNAP],OSU_RTS.MDBUS_RT.149S_HF Value [SNAP],OSU_RTS.MDBUS_RT.149S_HF Status [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.149S_I Time [SNAP],OSU_RTS.MDBUS_RT.149S_I Value [SNAP],OSU_RTS.MDBUS_RT.149S_I Status [SNAP],OSU_RTS.MDBUS_RT.149S_P Time [SNAP],OSU_RTS.MDBUS_RT.149S_P Value [SNAP],OSU_RTS.MDBUS_RT.149S_P Status [SNAP],OSU_RTS.MDBUS_RT.149S_T Time [SNAP],OSU_RTS.MDBUS_RT.149S_T Value [SNAP],OSU_RTS.MDBUS_RT.149S_T Status [SNAP],Comments
10/18/18 6:15,0,OK,10/18/18 6:15,2367609,OK,10/18/18 6:15,10738898,OK,10/18/18 6:15,4.670000076,OK,10/18/18 6:15,20632,OK,10/18/18 6:15,5.130000114,OK,10/18/18 6:15,40.81999969,OK,10/18/18 6:15,152211,OK,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,
10/18/18 6:30,0,OK,10/18/18 6:30,2367618,OK,10/18/18 6:30,10738926,OK,10/18/18 6:30,4.71999979,OK,10/18/18 6:30,20632,OK,10/18/18 6:30,4.950000286,OK,10/18/18 6:30,40.79000092,OK,10/18/18 6:30,152212,OK,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,10/18/18 6:30,0,UNRELIABLE,
10/18/18 6:45,0,OK,10/18/18 6:45,2367627,OK,10/18/18 6:45,10738954,OK,10/18/18 6:45,4.679999828,OK,10/18/18 6:45,20633,OK,10/18/18 6:45,5.039999962,OK,10/18/18 6:45,40.64999771,OK,10/18/18 6:45,152214,OK,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,10/18/18 6:45,0,UNRELIABLE,
10/18/18 7:00,0,OK,10/18/18 7:00,2367636,OK,10/18/18 7:00,10738982,OK,10/18/18 7:00,4.659999847,OK,10/18/18 7:00,20633,OK,10/18/18 7:00,4.950000286,OK,10/18/18 7:00,40.64999771,OK,10/18/18 7:00,152215,OK,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,10/18/18 7:00,0,UNRELIABLE,
10/18/18 7:15,0,OK,10/18/18 7:15,2367646,OK,10/18/18 7:15,10739013,OK,10/18/18 7:15,4.71999979,OK,10/18/18 7:15,20633,OK,10/18/18 7:15,5.039999962,OK,10/18/18 7:15,40.49000168,OK,10/18/18 7:15,152217,OK,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,10/18/18 7:15,0,UNRELIABLE,
10/18/18 7:30,0,OK,10/18/18 7:30,2367655,OK,10/18/18 7:30,10739046,OK,10/18/18 7:30,4.659999847,OK,10/18/18 7:30,20633,OK,10/18/18 7:30,4.950000286,OK,10/18/18 7:30,40.47000122,OK,10/18/18 7:30,152218,OK,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,10/18/18 7:30,0,UNRELIABLE,
10/18/18 7:45,0,OK,10/18/18 7:45,2367664,OK,10/18/18 7:45,10739079,OK,10/18/18 7:45,4.690000057,OK,10/18/18 7:45,20633,OK,10/18/18 7:45,4.950000286,OK,10/18/18 7:45,40.32999802,OK,10/18/18 7:45,152220,OK,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,10/18/18 7:45,0,UNRELIABLE,
10/18/18 8:00,0,OK,10/18/18 8:00,2367674,OK,10/18/18 8:00,10739110,OK,10/18/18 8:00,4.71999979,OK,10/18/18 8:00,20633,OK,10/18/18 8:00,5.119999886,OK,10/18/18 8:00,40.15999985,OK,10/18/18 8:00,152221,OK,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,10/18/18 8:00,0,UNRELIABLE,
10/18/18 8:15,0,OK,10/18/18 8:15,2367685,OK,10/18/18 8:15,10739143,OK,10/18/18 8:15,4.670000076,OK,10/18/18 8:15,20634,OK,10/18/18 8:15,4.950000286,OK,10/18/18 8:15,41.62999725,OK,10/18/18 8:15,152224,OK,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,10/18/18 8:15,0,UNRELIABLE,
10/18/18 8:30,0,OK,10/18/18 8:30,2367696,OK,10/18/18 8:30,10739176,OK,10/18/18 8:30,4.699999809,OK,10/18/18 8:30,20634,OK,10/18/18 8:30,5.039999962,OK,10/18/18 8:30,41.9600029,OK,10/18/18 8:30,152227,OK,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,10/18/18 8:30,0,UNRELIABLE,
10/18/18 8:45,0,OK,10/18/18 8:45,2367708,OK,10/18/18 8:45,10739212,OK,10/18/18 8:45,4.710000038,OK,10/18/18 8:45,20635,OK,10/18/18 8:45,4.950000286,OK,10/18/18 8:45,47.00999832,OK,10/18/18 8:45,152231,OK,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,10/18/18 8:45,0,UNRELIABLE,
10/18/18 9:00,0,OK,10/18/18 9:00,2367721,OK,10/18/18 9:00,10739250,OK,10/18/18 9:00,4.619999886,OK,10/18/18 9:00,20636,OK,10/18/18 9:00,5.039999962,OK,10/18/18 9:00,48.48000336,OK,10/18/18 9:00,152240,OK,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,10/18/18 9:00,0,UNRELIABLE,
10/18/18 9:15,0,OK,10/18/18 9:15,2367734,OK,10/18/18 9:15,10739288,OK,10/18/18 9:15,4.710000038,OK,10/18/18 9:15,20637,OK,10/18/18 9:15,4.970000267,OK,10/18/18 9:15,49.61999893,OK,10/18/18 9:15,152248,OK,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,10/18/18 9:15,0,UNRELIABLE,
10/18/18 9:30,0,OK,10/18/18 9:30,2367748,OK,10/18/18 9:30,10739326,OK,10/18/18 9:30,4.639999866,OK,10/18/18 9:30,20638,OK,10/18/18 9:30,4.870000362,OK,10/18/18 9:30,50.40999985,OK,10/18/18 9:30,152257,OK,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,10/18/18 9:30,0,UNRELIABLE,
10/18/18 9:45,0,OK,10/18/18 9:45,2367761,OK,10/18/18 9:45,10739363,OK,10/18/18 9:45,4.699999809,OK,10/18/18 9:45,20639,OK,10/18/18 9:45,5.050000191,OK,10/18/18 9:45,47.99000168,OK,10/18/18 9:45,152264,OK,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,10/18/18 9:45,0,UNRELIABLE,
10/18/18 10:00,0,OK,10/18/18 10:00,2367774,OK,10/18/18 10:00,10739398,OK,10/18/18 10:00,4.690000057,OK,10/18/18 10:00,20640,OK,10/18/18 10:00,4.960000038,OK,10/18/18 10:00,47.82999802,OK,10/18/18 10:00,152266,OK,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,10/18/18 10:00,0,UNRELIABLE,
10/18/18 10:15,0,OK,10/18/18 10:15,2367788,OK,10/18/18 10:15,10739434,OK,10/18/18 10:15,4.670000076,OK,10/18/18 10:15,20640,OK,10/18/18 10:15,5.130000114,OK,10/18/18 10:15,47.99000168,OK,10/18/18 10:15,152270,OK,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,10/18/18 10:15,0,UNRELIABLE,
10/18/18 10:30,0,OK,10/18/18 10:30,2367802,OK,10/18/18 10:30,10739468,OK,10/18/18 10:30,4.679999828,OK,10/18/18 10:30,20641,OK,10/18/18 10:30,5.050000191,OK,10/18/18 10:30,48.31999969,OK,10/18/18 10:30,152273,OK,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,10/18/18 10:30,0,UNRELIABLE,
10/18/18 10:45,0,OK,10/18/18 10:45,2367815,OK,10/18/18 10:45,10739504,OK,10/18/18 10:45,4.699999809,OK,10/18/18 10:45,20641,OK,10/18/18 10:45,4.960000038,OK,10/18/18 10:45,48.63999939,OK,10/18/18 10:45,152277,OK,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,10/18/18 10:45,0,UNRELIABLE,
10/18/18 11:00,0,OK,10/18/18 11:00,2367829,OK,10/18/18 11:00,10739540,OK,10/18/18 11:00,4.769999981,OK,10/18/18 11:00,20642,OK,10/18/18 11:00,5.139999866,OK,10/18/18 11:00,49.12999725,OK,10/18/18 11:00,152281,OK,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,10/18/18 11:00,0,UNRELIABLE,
10/18/18 11:15,0,OK,10/18/18 11:15,2367843,OK,10/18/18 11:15,10739575,OK,10/18/18 11:15,4.679999828,OK,10/18/18 11:15,20642,OK,10/18/18 11:15,5.050000191,OK,10/18/18 11:15,50.1099968,OK,10/18/18 11:15,152284,OK,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,10/18/18 11:15,0,UNRELIABLE,
10/18/18 11:30,0,OK,10/18/18 11:30,2367857,OK,10/18/18 11:30,10739610,OK,10/18/18 11:30,4.550000191,OK,10/18/18 11:30,20643,OK,10/18/18 11:30,5.059999943,OK,10/18/18 11:30,50.59000015,OK,10/18/18 11:30,152288,OK,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,10/18/18 11:30,0,UNRELIABLE,
10/18/18 11:45,0,OK,10/18/18 11:45,2367871,OK,10/18/18 11:45,10739646,OK,10/18/18 11:45,4.490000248,OK,10/18/18 11:45,20643,OK,10/18/18 11:45,4.970000267,OK,10/18/18 11:45,52.20999908,OK,10/18/18 11:45,152293,OK,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,10/18/18 11:45,0,UNRELIABLE,
10/18/18 12:00,0,OK,10/18/18 12:00,2367886,OK,10/18/18 12:00,10739685,OK,10/18/18 12:00,4.480000019,OK,10/18/18 12:00,20645,OK,10/18/18 12:00,4.970000267,OK,10/18/18 12:00,54.5,OK,10/18/18 12:00,152302,OK,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,10/18/18 12:00,0,UNRELIABLE,
10/18/18 12:15,0,OK,10/18/18 12:15,2367900,OK,10/18/18 12:15,10739723,OK,10/18/18 12:15,4.579999924,OK,10/18/18 12:15,20646,OK,10/18/18 12:15,4.970000267,OK,10/18/18 12:15,55.62999725,OK,10/18/18 12:15,152312,OK,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,10/18/18 12:15,0,UNRELIABLE,
10/18/18 12:30,0,OK,10/18/18 12:30,2367916,OK,10/18/18 12:30,10739762,OK,10/18/18 12:30,4.900000095,OK,10/18/18 12:30,20647,OK,10/18/18 12:30,4.890000343,OK,10/18/18 12:30,56.28000259,OK,10/18/18 12:30,152321,OK,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,10/18/18 12:30,0,UNRELIABLE,
10/18/18 12:45,0,OK,10/18/18 12:45,2367931,OK,10/18/18 12:45,10739797,OK,10/18/18 12:45,4.539999962,OK,10/18/18 12:45,20648,OK,10/18/18 12:45,5.039999962,OK,10/18/18 12:45,55.79999924,OK,10/18/18 12:45,152327,OK,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,10/18/18 12:45,0,UNRELIABLE,
10/18/18 13:00,0,OK,10/18/18 13:00,2367947,OK,10/18/18 13:00,10739833,OK,10/18/18 13:00,4.659999847,OK,10/18/18 13:00,20648,OK,10/18/18 13:00,5.050000191,OK,10/18/18 13:00,58.25,OK,10/18/18 13:00,152332,OK,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,10/18/18 13:00,0,UNRELIABLE,
10/18/18 13:15,0,OK,10/18/18 13:15,2367962,OK,10/18/18 13:15,10739868,OK,10/18/18 13:15,4.690000057,OK,10/18/18 13:15,20649,OK,10/18/18 13:15,5.110000134,OK,10/18/18 13:15,61.58000183,OK,10/18/18 13:15,152338,OK,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,10/18/18 13:15,0,UNRELIABLE,
10/18/18 13:30,0,OK,10/18/18 13:30,2367977,OK,10/18/18 13:30,10739903,OK,10/18/18 13:30,4.690000057,OK,10/18/18 13:30,20650,OK,10/18/18 13:30,5.210000038,OK,10/18/18 13:30,64.25999451,OK,10/18/18 13:30,152343,OK,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,10/18/18 13:30,0,UNRELIABLE,
10/18/18 13:45,0,OK,10/18/18 13:45,2367992,OK,10/18/18 13:45,10739937,OK,10/18/18 13:45,4.710000038,OK,10/18/18 13:45,20651,OK,10/18/18 13:45,5.039999962,OK,10/18/18 13:45,66.62999725,OK,10/18/18 13:45,152349,OK,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,10/18/18 13:45,0,UNRELIABLE,
10/18/18 14:00,0,OK,10/18/18 14:00,2368006,OK,10/18/18 14:00,10739972,OK,10/18/18 14:00,4.71999979,OK,10/18/18 14:00,20652,OK,10/18/18 14:00,4.970000267,OK,10/18/18 14:00,68.30000305,OK,10/18/18 14:00,152356,OK,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,10/18/18 14:00,0,UNRELIABLE,
10/18/18 14:15,0,OK,10/18/18 14:15,2368021,OK,10/18/18 14:15,10740007,OK,10/18/18 14:15,4.679999828,OK,10/18/18 14:15,20652,OK,10/18/18 14:15,4.990000248,OK,10/18/18 14:15,69.61999512,OK,10/18/18 14:15,152361,OK,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,10/18/18 14:15,0,UNRELIABLE,
10/18/18 14:30,0,OK,10/18/18 14:30,2368035,OK,10/18/18 14:30,10740041,OK,10/18/18 14:30,4.710000038,OK,10/18/18 14:30,20653,OK,10/18/18 14:30,4.960000038,OK,10/18/18 14:30,69.20999908,OK,10/18/18 14:30,152367,OK,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,10/18/18 14:30,0,UNRELIABLE,
10/18/18 14:45,0,OK,10/18/18 14:45,2368050,OK,10/18/18 14:45,10740076,OK,10/18/18 14:45,4.710000038,OK,10/18/18 14:45,20654,OK,10/18/18 14:45,5.119999886,OK,10/18/18 14:45,68.45999908,OK,10/18/18 14:45,152373,OK,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,10/18/18 14:45,0,UNRELIABLE,
10/18/18 15:00,0,OK,10/18/18 15:00,2368064,OK,10/18/18 15:00,10740111,OK,10/18/18 15:00,4.699999809,OK,10/18/18 15:00,20655,OK,10/18/18 15:00,4.950000286,OK,10/18/18 15:00,67.98000336,OK,10/18/18 15:00,152378,OK,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,10/18/18 15:00,0,UNRELIABLE,
10/18/18 15:15,0,OK,10/18/18 15:15,2368078,OK,10/18/18 15:15,10740146,OK,10/18/18 15:15,4.710000038,OK,10/18/18 15:15,20655,OK,10/18/18 15:15,5.119999886,OK,10/18/18 15:15,67.63999939,OK,10/18/18 15:15,152385,OK,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,10/18/18 15:15,0,UNRELIABLE,
10/18/18 15:30,0,OK,10/18/18 15:30,2368092,OK,10/18/18 15:30,10740181,OK,10/18/18 15:30,4.670000076,OK,10/18/18 15:30,20656,OK,10/18/18 15:30,5.110000134,OK,10/18/18 15:30,66.97000122,OK,10/18/18 15:30,152386,OK,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,10/18/18 15:30,0,UNRELIABLE,
10/18/18 15:45,0,OK,10/18/18 15:45,2368106,OK,10/18/18 15:45,10740217,OK,10/18/18 15:45,4.710000038,OK,10/18/18 15:45,20656,OK,10/18/18 15:45,5.190000057,OK,10/18/18 15:45,64.59999847,OK,10/18/18 15:45,152388,OK,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,10/18/18 15:45,0,UNRELIABLE,
10/18/18 16:00,0,OK,10/18/18 16:00,2368121,OK,10/18/18 16:00,10740251,OK,10/18/18 16:00,4.710000038,OK,10/18/18 16:00,20656,OK,10/18/18 16:00,5.010000229,OK,10/18/18 16:00,63.75,OK,10/18/18 16:00,152388,OK,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,10/18/18 16:00,0,UNRELIABLE,
10/18/18 16:15,0,OK,10/18/18 16:15,2368135,OK,10/18/18 16:15,10740286,OK,10/18/18 16:15,4.739999771,OK,10/18/18 16:15,20656,OK,10/18/18 16:15,5.090000153,OK,10/18/18 16:15,62.74000168,OK,10/18/18 16:15,152389,OK,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,10/18/18 16:15,0,UNRELIABLE,
10/18/18 16:30,0,OK,10/18/18 16:30,2368149,OK,10/18/18 16:30,10740323,OK,10/18/18 16:30,4.730000019,OK,10/18/18 16:30,20656,OK,10/18/18 16:30,5.269999981,OK,10/18/18 16:30,61.68999863,OK,10/18/18 16:30,152392,OK,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,10/18/18 16:30,0,UNRELIABLE,
10/18/18 16:45,0,OK,10/18/18 16:45,2368163,OK,10/18/18 16:45,10740359,OK,10/18/18 16:45,4.71999979,OK,10/18/18 16:45,20656,OK,10/18/18 16:45,5,OK,10/18/18 16:45,60.72999954,OK,10/18/18 16:45,152392,OK,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,10/18/18 16:45,0,UNRELIABLE,
10/18/18 17:00,0,OK,10/18/18 17:00,2368177,OK,10/18/18 17:00,10740394,OK,10/18/18 17:00,4.659999847,OK,10/18/18 17:00,20656,OK,10/18/18 17:00,5.179999828,OK,10/18/18 17:00,60.90000153,OK,10/18/18 17:00,152392,OK,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,10/18/18 17:00,0,UNRELIABLE,
