OSU_RTS.MDBUS_C1.005_CDT Time [SNAP],OSU_RTS.MDBUS_C1.005_CDT Value [SNAP],OSU_RTS.MDBUS_C1.005_CDT Status [SNAP],OSU_RTS.MDBUS_C1.005_CHF Time [SNAP],OSU_RTS.MDBUS_C1.005_CHF Value [SNAP],OSU_RTS.MDBUS_C1.005_CHF Status [SNAP],OSU_RTS.MDBUS_C1.005_CHT Time [SNAP],OSU_RTS.MDBUS_C1.005_CHT Value [SNAP],OSU_RTS.MDBUS_C1.005_CHT Status [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CVF Time [SNAP],OSU_RTS.MDBUS_C1.005_CVF Value [SNAP],OSU_RTS.MDBUS_C1.005_CVF Status [SNAP],OSU_RTS.MDBUS_C1.005_HF Time [SNAP],OSU_RTS.MDBUS_C1.005_HF Value [SNAP],OSU_RTS.MDBUS_C1.005_HF Status [SNAP],OSU_RTS.MDBUS_C1.005_HGT Time [SNAP],OSU_RTS.MDBUS_C1.005_HGT Value [SNAP],OSU_RTS.MDBUS_C1.005_HGT Status [SNAP],OSU_RTS.MDBUS_CC.005_MHT Time [SNAP],OSU_RTS.MDBUS_CC.005_MHT Value [SNAP],OSU_RTS.MDBUS_CC.005_MHT Status [SNAP],OSU_RTS.MDBUS_CC.005_PHT Time [SNAP],OSU_RTS.MDBUS_CC.005_PHT Value [SNAP],OSU_RTS.MDBUS_CC.005_PHT Status [SNAP],OSU_RTS.MDBUS_E3.005_E01 Time [SNAP],OSU_RTS.MDBUS_E3.005_E01 Value [SNAP],OSU_RTS.MDBUS_E3.005_E01 Status [SNAP],OSU_RTS.MDBUS_E3.005_E02 Time [SNAP],OSU_RTS.MDBUS_E3.005_E02 Value [SNAP],OSU_RTS.MDBUS_E3.005_E02 Status [SNAP],OSU_RTS.MDBUS_RT.005S_C Time [SNAP],OSU_RTS.MDBUS_RT.005S_C Value [SNAP],OSU_RTS.MDBUS_RT.005S_C Status [SNAP],OSU_RTS.MDBUS_RT.005S_DP Time [SNAP],OSU_RTS.MDBUS_RT.005S_DP Value [SNAP],OSU_RTS.MDBUS_RT.005S_DP Status [SNAP],OSU_RTS.MDBUS_RT.005S_HF Time [SNAP],OSU_RTS.MDBUS_RT.005S_HF Value [SNAP],OSU_RTS.MDBUS_RT.005S_HF Status [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.005S_I Time [SNAP],OSU_RTS.MDBUS_RT.005S_I Value [SNAP],OSU_RTS.MDBUS_RT.005S_I Status [SNAP],OSU_RTS.MDBUS_RT.005S_P Time [SNAP],OSU_RTS.MDBUS_RT.005S_P Value [SNAP],OSU_RTS.MDBUS_RT.005S_P Status [SNAP],OSU_RTS.MDBUS_RT.005S_T Time [SNAP],OSU_RTS.MDBUS_RT.005S_T Value [SNAP],OSU_RTS.MDBUS_RT.005S_T Status [SNAP],Comments
10/15/18 9:30,3.443448067,OK,10/15/18 9:30,119.5468521,OK,10/15/18 9:30,5968352,OK,10/15/18 9:30,49.15167999,OK,10/15/18 9:30,45.70822906,OK,10/15/18 9:30,831.0377142,OK,10/15/18 9:30,1434.480743,OK,10/15/18 9:30,71620224,OK,,,,,,,10/15/18 9:30,1056615,OK,10/15/18 9:30,150174,OK,10/15/18 9:30,35525.44922,OK,10/15/18 9:30,21.45351791,OK,10/15/18 9:30,629.4206543,OK,10/15/18 9:30,43780520,OK,10/15/18 9:30,0.525361145,OK,10/15/18 9:30,182.0355835,OK,10/15/18 9:30,363.3970642,OK,
10/15/18 9:45,3.99007988,OK,10/15/18 9:45,140.024353,OK,10/15/18 9:45,5968384.5,OK,10/15/18 9:45,49.70786285,OK,10/15/18 9:45,45.7177887,OK,10/15/18 9:45,841.4252266,OK,10/15/18 9:45,1680.865356,OK,10/15/18 9:45,71620614,OK,,,,,,,10/15/18 9:45,1056663,OK,10/15/18 9:45,150183,OK,10/15/18 9:45,35525.59375,OK,10/15/18 9:45,24.38866806,OK,10/15/18 9:45,735.3187866,OK,10/15/18 9:45,43780692,OK,10/15/18 9:45,0.613715149,OK,10/15/18 9:45,183.0675507,OK,10/15/18 9:45,363.5620422,OK,
10/15/18 10:00,0.438611656,OK,10/15/18 10:00,14.09267426,OK,10/15/18 10:00,5968405,OK,10/15/18 10:00,44.42453766,OK,10/15/18 10:00,43.98592758,OK,10/15/18 10:00,797.3331989,OK,10/15/18 10:00,170.7335701,OK,10/15/18 10:00,71620860,OK,,,,,,,10/15/18 10:00,1056694,OK,10/15/18 10:00,150191,OK,10/15/18 10:00,35525.63281,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,43780740,OK,10/15/18 10:00,0,OK,10/15/18 10:00,183.8750153,OK,10/15/18 10:00,349.7120667,OK,
10/15/18 10:15,-0.065466642,OK,10/15/18 10:15,0,OK,10/15/18 10:15,5968405.5,OK,10/15/18 10:15,44.18923187,OK,10/15/18 10:15,44.25469971,OK,10/15/18 10:15,802.3517238,OK,10/15/18 10:15,0,OK,10/15/18 10:15,71620866,OK,,,,,,,10/15/18 10:15,1056712,OK,10/15/18 10:15,150200,OK,10/15/18 10:15,35525.63281,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,43780740,OK,10/15/18 10:15,0,OK,10/15/18 10:15,183.6546478,OK,10/15/18 10:15,345.4378052,OK,
10/15/18 10:30,-0.126913726,OK,10/15/18 10:30,0,OK,10/15/18 10:30,5968405.5,OK,10/15/18 10:30,44.97813416,OK,10/15/18 10:30,45.10504913,OK,10/15/18 10:30,802.0545824,OK,10/15/18 10:30,0,OK,10/15/18 10:30,71620866,OK,,,,,,,10/15/18 10:30,1056730,OK,10/15/18 10:30,150210,OK,10/15/18 10:30,35525.63281,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,43780740,OK,10/15/18 10:30,0,OK,10/15/18 10:30,178.2846222,OK,10/15/18 10:30,344.2364502,OK,
10/15/18 10:45,0.094724946,OK,10/15/18 10:45,2.541991472,OK,10/15/18 10:45,5968405.5,OK,10/15/18 10:45,45.74050903,OK,10/15/18 10:45,45.64578247,OK,10/15/18 10:45,799.747505,OK,10/15/18 10:45,0,OK,10/15/18 10:45,71620866,OK,,,,,,,10/15/18 10:45,1056748,OK,10/15/18 10:45,150219,OK,10/15/18 10:45,35525.63281,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,43780740,OK,10/15/18 10:45,0,OK,10/15/18 10:45,179.6925201,OK,10/15/18 10:45,344.6648865,OK,
10/15/18 11:00,-0.062251702,OK,10/15/18 11:00,0,OK,10/15/18 11:00,5968405.5,OK,10/15/18 11:00,45.57609558,OK,10/15/18 11:00,45.63835144,OK,10/15/18 11:00,803.054928,OK,10/15/18 11:00,0,OK,10/15/18 11:00,71620866,OK,,,,,,,10/15/18 11:00,1056766,OK,10/15/18 11:00,150228,OK,10/15/18 11:00,35525.63281,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,43780740,OK,10/15/18 11:00,0,OK,10/15/18 11:00,179.9217072,OK,10/15/18 11:00,344.6920166,OK,
10/15/18 11:15,-0.015303822,OK,10/15/18 11:15,0,OK,10/15/18 11:15,5968405.5,OK,10/15/18 11:15,45.64889526,OK,10/15/18 11:15,45.66419983,OK,10/15/18 11:15,805.7372733,OK,10/15/18 11:15,0,OK,10/15/18 11:15,71620866,OK,,,,,,,10/15/18 11:15,1056785,OK,10/15/18 11:15,150238,OK,10/15/18 11:15,35525.63281,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,43780740,OK,10/15/18 11:15,0,OK,10/15/18 11:15,186.755188,OK,10/15/18 11:15,346.0532837,OK,
10/15/18 11:30,-0.019714599,OK,10/15/18 11:30,0,OK,10/15/18 11:30,5968405.5,OK,10/15/18 11:30,45.64200592,OK,10/15/18 11:30,45.66172028,OK,10/15/18 11:30,808.8026992,OK,10/15/18 11:30,0,OK,10/15/18 11:30,71620866,OK,,,,,,,10/15/18 11:30,1056804,OK,10/15/18 11:30,150247,OK,10/15/18 11:30,35525.63281,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,43780740,OK,10/15/18 11:30,0,OK,10/15/18 11:30,186.0723114,OK,10/15/18 11:30,345.7911377,OK,
10/15/18 11:45,0.001184968,OK,10/15/18 11:45,0,OK,10/15/18 11:45,5968405.5,OK,10/15/18 11:45,45.66344452,OK,10/15/18 11:45,45.66226196,OK,10/15/18 11:45,808.8665025,OK,10/15/18 11:45,0,OK,10/15/18 11:45,71620866,OK,,,,,,,10/15/18 11:45,1056823,OK,10/15/18 11:45,150257,OK,10/15/18 11:45,35525.63281,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,43780740,OK,10/15/18 11:45,0,OK,10/15/18 11:45,183.1271515,OK,10/15/18 11:45,345.1520691,OK,
10/15/18 12:00,0.054394759,OK,10/15/18 12:00,0,OK,10/15/18 12:00,5968405.5,OK,10/15/18 12:00,45.71899414,OK,10/15/18 12:00,45.66460419,OK,10/15/18 12:00,805.8606481,OK,10/15/18 12:00,0,OK,10/15/18 12:00,71620866,OK,,,,,,,10/15/18 12:00,1056840,OK,10/15/18 12:00,150267,OK,10/15/18 12:00,35525.63281,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,43780740,OK,10/15/18 12:00,0,OK,10/15/18 12:00,177.2549438,OK,10/15/18 12:00,343.9251404,OK,
10/15/18 12:15,-0.030638043,OK,10/15/18 12:15,0,OK,10/15/18 12:15,5968405.5,OK,10/15/18 12:15,45.65839386,OK,10/15/18 12:15,45.68903351,OK,10/15/18 12:15,808.8931958,OK,10/15/18 12:15,0,OK,10/15/18 12:15,71620866,OK,,,,,,,10/15/18 12:15,1056857,OK,10/15/18 12:15,150276,OK,10/15/18 12:15,35525.63281,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,43780740,OK,10/15/18 12:15,0,OK,10/15/18 12:15,182.029129,OK,10/15/18 12:15,344.9204102,OK,
10/15/18 12:30,-0.024620254,OK,10/15/18 12:30,0,OK,10/15/18 12:30,5968405.5,OK,10/15/18 12:30,45.65517426,OK,10/15/18 12:30,45.67979431,OK,10/15/18 12:30,809.6918446,OK,10/15/18 12:30,0,OK,10/15/18 12:30,71620866,OK,,,,,,,10/15/18 12:30,1056873,OK,10/15/18 12:30,150287,OK,10/15/18 12:30,35525.63281,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,43780740,OK,10/15/18 12:30,0,OK,10/15/18 12:30,184.4782562,OK,10/15/18 12:30,345.3264771,OK,
10/15/18 12:45,0.04323402,OK,10/15/18 12:45,0,OK,10/15/18 12:45,5968405.5,OK,10/15/18 12:45,45.64319992,OK,10/15/18 12:45,45.59996796,OK,10/15/18 12:45,811.396501,OK,10/15/18 12:45,0,OK,10/15/18 12:45,71620866,OK,,,,,,,10/15/18 12:45,1056890,OK,10/15/18 12:45,150297,OK,10/15/18 12:45,35525.63281,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,43780740,OK,10/15/18 12:45,0,OK,10/15/18 12:45,183.3864441,OK,10/15/18 12:45,345.0479126,OK,
10/15/18 13:00,0.030691352,OK,10/15/18 13:00,0,OK,10/15/18 13:00,5968405.5,OK,10/15/18 13:00,45.64286041,OK,10/15/18 13:00,45.61217117,OK,10/15/18 13:00,808.8251606,OK,10/15/18 13:00,0,OK,10/15/18 13:00,71620866,OK,,,,,,,10/15/18 13:00,1056907,OK,10/15/18 13:00,150306,OK,10/15/18 13:00,35525.63281,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,43780740,OK,10/15/18 13:00,0,OK,10/15/18 13:00,185.0343781,OK,10/15/18 13:00,345.1938477,OK,
10/15/18 13:15,0.031784266,OK,10/15/18 13:15,0,OK,10/15/18 13:15,5968405.5,OK,10/15/18 13:15,45.67040634,OK,10/15/18 13:15,45.63861847,OK,10/15/18 13:15,799.9715981,OK,10/15/18 13:15,0,OK,10/15/18 13:15,71620866,OK,,,,,,,10/15/18 13:15,1056928,OK,10/15/18 13:15,150315,OK,10/15/18 13:15,35525.63281,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,43780740,OK,10/15/18 13:15,0,OK,10/15/18 13:15,182.9648895,OK,10/15/18 13:15,344.7947998,OK,
10/15/18 13:30,0.058788333,OK,10/15/18 13:30,0,OK,10/15/18 13:30,5968405.5,OK,10/15/18 13:30,45.7213707,OK,10/15/18 13:30,45.6625824,OK,10/15/18 13:30,807.0785761,OK,10/15/18 13:30,0,OK,10/15/18 13:30,71620866,OK,,,,,,,10/15/18 13:30,1056946,OK,10/15/18 13:30,150325,OK,10/15/18 13:30,35525.63281,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,43780740,OK,10/15/18 13:30,0,OK,10/15/18 13:30,184.9671783,OK,10/15/18 13:30,345.4498291,OK,
10/15/18 13:45,0.056454577,OK,10/15/18 13:45,0,OK,10/15/18 13:45,5968405.5,OK,10/15/18 13:45,45.66096497,OK,10/15/18 13:45,45.60450745,OK,10/15/18 13:45,809.3925547,OK,10/15/18 13:45,0,OK,10/15/18 13:45,71620866,OK,,,,,,,10/15/18 13:45,1056965,OK,10/15/18 13:45,150334,OK,10/15/18 13:45,35525.63281,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,43780740,OK,10/15/18 13:45,0,OK,10/15/18 13:45,184.9678192,OK,10/15/18 13:45,345.3632813,OK,
10/15/18 14:00,-0.086832315,OK,10/15/18 14:00,0,OK,10/15/18 14:00,5968406,OK,10/15/18 14:00,45.65415955,OK,10/15/18 14:00,45.74098969,OK,10/15/18 14:00,806.4149561,OK,10/15/18 14:00,0,OK,10/15/18 14:00,71620872,OK,,,,,,,10/15/18 14:00,1056983,OK,10/15/18 14:00,150344,OK,10/15/18 14:00,35525.63281,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,43780740,OK,10/15/18 14:00,0,OK,10/15/18 14:00,183.8527679,OK,10/15/18 14:00,344.8460083,OK,
10/15/18 14:15,0.008396083,OK,10/15/18 14:15,0,OK,10/15/18 14:15,5968406,OK,10/15/18 14:15,45.59510803,OK,10/15/18 14:15,45.58671188,OK,10/15/18 14:15,805.0670776,OK,10/15/18 14:15,0,OK,10/15/18 14:15,71620872,OK,,,,,,,10/15/18 14:15,1057002,OK,10/15/18 14:15,150355,OK,10/15/18 14:15,35525.63281,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,43780740,OK,10/15/18 14:15,0,OK,10/15/18 14:15,181.1319275,OK,10/15/18 14:15,344.460022,OK,
10/15/18 14:30,0.093148224,OK,10/15/18 14:30,0,OK,10/15/18 14:30,5968406,OK,10/15/18 14:30,45.71523285,OK,10/15/18 14:30,45.62208176,OK,10/15/18 14:30,812.1114242,OK,10/15/18 14:30,0,OK,10/15/18 14:30,71620872,OK,,,,,,,10/15/18 14:30,1057019,OK,10/15/18 14:30,150365,OK,10/15/18 14:30,35525.63281,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,43780740,OK,10/15/18 14:30,0,OK,10/15/18 14:30,181.1877899,OK,10/15/18 14:30,344.2056274,OK,
10/15/18 14:45,-0.019931689,OK,10/15/18 14:45,0,OK,10/15/18 14:45,5968406,OK,10/15/18 14:45,45.6390152,OK,10/15/18 14:45,45.65895081,OK,10/15/18 14:45,804.9063973,OK,10/15/18 14:45,0,OK,10/15/18 14:45,71620872,OK,,,,,,,10/15/18 14:45,1057037,OK,10/15/18 14:45,150374,OK,10/15/18 14:45,35525.63281,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,43780740,OK,10/15/18 14:45,0,OK,10/15/18 14:45,183.8871613,OK,10/15/18 14:45,345.0070801,OK,
10/15/18 15:00,0.013122527,OK,10/15/18 15:00,0,OK,10/15/18 15:00,5968406,OK,10/15/18 15:00,45.63765717,OK,10/15/18 15:00,45.62453461,OK,10/15/18 15:00,806.5244635,OK,10/15/18 15:00,0,OK,10/15/18 15:00,71620872,OK,,,,,,,10/15/18 15:00,1057054,OK,10/15/18 15:00,150384,OK,10/15/18 15:00,35525.63281,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,43780740,OK,10/15/18 15:00,0,OK,10/15/18 15:00,183.9174042,OK,10/15/18 15:00,345.0841064,OK,
10/15/18 15:15,-0.064615585,OK,10/15/18 15:15,0,OK,10/15/18 15:15,5968406.5,OK,10/15/18 15:15,45.70973969,OK,10/15/18 15:15,45.77436066,OK,10/15/18 15:15,834.8526342,OK,10/15/18 15:15,0,OK,10/15/18 15:15,71620878,OK,,,,,,,10/15/18 15:15,1057071,OK,10/15/18 15:15,150394,OK,10/15/18 15:15,35525.63281,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,43780740,OK,10/15/18 15:15,0,OK,10/15/18 15:15,179.5608063,OK,10/15/18 15:15,343.9578552,OK,
10/15/18 15:30,0.086488351,OK,10/15/18 15:30,0,OK,10/15/18 15:30,5968406.5,OK,10/15/18 15:30,45.65203094,OK,10/15/18 15:30,45.56554413,OK,10/15/18 15:30,825.5027727,OK,10/15/18 15:30,0,OK,10/15/18 15:30,71620878,OK,,,,,,,10/15/18 15:30,1057088,OK,10/15/18 15:30,150404,OK,10/15/18 15:30,35525.63281,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,43780740,OK,10/15/18 15:30,0,OK,10/15/18 15:30,178.5925446,OK,10/15/18 15:30,343.8302002,OK,
10/15/18 15:45,0.080461055,OK,10/15/18 15:45,0,OK,10/15/18 15:45,5968406.5,OK,10/15/18 15:45,45.68906403,OK,10/15/18 15:45,45.60860443,OK,10/15/18 15:45,834.5536048,OK,10/15/18 15:45,0,OK,10/15/18 15:45,71620878,OK,,,,,,,10/15/18 15:45,1057105,OK,10/15/18 15:45,150414,OK,10/15/18 15:45,35525.63281,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,43780740,OK,10/15/18 15:45,0,OK,10/15/18 15:45,176.167984,OK,10/15/18 15:45,343.1124573,OK,
10/15/18 16:00,0.014142347,OK,10/15/18 16:00,0,OK,10/15/18 16:00,5968406.5,OK,10/15/18 16:00,45.8060379,OK,10/15/18 16:00,45.79189301,OK,10/15/18 16:00,813.0873552,OK,10/15/18 16:00,0,OK,10/15/18 16:00,71620878,OK,,,,,,,10/15/18 16:00,1057122,OK,10/15/18 16:00,150423,OK,10/15/18 16:00,35525.63281,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,43780740,OK,10/15/18 16:00,0,OK,10/15/18 16:00,175.8604584,OK,10/15/18 16:00,342.9559326,OK,
10/15/18 16:15,0.018565917,OK,10/15/18 16:15,0,OK,10/15/18 16:15,5968406.5,OK,10/15/18 16:15,45.64187622,OK,10/15/18 16:15,45.6233139,OK,10/15/18 16:15,808.2028174,OK,10/15/18 16:15,0,OK,10/15/18 16:15,71620878,OK,,,,,,,10/15/18 16:15,1057140,OK,10/15/18 16:15,150433,OK,10/15/18 16:15,35525.63281,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,43780740,OK,10/15/18 16:15,0,OK,10/15/18 16:15,176.3915558,OK,10/15/18 16:15,342.9848633,OK,
10/15/18 16:30,-0.065409839,OK,10/15/18 16:30,0,OK,10/15/18 16:30,5968406.5,OK,10/15/18 16:30,45.61275482,OK,10/15/18 16:30,45.67816544,OK,10/15/18 16:30,814.8944877,OK,10/15/18 16:30,0,OK,10/15/18 16:30,71620878,OK,,,,,,,10/15/18 16:30,1057156,OK,10/15/18 16:30,150442,OK,10/15/18 16:30,35525.63281,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,43780740,OK,10/15/18 16:30,0,OK,10/15/18 16:30,174.40065,OK,10/15/18 16:30,342.5288696,OK,
10/15/18 16:45,0.055365212,OK,10/15/18 16:45,0,OK,10/15/18 16:45,5968406.5,OK,10/15/18 16:45,45.73876572,OK,10/15/18 16:45,45.68340302,OK,10/15/18 16:45,806.5971212,OK,10/15/18 16:45,0,OK,10/15/18 16:45,71620878,OK,,,,,,,10/15/18 16:45,1057172,OK,10/15/18 16:45,150451,OK,10/15/18 16:45,35525.63281,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,43780740,OK,10/15/18 16:45,0,OK,10/15/18 16:45,158.1996002,OK,10/15/18 16:45,338.2459106,OK,
10/15/18 17:00,0.0754648,OK,10/15/18 17:00,0,OK,10/15/18 17:00,5968406.5,OK,10/15/18 17:00,45.67184067,OK,10/15/18 17:00,45.59637451,OK,10/15/18 17:00,780.0318113,OK,10/15/18 17:00,0,OK,10/15/18 17:00,71620878,OK,,,,,,,10/15/18 17:00,1057191,OK,10/15/18 17:00,150460,OK,10/15/18 17:00,35525.68359,OK,10/15/18 17:00,48.92353439,OK,10/15/18 17:00,1606.397461,OK,10/15/18 17:00,43780800,OK,10/15/18 17:00,1.34162085,OK,10/15/18 17:00,172.8609161,OK,10/15/18 17:00,342.0389404,OK,
10/15/18 17:15,5.17482996,OK,10/15/18 17:15,169.1493988,OK,10/15/18 17:15,5968451,OK,10/15/18 17:15,52.6269455,OK,10/15/18 17:15,47.45211792,OK,10/15/18 17:15,781.9820456,OK,10/15/18 17:15,2029.361572,OK,10/15/18 17:15,71621412,OK,,,,,,,10/15/18 17:15,1057239,OK,10/15/18 17:15,150470,OK,10/15/18 17:15,35525.89453,OK,10/15/18 17:15,29.53569412,OK,10/15/18 17:15,919.6448364,OK,10/15/18 17:15,43781056,OK,10/15/18 17:15,0.767614014,OK,10/15/18 17:15,181.8233337,OK,10/15/18 17:15,344.1186523,OK,
10/15/18 17:30,3.927162886,OK,10/15/18 17:30,141.7024689,OK,10/15/18 17:30,5968491,OK,10/15/18 17:30,50.36280823,OK,10/15/18 17:30,46.43564606,OK,10/15/18 17:30,862.567251,OK,10/15/18 17:30,1698.218079,OK,10/15/18 17:30,71621892,OK,,,,,,,10/15/18 17:30,1057286,OK,10/15/18 17:30,150479,OK,10/15/18 17:30,35526.04688,OK,10/15/18 17:30,16.72543907,OK,10/15/18 17:30,466.9124146,OK,10/15/18 17:30,43781240,OK,10/15/18 17:30,0.389717499,OK,10/15/18 17:30,182.148468,OK,10/15/18 17:30,344.1322937,OK,
10/15/18 17:45,3.727547884,OK,10/15/18 17:45,132.2719879,OK,10/15/18 17:45,5968524.5,OK,10/15/18 17:45,49.32497787,OK,10/15/18 17:45,45.59742737,OK,10/15/18 17:45,853.8937702,OK,10/15/18 17:45,1594.386292,OK,10/15/18 17:45,71622294,OK,,,,,,,10/15/18 17:45,1057335,OK,10/15/18 17:45,150488,OK,10/15/18 17:45,35526.18359,OK,10/15/18 17:45,28.90694427,OK,10/15/18 17:45,894.9942627,OK,10/15/18 17:45,43781400,OK,10/15/18 17:45,0.747059875,OK,10/15/18 17:45,181.3324432,OK,10/15/18 17:45,343.8352661,OK,
10/15/18 18:00,3.803615808,OK,10/15/18 18:00,132.1596527,OK,10/15/18 18:00,5968564,OK,10/15/18 18:00,49.34674835,OK,10/15/18 18:00,45.54313278,OK,10/15/18 18:00,847.6808856,OK,10/15/18 18:00,1626.97467,OK,10/15/18 18:00,71622768,OK,,,,,,,10/15/18 18:00,1057387,OK,10/15/18 18:00,150497,OK,10/15/18 18:00,35526.33203,OK,10/15/18 18:00,30.01570129,OK,10/15/18 18:00,937.0281372,OK,10/15/18 18:00,43781580,OK,10/15/18 18:00,0.782133972,OK,10/15/18 18:00,181.5953674,OK,10/15/18 18:00,343.9681396,OK,
10/15/18 18:15,4.245469093,OK,10/15/18 18:15,149.7060089,OK,10/15/18 18:15,5968599,OK,10/15/18 18:15,50.20156097,OK,10/15/18 18:15,45.95609283,OK,10/15/18 18:15,865.5982361,OK,10/15/18 18:15,1856.949097,OK,10/15/18 18:15,71623188,OK,,,,,,,10/15/18 18:15,1057440,OK,10/15/18 18:15,150505,OK,10/15/18 18:15,35526.49219,OK,10/15/18 18:15,30.9585762,OK,10/15/18 18:15,970.8829346,OK,10/15/18 18:15,43781772,OK,10/15/18 18:15,0.810419983,OK,10/15/18 18:15,181.0123138,OK,10/15/18 18:15,344.7470398,OK,
10/15/18 18:30,5.700397015,OK,10/15/18 18:30,201.1688385,OK,10/15/18 18:30,5968630,OK,10/15/18 18:30,51.53498077,OK,10/15/18 18:30,45.83457947,OK,10/15/18 18:30,839.6818324,OK,10/15/18 18:30,2389.311584,OK,10/15/18 18:30,71623560,OK,,,,,,,10/15/18 18:30,1057491,OK,10/15/18 18:30,150513,OK,10/15/18 18:30,35526.64844,OK,10/15/18 18:30,30.12827682,OK,10/15/18 18:30,942.892395,OK,10/15/18 18:30,43781960,OK,10/15/18 18:30,0.787038025,OK,10/15/18 18:30,181.40065,OK,10/15/18 18:30,355.1265869,OK,
10/15/18 18:45,4.176415443,OK,10/15/18 18:45,142.0380707,OK,10/15/18 18:45,5968662,OK,10/15/18 18:45,49.94491577,OK,10/15/18 18:45,45.76850128,OK,10/15/18 18:45,807.8451279,OK,10/15/18 18:45,1684.930115,OK,10/15/18 18:45,71623944,OK,,,,,,,10/15/18 18:45,1057542,OK,10/15/18 18:45,150522,OK,10/15/18 18:45,35526.81641,OK,10/15/18 18:45,25.41273499,OK,10/15/18 18:45,766.3582764,OK,10/15/18 18:45,43782160,OK,10/15/18 18:45,0.639719788,OK,10/15/18 18:45,180.4359283,OK,10/15/18 18:45,359.9130249,OK,
10/15/18 19:00,3.839004278,OK,10/15/18 19:00,132.7982788,OK,10/15/18 19:00,5968694,OK,10/15/18 19:00,49.94726181,OK,10/15/18 19:00,46.10825729,OK,10/15/18 19:00,827.7415545,OK,10/15/18 19:00,1591.964905,OK,10/15/18 19:00,71624328,OK,,,,,,,10/15/18 19:00,1057593,OK,10/15/18 19:00,150530,OK,10/15/18 19:00,35526.98828,OK,10/15/18 19:00,22.74091339,OK,10/15/18 19:00,674.9280396,OK,10/15/18 19:00,43782360,OK,10/15/18 19:00,0.56334198,OK,10/15/18 19:00,182.1413727,OK,10/15/18 19:00,362.5609741,OK,
10/15/18 19:15,3.694951057,OK,10/15/18 19:15,124.1679764,OK,10/15/18 19:15,5968725,OK,10/15/18 19:15,50.06955338,OK,10/15/18 19:15,46.37460327,OK,10/15/18 19:15,806.1981549,OK,10/15/18 19:15,1494.071228,OK,10/15/18 19:15,71624700,OK,,,,,,,10/15/18 19:15,1057643,OK,10/15/18 19:15,150539,OK,10/15/18 19:15,35527.15234,OK,10/15/18 19:15,21.90847397,OK,10/15/18 19:15,645.3319702,OK,10/15/18 19:15,43782560,OK,10/15/18 19:15,0.538640442,OK,10/15/18 19:15,182.0980835,OK,10/15/18 19:15,363.6397095,OK,
