OSU_RTS.MDBUS_C1.025_CDT Time [SNAP],OSU_RTS.MDBUS_C1.025_CDT Value [SNAP],OSU_RTS.MDBUS_C1.025_CDT Status [SNAP],OSU_RTS.MDBUS_C1.025_CHF Time [SNAP],OSU_RTS.MDBUS_C1.025_CHF Value [SNAP],OSU_RTS.MDBUS_C1.025_CHF Status [SNAP],OSU_RTS.MDBUS_C1.025_CHT Time [SNAP],OSU_RTS.MDBUS_C1.025_CHT Value [SNAP],OSU_RTS.MDBUS_C1.025_CHT Status [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CVF Time [SNAP],OSU_RTS.MDBUS_C1.025_CVF Value [SNAP],OSU_RTS.MDBUS_C1.025_CVF Status [SNAP],OSU_RTS.MDBUS_C1.025_HF Time [SNAP],OSU_RTS.MDBUS_C1.025_HF Value [SNAP],OSU_RTS.MDBUS_C1.025_HF Status [SNAP],OSU_RTS.MDBUS_C1.025_HGT Time [SNAP],OSU_RTS.MDBUS_C1.025_HGT Value [SNAP],OSU_RTS.MDBUS_C1.025_HGT Status [SNAP],OSU_RTS.MDBUS_CC.025_MHT Time [SNAP],OSU_RTS.MDBUS_CC.025_MHT Value [SNAP],OSU_RTS.MDBUS_CC.025_MHT Status [SNAP],OSU_RTS.MDBUS_CC.025_PHT Time [SNAP],OSU_RTS.MDBUS_CC.025_PHT Value [SNAP],OSU_RTS.MDBUS_CC.025_PHT Status [SNAP],OSU_RTS.MDBUS_E3.025_E01 Time [SNAP],OSU_RTS.MDBUS_E3.025_E01 Value [SNAP],OSU_RTS.MDBUS_E3.025_E01 Status [SNAP],OSU_RTS.MDBUS_E3.025_E02 Time [SNAP],OSU_RTS.MDBUS_E3.025_E02 Value [SNAP],OSU_RTS.MDBUS_E3.025_E02 Status [SNAP],OSU_RTS.MDBUS_RT.025S_C Time [SNAP],OSU_RTS.MDBUS_RT.025S_C Value [SNAP],OSU_RTS.MDBUS_RT.025S_C Status [SNAP],OSU_RTS.MDBUS_RT.025S_HF Time [SNAP],OSU_RTS.MDBUS_RT.025S_HF Value [SNAP],OSU_RTS.MDBUS_RT.025S_HF Status [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.025S_I Time [SNAP],OSU_RTS.MDBUS_RT.025S_I Value [SNAP],OSU_RTS.MDBUS_RT.025S_I Status [SNAP],OSU_RTS.MDBUS_RT.025S_P Time [SNAP],OSU_RTS.MDBUS_RT.025S_P Value [SNAP],OSU_RTS.MDBUS_RT.025S_P Status [SNAP],OSU_RTS.MDBUS_RT.025S_T Time [SNAP],OSU_RTS.MDBUS_RT.025S_T Value [SNAP],OSU_RTS.MDBUS_RT.025S_T Status [SNAP],Comments
10/16/18 17:30,4.744710922,OK,10/16/18 17:30,10.20737267,OK,10/16/18 17:30,2457273.5,OK,10/16/18 17:30,49.39854431,OK,10/16/18 17:30,44.65383148,OK,10/16/18 17:30,51.4613767,OK,10/16/18 17:30,122.488472,OK,10/16/18 17:30,29487282,OK,,,,,,,10/16/18 17:30,366481,OK,10/16/18 17:30,198296,OK,10/16/18 17:30,19617.27344,OK,10/16/18 17:30,1136.744019,OK,10/16/18 17:30,24322760,OK,10/16/18 17:30,0.94854303,OK,10/16/18 17:30,186.8907318,OK,10/16/18 17:30,383.4370117,OK,
10/16/18 17:45,4.479463577,OK,10/16/18 17:45,9.517869949,OK,10/16/18 17:45,2457276,OK,10/16/18 17:45,49.05271912,OK,10/16/18 17:45,44.57325363,OK,10/16/18 17:45,50.8123769,OK,10/16/18 17:45,114.1904411,OK,10/16/18 17:45,29487312,OK,,,,,,,10/16/18 17:45,366498,OK,10/16/18 17:45,198306,OK,10/16/18 17:45,19617.50977,OK,10/16/18 17:45,1115.315796,OK,10/16/18 17:45,24323044,OK,10/16/18 17:45,0.929977234,OK,10/16/18 17:45,184.9080811,OK,10/16/18 17:45,382.4958191,OK,
10/16/18 18:00,4.567165375,OK,10/16/18 18:00,9.661084175,OK,10/16/18 18:00,2457278.25,OK,10/16/18 18:00,49.06546021,OK,10/16/18 18:00,44.49829483,OK,10/16/18 18:00,50.5955879,OK,10/16/18 18:00,115.9330101,OK,10/16/18 18:00,29487339,OK,,,,,,,10/16/18 18:00,366514,OK,10/16/18 18:00,198317,OK,10/16/18 18:00,19617.74805,OK,10/16/18 18:00,1151.5625,OK,10/16/18 18:00,24323328,OK,10/16/18 18:00,0.960062195,OK,10/16/18 18:00,184.5079498,OK,10/16/18 18:00,382.6426392,OK,
10/16/18 18:15,4.423240662,OK,10/16/18 18:15,9.402218819,OK,10/16/18 18:15,2457280.75,OK,10/16/18 18:15,48.98276138,OK,10/16/18 18:15,44.55952072,OK,10/16/18 18:15,50.84295206,OK,10/16/18 18:15,112.8266258,OK,10/16/18 18:15,29487369,OK,,,,,,,10/16/18 18:15,366530,OK,10/16/18 18:15,198328,OK,10/16/18 18:15,19617.98242,OK,10/16/18 18:15,1128.329956,OK,10/16/18 18:15,24323612,OK,10/16/18 18:15,0.941599792,OK,10/16/18 18:15,185.4576874,OK,10/16/18 18:15,382.8286133,OK,
10/16/18 18:30,4.425172806,OK,10/16/18 18:30,0,OK,10/16/18 18:30,2457282.25,OK,10/16/18 18:30,49.16818237,OK,10/16/18 18:30,44.74301147,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,29487387,OK,,,,,,,10/16/18 18:30,366545,OK,10/16/18 18:30,198339,OK,10/16/18 18:30,19618.2207,OK,10/16/18 18:30,1154.02124,OK,10/16/18 18:30,24323896,OK,10/16/18 18:30,0.963239197,OK,10/16/18 18:30,181.8406219,OK,10/16/18 18:30,381.4332886,OK,
10/16/18 18:45,4.369082451,OK,10/16/18 18:45,0,OK,10/16/18 18:45,2457282.25,OK,10/16/18 18:45,49.60874176,OK,10/16/18 18:45,45.23965836,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,29487387,OK,,,,,,,10/16/18 18:45,366560,OK,10/16/18 18:45,198352,OK,10/16/18 18:45,19618.46094,OK,10/16/18 18:45,1149.339233,OK,10/16/18 18:45,24324184,OK,10/16/18 18:45,0.95938623,OK,10/16/18 18:45,180.8202209,OK,10/16/18 18:45,381.3203735,OK,
10/16/18 19:00,4.125005722,OK,10/16/18 19:00,0,OK,10/16/18 19:00,2457282.25,OK,10/16/18 19:00,49.86080933,OK,10/16/18 19:00,45.7358017,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,29487387,OK,,,,,,,10/16/18 19:00,366574,OK,10/16/18 19:00,198365,OK,10/16/18 19:00,19618.70313,OK,10/16/18 19:00,1172.76062,OK,10/16/18 19:00,24324472,OK,10/16/18 19:00,0.979018494,OK,10/16/18 19:00,179.458725,OK,10/16/18 19:00,380.3643799,OK,
10/16/18 19:15,3.998583317,OK,10/16/18 19:15,0,OK,10/16/18 19:15,2457282.25,OK,10/16/18 19:15,50.19966888,OK,10/16/18 19:15,46.20108414,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,29487387,OK,,,,,,,10/16/18 19:15,366589,OK,10/16/18 19:15,198377,OK,10/16/18 19:15,19618.94727,OK,10/16/18 19:15,1186.740845,OK,10/16/18 19:15,24324766,OK,10/16/18 19:15,0.990687012,OK,10/16/18 19:15,179.5287323,OK,10/16/18 19:15,380.216156,OK,
10/16/18 19:30,3.830722094,OK,10/16/18 19:30,0,OK,10/16/18 19:30,2457282.25,OK,10/16/18 19:30,50.47920609,OK,10/16/18 19:30,46.64848328,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,29487387,OK,,,,,,,10/16/18 19:30,366603,OK,10/16/18 19:30,198390,OK,10/16/18 19:30,19619.19141,OK,10/16/18 19:30,1160.652832,OK,10/16/18 19:30,24325060,OK,10/16/18 19:30,0.968893372,OK,10/16/18 19:30,179.7575836,OK,10/16/18 19:30,380.6672974,OK,
10/16/18 19:45,3.756220818,OK,10/16/18 19:45,0,OK,10/16/18 19:45,2457282.25,OK,10/16/18 19:45,50.7322998,OK,10/16/18 19:45,46.97608185,OK,10/16/18 19:45,0,OK,10/16/18 19:45,0,OK,10/16/18 19:45,29487387,OK,,,,,,,10/16/18 19:45,366617,OK,10/16/18 19:45,198403,OK,10/16/18 19:45,19619.4375,OK,10/16/18 19:45,1201.417725,OK,10/16/18 19:45,24325356,OK,10/16/18 19:45,1.002871704,OK,10/16/18 19:45,180.6551971,OK,10/16/18 19:45,380.5274658,OK,
10/16/18 20:00,3.691753864,OK,10/16/18 20:00,0,OK,10/16/18 20:00,2457282.25,OK,10/16/18 20:00,50.96744537,OK,10/16/18 20:00,47.27569199,OK,10/16/18 20:00,0,OK,10/16/18 20:00,0,OK,10/16/18 20:00,29487387,OK,,,,,,,10/16/18 20:00,366631,OK,10/16/18 20:00,198415,OK,10/16/18 20:00,19619.68359,OK,10/16/18 20:00,1176.353271,OK,10/16/18 20:00,24325648,OK,10/16/18 20:00,0.981911438,OK,10/16/18 20:00,181.2881775,OK,10/16/18 20:00,381.1714783,OK,
10/16/18 20:15,3.596809864,OK,10/16/18 20:15,0,OK,10/16/18 20:15,2457282.25,OK,10/16/18 20:15,51.21644592,OK,10/16/18 20:15,47.61963654,OK,10/16/18 20:15,0,OK,10/16/18 20:15,0,OK,10/16/18 20:15,29487387,OK,,,,,,,10/16/18 20:15,366645,OK,10/16/18 20:15,198428,OK,10/16/18 20:15,19619.92969,OK,10/16/18 20:15,1205.01123,OK,10/16/18 20:15,24325944,OK,10/16/18 20:15,1.005765503,OK,10/16/18 20:15,182.433609,OK,10/16/18 20:15,381.3999023,OK,
10/16/18 20:30,3.568259478,OK,10/16/18 20:30,0,OK,10/16/18 20:30,2457282.25,OK,10/16/18 20:30,51.51603699,OK,10/16/18 20:30,47.94777679,OK,10/16/18 20:30,0,OK,10/16/18 20:30,0,OK,10/16/18 20:30,29487387,OK,,,,,,,10/16/18 20:30,366659,OK,10/16/18 20:30,198441,OK,10/16/18 20:30,19620.17969,OK,10/16/18 20:30,1211.008423,OK,10/16/18 20:30,24326244,OK,10/16/18 20:30,1.010891724,OK,10/16/18 20:30,180.424881,OK,10/16/18 20:30,380.4675903,OK,
10/16/18 20:45,3.54648304,OK,10/16/18 20:45,0,OK,10/16/18 20:45,2457282.25,OK,10/16/18 20:45,51.79805756,OK,10/16/18 20:45,48.25157166,OK,10/16/18 20:45,0,OK,10/16/18 20:45,0,OK,10/16/18 20:45,29487387,OK,,,,,,,10/16/18 20:45,366673,OK,10/16/18 20:45,198453,OK,10/16/18 20:45,19620.42773,OK,10/16/18 20:45,1174.464355,OK,10/16/18 20:45,24326540,OK,10/16/18 20:45,0.980382141,OK,10/16/18 20:45,180.4745331,OK,10/16/18 20:45,380.7148132,OK,
10/16/18 21:00,3.377385139,OK,10/16/18 21:00,0,OK,10/16/18 21:00,2457282.25,OK,10/16/18 21:00,52.0052948,OK,10/16/18 21:00,48.6279068,OK,10/16/18 21:00,0,OK,10/16/18 21:00,0,OK,10/16/18 21:00,29487387,OK,,,,,,,10/16/18 21:00,366687,OK,10/16/18 21:00,198465,OK,10/16/18 21:00,19620.67773,OK,10/16/18 21:00,1210.421997,OK,10/16/18 21:00,24326840,OK,10/16/18 21:00,1.01035083,OK,10/16/18 21:00,181.2633209,OK,10/16/18 21:00,381.0364685,OK,
10/16/18 21:15,3.390153646,OK,10/16/18 21:15,0,OK,10/16/18 21:15,2457282.25,OK,10/16/18 21:15,52.31290054,OK,10/16/18 21:15,48.92274475,OK,10/16/18 21:15,0,OK,10/16/18 21:15,0,OK,10/16/18 21:15,29487387,OK,,,,,,,10/16/18 21:15,366700,OK,10/16/18 21:15,198478,OK,10/16/18 21:15,19620.92969,OK,10/16/18 21:15,1211.335083,OK,10/16/18 21:15,24327140,OK,10/16/18 21:15,1.011117798,OK,10/16/18 21:15,181.1515503,OK,10/16/18 21:15,380.9449158,OK,
10/16/18 21:30,3.331705809,OK,10/16/18 21:30,0,OK,10/16/18 21:30,2457282.25,OK,10/16/18 21:30,52.5710907,OK,10/16/18 21:30,49.2393837,OK,10/16/18 21:30,0,OK,10/16/18 21:30,0,OK,10/16/18 21:30,29487387,OK,,,,,,,10/16/18 21:30,366714,OK,10/16/18 21:30,198491,OK,10/16/18 21:30,19621.17969,OK,10/16/18 21:30,1217.816772,OK,10/16/18 21:30,24327442,OK,10/16/18 21:30,1.016636475,OK,10/16/18 21:30,179.3237305,OK,10/16/18 21:30,380.2797546,OK,
10/16/18 21:45,3.303184032,OK,10/16/18 21:45,0,OK,10/16/18 21:45,2457282.25,OK,10/16/18 21:45,52.82424927,OK,10/16/18 21:45,49.52106476,OK,10/16/18 21:45,0,OK,10/16/18 21:45,0,OK,10/16/18 21:45,29487387,OK,,,,,,,10/16/18 21:45,366727,OK,10/16/18 21:45,198504,OK,10/16/18 21:45,19621.43555,OK,10/16/18 21:45,1206.770508,OK,10/16/18 21:45,24327746,OK,10/16/18 21:45,1.00744574,OK,10/16/18 21:45,178.8672943,OK,10/16/18 21:45,379.9915161,OK,
10/16/18 22:00,3.195051432,OK,10/16/18 22:00,0,OK,10/16/18 22:00,2457282.25,OK,10/16/18 22:00,53.09772491,OK,10/16/18 22:00,49.90267181,OK,10/16/18 22:00,0,OK,10/16/18 22:00,0,OK,10/16/18 22:00,29487387,OK,,,,,,,10/16/18 22:00,366740,OK,10/16/18 22:00,198516,OK,10/16/18 22:00,19621.6875,OK,10/16/18 22:00,1207.944458,OK,10/16/18 22:00,24328048,OK,10/16/18 22:00,1.008390442,OK,10/16/18 22:00,179.4525604,OK,10/16/18 22:00,380.3106689,OK,
10/16/18 22:15,3.219163418,OK,10/16/18 22:15,0,OK,10/16/18 22:15,2457282.25,OK,10/16/18 22:15,53.38417816,OK,10/16/18 22:15,50.16501617,OK,10/16/18 22:15,0,OK,10/16/18 22:15,0,OK,10/16/18 22:15,29487387,OK,,,,,,,10/16/18 22:15,366754,OK,10/16/18 22:15,198529,OK,10/16/18 22:15,19621.93945,OK,10/16/18 22:15,1214.39209,OK,10/16/18 22:15,24328352,OK,10/16/18 22:15,1.013795166,OK,10/16/18 22:15,179.078064,OK,10/16/18 22:15,380.0507202,OK,
10/16/18 22:30,3.106646538,OK,10/16/18 22:30,0,OK,10/16/18 22:30,2457282.25,OK,10/16/18 22:30,53.6469841,OK,10/16/18 22:30,50.54033661,OK,10/16/18 22:30,0,OK,10/16/18 22:30,0,OK,10/16/18 22:30,29487387,OK,,,,,,,10/16/18 22:30,366767,OK,10/16/18 22:30,198542,OK,10/16/18 22:30,19622.18945,OK,10/16/18 22:30,1180.143677,OK,10/16/18 22:30,24328650,OK,10/16/18 22:30,0.985207214,OK,10/16/18 22:30,179.0312042,OK,10/16/18 22:30,379.9838867,OK,
10/16/18 22:45,3.012851715,OK,10/16/18 22:45,0,OK,10/16/18 22:45,2457282.25,OK,10/16/18 22:45,53.91712952,OK,10/16/18 22:45,50.90427399,OK,10/16/18 22:45,0,OK,10/16/18 22:45,0,OK,10/16/18 22:45,29487387,OK,,,,,,,10/16/18 22:45,366780,OK,10/16/18 22:45,198554,OK,10/16/18 22:45,19622.43945,OK,10/16/18 22:45,1209.956421,OK,10/16/18 22:45,24328950,OK,10/16/18 22:45,1.0100578,OK,10/16/18 22:45,179.6556549,OK,10/16/18 22:45,380.4352722,OK,
10/16/18 23:00,3.010946274,OK,10/16/18 23:00,0,OK,10/16/18 23:00,2457282.25,OK,10/16/18 23:00,54.19986725,OK,10/16/18 23:00,51.18892288,OK,10/16/18 23:00,0,OK,10/16/18 23:00,0,OK,10/16/18 23:00,29487387,OK,,,,,,,10/16/18 23:00,366793,OK,10/16/18 23:00,198567,OK,10/16/18 23:00,19622.69141,OK,10/16/18 23:00,1175.411865,OK,10/16/18 23:00,24329252,OK,10/16/18 23:00,0.981270081,OK,10/16/18 23:00,178.8063507,OK,10/16/18 23:00,380.0287476,OK,
10/16/18 23:15,2.845901012,OK,10/16/18 23:15,0,OK,10/16/18 23:15,2457282.25,OK,10/16/18 23:15,54.42459869,OK,10/16/18 23:15,51.5786972,OK,10/16/18 23:15,0,OK,10/16/18 23:15,0,OK,10/16/18 23:15,29487387,OK,,,,,,,10/16/18 23:15,366806,OK,10/16/18 23:15,198579,OK,10/16/18 23:15,19622.93945,OK,10/16/18 23:15,1173.769897,OK,10/16/18 23:15,24329548,OK,10/16/18 23:15,0.979728333,OK,10/16/18 23:15,181.7239685,OK,10/16/18 23:15,381.7210388,OK,
10/16/18 23:30,2.914013386,OK,10/16/18 23:30,0,OK,10/16/18 23:30,2457282.25,OK,10/16/18 23:30,54.74772644,OK,10/16/18 23:30,51.83370972,OK,10/16/18 23:30,0,OK,10/16/18 23:30,0,OK,10/16/18 23:30,29487387,OK,,,,,,,10/16/18 23:30,366819,OK,10/16/18 23:30,198592,OK,10/16/18 23:30,19623.18555,OK,10/16/18 23:30,1184.630127,OK,10/16/18 23:30,24329844,OK,10/16/18 23:30,0.988815796,OK,10/16/18 23:30,181.3554993,OK,10/16/18 23:30,381.3334351,OK,
10/16/18 23:45,2.804440975,OK,10/16/18 23:45,0,OK,10/16/18 23:45,2457282.25,OK,10/16/18 23:45,55.02323151,OK,10/16/18 23:45,52.21879196,OK,10/16/18 23:45,0,OK,10/16/18 23:45,0,OK,10/16/18 23:45,29487387,OK,,,,,,,10/16/18 23:45,366831,OK,10/16/18 23:45,198604,OK,10/16/18 23:45,19623.43164,OK,10/16/18 23:45,1213.07373,OK,10/16/18 23:45,24330138,OK,10/16/18 23:45,1.012611145,OK,10/16/18 23:45,180.4750366,OK,10/16/18 23:45,380.7611694,OK,
10/17/18 0:00,2.743865252,OK,10/17/18 0:00,0,OK,10/17/18 0:00,2457282.25,OK,10/17/18 0:00,55.30642319,OK,10/17/18 0:00,52.56256104,OK,10/17/18 0:00,0,OK,10/17/18 0:00,0,OK,10/17/18 0:00,29487387,OK,,,,,,,10/17/18 0:00,366844,OK,10/17/18 0:00,198617,OK,10/17/18 0:00,19623.68555,OK,10/17/18 0:00,1206.635864,OK,10/17/18 0:00,24330442,OK,10/17/18 0:00,1.007173767,OK,10/17/18 0:00,181.559494,OK,10/17/18 0:00,380.9431763,OK,
10/17/18 0:15,2.66369772,OK,10/17/18 0:15,0,OK,10/17/18 0:15,2457282.25,OK,10/17/18 0:15,55.55120087,OK,10/17/18 0:15,52.88750458,OK,10/17/18 0:15,0,OK,10/17/18 0:15,0,OK,10/17/18 0:15,29487387,OK,,,,,,,10/17/18 0:15,366856,OK,10/17/18 0:15,198629,OK,10/17/18 0:15,19623.93555,OK,10/17/18 0:15,1217.011475,OK,10/17/18 0:15,24330744,OK,10/17/18 0:15,1.015843506,OK,10/17/18 0:15,181.4011993,OK,10/17/18 0:15,380.936554,OK,
10/17/18 0:30,2.694930553,OK,10/17/18 0:30,0,OK,10/17/18 0:30,2457282.25,OK,10/17/18 0:30,55.8982811,OK,10/17/18 0:30,53.20335388,OK,10/17/18 0:30,0,OK,10/17/18 0:30,0,OK,10/17/18 0:30,29487387,OK,,,,,,,10/17/18 0:30,366868,OK,10/17/18 0:30,198641,OK,10/17/18 0:30,19624.18945,OK,10/17/18 0:30,1204.223389,OK,10/17/18 0:30,24331048,OK,10/17/18 0:30,1.005303528,OK,10/17/18 0:30,179.0640717,OK,10/17/18 0:30,380.6495361,OK,
10/17/18 0:45,2.677183628,OK,10/17/18 0:45,0,OK,10/17/18 0:45,2457282.25,OK,10/17/18 0:45,56.14520264,OK,10/17/18 0:45,53.46801758,OK,10/17/18 0:45,0,OK,10/17/18 0:45,0,OK,10/17/18 0:45,29487387,OK,,,,,,,10/17/18 0:45,366881,OK,10/17/18 0:45,198653,OK,10/17/18 0:45,19624.44141,OK,10/17/18 0:45,1213.218018,OK,10/17/18 0:45,24331348,OK,10/17/18 0:45,1.012749146,OK,10/17/18 0:45,180.1569366,OK,10/17/18 0:45,380.7279053,OK,
10/17/18 1:00,2.634665012,OK,10/17/18 1:00,0,OK,10/17/18 1:00,2457282.25,OK,10/17/18 1:00,56.37732697,OK,10/17/18 1:00,53.74266052,OK,10/17/18 1:00,0,OK,10/17/18 1:00,0,OK,10/17/18 1:00,29487387,OK,,,,,,,10/17/18 1:00,366893,OK,10/17/18 1:00,198665,OK,10/17/18 1:00,19624.69531,OK,10/17/18 1:00,1218.571045,OK,10/17/18 1:00,24331652,OK,10/17/18 1:00,1.017270874,OK,10/17/18 1:00,179.2828827,OK,10/17/18 1:00,380.5455017,OK,
10/17/18 1:15,2.53139782,OK,10/17/18 1:15,0,OK,10/17/18 1:15,2457282.25,OK,10/17/18 1:15,56.62444687,OK,10/17/18 1:15,54.0930481,OK,10/17/18 1:15,0,OK,10/17/18 1:15,0,OK,10/17/18 1:15,29487387,OK,,,,,,,10/17/18 1:15,366905,OK,10/17/18 1:15,198677,OK,10/17/18 1:15,19624.94922,OK,10/17/18 1:15,1204.565308,OK,10/17/18 1:15,24331956,OK,10/17/18 1:15,1.005578918,OK,10/17/18 1:15,179.2739716,OK,10/17/18 1:15,380.720459,OK,
10/17/18 1:30,2.557272434,OK,10/17/18 1:30,0,OK,10/17/18 1:30,2457282.25,OK,10/17/18 1:30,56.92927551,OK,10/17/18 1:30,54.37200165,OK,10/17/18 1:30,0,OK,10/17/18 1:30,0,OK,10/17/18 1:30,29487387,OK,,,,,,,10/17/18 1:30,366918,OK,10/17/18 1:30,198689,OK,10/17/18 1:30,19625.20313,OK,10/17/18 1:30,1208.648926,OK,10/17/18 1:30,24332262,OK,10/17/18 1:30,1.008908203,OK,10/17/18 1:30,180.5788116,OK,10/17/18 1:30,380.9102478,OK,
10/17/18 1:45,2.538614035,OK,10/17/18 1:45,0,OK,10/17/18 1:45,2457282.25,OK,10/17/18 1:45,57.20166016,OK,10/17/18 1:45,54.66304779,OK,10/17/18 1:45,0,OK,10/17/18 1:45,0,OK,10/17/18 1:45,29487387,OK,,,,,,,10/17/18 1:45,366930,OK,10/17/18 1:45,198700,OK,10/17/18 1:45,19625.45508,OK,10/17/18 1:45,1222.21936,OK,10/17/18 1:45,24332564,OK,10/17/18 1:45,1.020320435,OK,10/17/18 1:45,179.2429352,OK,10/17/18 1:45,379.9939575,OK,
10/17/18 2:00,2.439051151,OK,10/17/18 2:00,0,OK,10/17/18 2:00,2457282.25,OK,10/17/18 2:00,57.384758,OK,10/17/18 2:00,54.94570923,OK,10/17/18 2:00,0,OK,10/17/18 2:00,0,OK,10/17/18 2:00,29487387,OK,,,,,,,10/17/18 2:00,366942,OK,10/17/18 2:00,198712,OK,10/17/18 2:00,19625.71094,OK,10/17/18 2:00,1212.169922,OK,10/17/18 2:00,24332868,OK,10/17/18 2:00,1.011871704,OK,10/17/18 2:00,180.2170563,OK,10/17/18 2:00,380.774353,OK,
10/17/18 2:15,2.399419308,OK,10/17/18 2:15,0,OK,10/17/18 2:15,2457282.25,OK,10/17/18 2:15,57.67001343,OK,10/17/18 2:15,55.27059174,OK,10/17/18 2:15,0,OK,10/17/18 2:15,0,OK,10/17/18 2:15,29487387,OK,,,,,,,10/17/18 2:15,366955,OK,10/17/18 2:15,198723,OK,10/17/18 2:15,19625.96484,OK,10/17/18 2:15,1218.897217,OK,10/17/18 2:15,24333174,OK,10/17/18 2:15,1.017400513,OK,10/17/18 2:15,181.6443939,OK,10/17/18 2:15,381.2658691,OK,
10/17/18 2:30,2.332899332,OK,10/17/18 2:30,0,OK,10/17/18 2:30,2457282.25,OK,10/17/18 2:30,57.89586258,OK,10/17/18 2:30,55.56296158,OK,10/17/18 2:30,0,OK,10/17/18 2:30,0,OK,10/17/18 2:30,29487387,OK,,,,,,,10/17/18 2:30,366967,OK,10/17/18 2:30,198734,OK,10/17/18 2:30,19626.21875,OK,10/17/18 2:30,1211.774902,OK,10/17/18 2:30,24333478,OK,10/17/18 2:30,1.011550293,OK,10/17/18 2:30,180.079361,OK,10/17/18 2:30,380.731781,OK,
10/17/18 2:45,2.362845182,OK,10/17/18 2:45,0,OK,10/17/18 2:45,2457282.25,OK,10/17/18 2:45,58.16699982,OK,10/17/18 2:45,55.80415344,OK,10/17/18 2:45,0,OK,10/17/18 2:45,0,OK,10/17/18 2:45,29487387,OK,,,,,,,10/17/18 2:45,366980,OK,10/17/18 2:45,198745,OK,10/17/18 2:45,19626.47266,OK,10/17/18 2:45,1182.611694,OK,10/17/18 2:45,24333780,OK,10/17/18 2:45,0.987212341,OK,10/17/18 2:45,179.9906769,OK,10/17/18 2:45,380.7131653,OK,
10/17/18 3:00,2.339003325,OK,10/17/18 3:00,0,OK,10/17/18 3:00,2457282.25,OK,10/17/18 3:00,58.44394684,OK,10/17/18 3:00,56.10494232,OK,10/17/18 3:00,0,OK,10/17/18 3:00,0,OK,10/17/18 3:00,29487387,OK,,,,,,,10/17/18 3:00,366992,OK,10/17/18 3:00,198755,OK,10/17/18 3:00,19626.72266,OK,10/17/18 3:00,1184.204956,OK,10/17/18 3:00,24334082,OK,10/17/18 3:00,0.988470398,OK,10/17/18 3:00,181.1896973,OK,10/17/18 3:00,381.2783203,OK,
10/17/18 3:15,2.303053379,OK,10/17/18 3:15,0,OK,10/17/18 3:15,2457282.25,OK,10/17/18 3:15,58.63744736,OK,10/17/18 3:15,56.33439255,OK,10/17/18 3:15,0,OK,10/17/18 3:15,0,OK,10/17/18 3:15,29487387,OK,,,,,,,10/17/18 3:15,367004,OK,10/17/18 3:15,198765,OK,10/17/18 3:15,19626.97461,OK,10/17/18 3:15,1201.765259,OK,10/17/18 3:15,24334384,OK,10/17/18 3:15,1.00320282,OK,10/17/18 3:15,179.9369049,OK,10/17/18 3:15,380.7047119,OK,
10/17/18 3:30,2.367804766,OK,10/17/18 3:30,0,OK,10/17/18 3:30,2457282.25,OK,10/17/18 3:30,58.937397,OK,10/17/18 3:30,56.56959152,OK,10/17/18 3:30,0,OK,10/17/18 3:30,0,OK,10/17/18 3:30,29487387,OK,,,,,,,10/17/18 3:30,367017,OK,10/17/18 3:30,198776,OK,10/17/18 3:30,19627.22461,OK,10/17/18 3:30,1166.533691,OK,10/17/18 3:30,24334684,OK,10/17/18 3:30,0.973793335,OK,10/17/18 3:30,179.9235229,OK,10/17/18 3:30,380.6315918,OK,
10/17/18 3:45,2.257713079,OK,10/17/18 3:45,0,OK,10/17/18 3:45,2457282.25,OK,10/17/18 3:45,59.11736298,OK,10/17/18 3:45,56.85964584,OK,10/17/18 3:45,0,OK,10/17/18 3:45,0,OK,10/17/18 3:45,29487387,OK,,,,,,,10/17/18 3:45,367029,OK,10/17/18 3:45,198787,OK,10/17/18 3:45,19627.4707,OK,10/17/18 3:45,1214.986694,OK,10/17/18 3:45,24334978,OK,10/17/18 3:45,1.014155701,OK,10/17/18 3:45,181.3525391,OK,10/17/18 3:45,381.0964966,OK,
