OSU_RTS.CALC.1106_DW1 Time [SNAP],OSU_RTS.CALC.1106_DW1 Value [SNAP],OSU_RTS.CALC.1106_DW1 Status [SNAP],OSU_RTS.CALC.1106_DW2 Time [SNAP],OSU_RTS.CALC.1106_DW2 Value [SNAP],OSU_RTS.CALC.1106_DW2 Status [SNAP],OSU_RTS.CALC.1106_GPALARM Time [SNAP],OSU_RTS.CALC.1106_GPALARM Value [SNAP],OSU_RTS.CALC.1106_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CST Time [SNAP],OSU_RTS.MDBUS_RH.1106_CST Value [SNAP],OSU_RTS.MDBUS_RH.1106_CST Status [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1106_EC Time [SNAP],OSU_RTS.MDBUS_RH.1106_EC Value [SNAP],OSU_RTS.MDBUS_RH.1106_EC Status [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GP Time [SNAP],OSU_RTS.MDBUS_RH.1106_GP Value [SNAP],OSU_RTS.MDBUS_RH.1106_GP Status [SNAP],OSU_RTS.MDBUS_RH.1106_GT Time [SNAP],OSU_RTS.MDBUS_RH.1106_GT Value [SNAP],OSU_RTS.MDBUS_RH.1106_GT Status [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HST Time [SNAP],OSU_RTS.MDBUS_RH.1106_HST Value [SNAP],OSU_RTS.MDBUS_RH.1106_HST Status [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Status [SNAP],Comments
10/15/18 19:15,19588,OK,10/15/18 19:15,394655,OK,10/15/18 19:15,0,OK,10/15/18 19:15,6.696286201,OK,10/15/18 19:15,8.009622574,OK,10/15/18 19:15,944385.9375,OK,10/15/18 19:15,47.86956787,OK,10/15/18 19:15,41.17327881,OK,10/15/18 19:15,28.57928455,OK,,,,,,,,,,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,150.6581726,OK,10/15/18 19:15,72323.25,OK,10/15/18 19:15,7.016682384,OK,10/15/18 19:15,19588,OK,10/15/18 19:15,1439,OK,10/15/18 19:15,2097131,OK,10/15/18 19:15,5.650000095,OK,10/15/18 19:15,209349,OK,10/15/18 19:15,4.910000324,OK,10/15/18 19:15,57.29999924,OK,10/15/18 19:15,1557238,OK,10/15/18 19:15,2.97819376,OK,10/15/18 19:15,121.7718887,OK,10/15/18 19:15,5535524.5,OK,10/15/18 19:15,55918144,OK,10/15/18 19:15,100.7902222,OK,10/15/18 19:15,103.7684174,OK,10/15/18 19:15,82.43879067,OK,10/15/18 19:15,96.11547089,OK,10/15/18 19:15,11332631.25,OK,
10/15/18 19:30,19588,OK,10/15/18 19:30,394668,OK,10/15/18 19:30,0,OK,10/15/18 19:30,9.040384293,OK,10/15/18 19:30,9.860521317,OK,10/15/18 19:30,944387.5625,OK,10/15/18 19:30,50.59210968,OK,10/15/18 19:30,41.55171967,OK,10/15/18 19:30,26.07405459,OK,,,,,,,,,,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,150.6189423,OK,10/15/18 19:30,72323.25,OK,10/15/18 19:30,6.311583037,OK,10/15/18 19:30,19588,OK,10/15/18 19:30,1452,OK,10/15/18 19:30,2097165,OK,10/15/18 19:30,5.650000095,OK,10/15/18 19:30,209355,OK,10/15/18 19:30,4.950000286,OK,10/15/18 19:30,58.12999725,OK,10/15/18 19:30,1557280,OK,10/15/18 19:30,7.507301807,OK,10/15/18 19:30,315.7290039,OK,10/15/18 19:30,5535613,OK,10/15/18 19:30,55928592,OK,10/15/18 19:30,115.5618439,OK,10/15/18 19:30,123.0691376,OK,10/15/18 19:30,85.14500527,OK,10/15/18 19:30,118.3262558,OK,10/15/18 19:30,11332650.75,OK,
10/15/18 19:45,19589,OK,10/15/18 19:45,394683,OK,10/15/18 19:45,0,OK,10/15/18 19:45,14.85929489,OK,10/15/18 19:45,12.39671707,OK,10/15/18 19:45,944389,OK,10/15/18 19:45,56.55729675,OK,10/15/18 19:45,41.69800186,OK,10/15/18 19:45,19.96163987,OK,,,,,,,,,,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,150.6265564,OK,10/15/18 19:45,72323.25,OK,10/15/18 19:45,8.329660303,OK,10/15/18 19:45,19589,OK,10/15/18 19:45,1467,OK,10/15/18 19:45,2097198,OK,10/15/18 19:45,5.650000095,OK,10/15/18 19:45,209359,OK,10/15/18 19:45,5.079999924,OK,10/15/18 19:45,58.12999725,OK,10/15/18 19:45,1557310,OK,10/15/18 19:45,3.642146826,OK,10/15/18 19:45,153.7424774,OK,10/15/18 19:45,5535690,OK,10/15/18 19:45,55939076,OK,10/15/18 19:45,120.5363617,OK,10/15/18 19:45,124.1785126,OK,10/15/18 19:45,85.48304101,OK,10/15/18 19:45,148.7606049,OK,10/15/18 19:45,11332668,OK,
10/15/18 20:00,19590,OK,10/15/18 20:00,394708,OK,10/15/18 20:00,0,OK,10/15/18 20:00,15.03279209,OK,10/15/18 20:00,4.451004505,OK,10/15/18 20:00,944391,OK,10/15/18 20:00,56.69335175,OK,10/15/18 20:00,41.66056061,OK,10/15/18 20:00,7.084530421,OK,,,,,,,,,,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,150.8833008,OK,10/15/18 20:00,72323.25,OK,10/15/18 20:00,9.219398251,OK,10/15/18 20:00,19590,OK,10/15/18 20:00,1492,OK,10/15/18 20:00,2097232,OK,10/15/18 20:00,5.650000095,OK,10/15/18 20:00,209360,OK,10/15/18 20:00,4.950000286,OK,10/15/18 20:00,57.29999924,OK,10/15/18 20:00,1557322,OK,10/15/18 20:00,3.709747791,OK,10/15/18 20:00,151.7030792,OK,10/15/18 20:00,5535732,OK,10/15/18 20:00,55949440,OK,10/15/18 20:00,109.1676712,OK,10/15/18 20:00,112.8774185,OK,10/15/18 20:00,82.58952611,OK,10/15/18 20:00,53.41205406,OK,10/15/18 20:00,11332692,OK,
10/15/18 20:15,19591,OK,10/15/18 20:15,394734,OK,10/15/18 20:15,0,OK,10/15/18 20:15,14.23075485,OK,10/15/18 20:15,4.408872128,OK,10/15/18 20:15,944392.6875,OK,10/15/18 20:15,55.84942627,OK,10/15/18 20:15,41.6186676,OK,10/15/18 20:15,7.411952944,OK,,,,,,,,,,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,150.8089447,OK,10/15/18 20:15,72323.25,OK,10/15/18 20:15,6.727977778,OK,10/15/18 20:15,19591,OK,10/15/18 20:15,1518,OK,10/15/18 20:15,2097266,OK,10/15/18 20:15,5.659999847,OK,10/15/18 20:15,209363,OK,10/15/18 20:15,5.170000076,OK,10/15/18 20:15,57.13999939,OK,10/15/18 20:15,1557344,OK,10/15/18 20:15,6.545200825,OK,10/15/18 20:15,265.7843933,OK,10/15/18 20:15,5535775,OK,10/15/18 20:15,55959416,OK,10/15/18 20:15,106.1077271,OK,10/15/18 20:15,112.6529312,OK,10/15/18 20:15,82.00843538,OK,10/15/18 20:15,52.90646553,OK,10/15/18 20:15,11332712.25,OK,
10/15/18 20:30,19592,OK,10/15/18 20:30,394769,OK,10/15/18 20:30,0,OK,10/15/18 20:30,23.70306206,OK,10/15/18 20:30,7.510704994,OK,10/15/18 20:30,944393.75,OK,10/15/18 20:30,65.40251923,OK,10/15/18 20:30,41.69946289,OK,10/15/18 20:30,7.587785013,OK,,,,,,,,,,10/15/18 20:30,0,OK,10/15/18 20:30,0,OK,10/15/18 20:30,0,OK,10/15/18 20:30,150.7635498,OK,10/15/18 20:30,72323.25,OK,10/15/18 20:30,6.304415331,OK,10/15/18 20:30,19592,OK,10/15/18 20:30,1553,OK,10/15/18 20:30,2097299,OK,10/15/18 20:30,5.659999847,OK,10/15/18 20:30,209368,OK,10/15/18 20:30,4.950000286,OK,10/15/18 20:30,57.62999725,OK,10/15/18 20:30,1557382,OK,10/15/18 20:30,5.99272728,OK,10/15/18 20:30,238.4590302,OK,10/15/18 20:30,5535834,OK,10/15/18 20:30,55969408,OK,10/15/18 20:30,113.0358658,OK,10/15/18 20:30,119.028595,OK,10/15/18 20:30,80.52648029,OK,10/15/18 20:30,90.12845993,OK,10/15/18 20:30,11332725,OK,
10/15/18 20:45,19593,OK,10/15/18 20:45,394803,OK,10/15/18 20:45,0,OK,10/15/18 20:45,13.63659191,OK,10/15/18 20:45,9.521064758,OK,10/15/18 20:45,944396.0625,OK,10/15/18 20:45,55.17879105,OK,10/15/18 20:45,41.54219818,OK,10/15/18 20:45,16.70166663,OK,,,,,,,,,,10/15/18 20:45,0,OK,10/15/18 20:45,0,OK,10/15/18 20:45,0,OK,10/15/18 20:45,151.2087708,OK,10/15/18 20:45,72323.25,OK,10/15/18 20:45,7.214758652,OK,10/15/18 20:45,19593,OK,10/15/18 20:45,1587,OK,10/15/18 20:45,2097332,OK,10/15/18 20:45,5.659999847,OK,10/15/18 20:45,209371,OK,10/15/18 20:45,5.259999752,OK,10/15/18 20:45,57.13999939,OK,10/15/18 20:45,1557401,OK,10/15/18 20:45,2.903912544,OK,10/15/18 20:45,114.3349686,OK,10/15/18 20:45,5535876,OK,10/15/18 20:45,55979364,OK,10/15/18 20:45,108.8492432,OK,10/15/18 20:45,111.7531586,OK,10/15/18 20:45,79.49764298,OK,10/15/18 20:45,114.2527771,OK,10/15/18 20:45,11332752.75,OK,
10/15/18 21:00,19595,OK,10/15/18 21:00,394830,OK,10/15/18 21:00,0,OK,10/15/18 21:00,15.73973274,OK,10/15/18 21:00,8.131591797,OK,10/15/18 21:00,944397.25,OK,10/15/18 21:00,57.49229431,OK,10/15/18 21:00,41.75256348,OK,10/15/18 21:00,12.27896974,OK,,,,,,,,,,10/15/18 21:00,0,OK,10/15/18 21:00,0,OK,10/15/18 21:00,0,OK,10/15/18 21:00,151.2020111,OK,10/15/18 21:00,72323.25,OK,10/15/18 21:00,6.464718729,OK,10/15/18 21:00,19595,OK,10/15/18 21:00,1614,OK,10/15/18 21:00,2097364,OK,10/15/18 21:00,5.659999847,OK,10/15/18 21:00,209374,OK,10/15/18 21:00,4.950000286,OK,10/15/18 21:00,56.65999985,OK,10/15/18 21:00,1557424,OK,10/15/18 21:00,6.10461092,OK,10/15/18 21:00,241.912323,OK,10/15/18 21:00,5535920,OK,10/15/18 21:00,55989216,OK,10/15/18 21:00,109.1016693,OK,10/15/18 21:00,115.2062836,OK,10/15/18 21:00,80.07854653,OK,10/15/18 21:00,97.57910156,OK,10/15/18 21:00,11332767,OK,
10/15/18 21:15,19595,OK,10/15/18 21:15,394861,OK,10/15/18 21:15,0,OK,10/15/18 21:15,13.45496559,OK,10/15/18 21:15,3.757612228,OK,10/15/18 21:15,944398.75,OK,10/15/18 21:15,55.05828857,OK,10/15/18 21:15,41.60332489,OK,10/15/18 21:15,6.680405517,OK,,,,,,,,,,10/15/18 21:15,0,OK,10/15/18 21:15,0,OK,10/15/18 21:15,0,OK,10/15/18 21:15,150.8838654,OK,10/15/18 21:15,72323.25,OK,10/15/18 21:15,6.269131728,OK,10/15/18 21:15,19595,OK,10/15/18 21:15,1645,OK,10/15/18 21:15,2097395,OK,10/15/18 21:15,5.659999847,OK,10/15/18 21:15,209378,OK,10/15/18 21:15,5.010000229,OK,10/15/18 21:15,56.94000244,OK,10/15/18 21:15,1557458,OK,10/15/18 21:15,6.793247223,OK,10/15/18 21:15,272.9248657,OK,10/15/18 21:15,5535984,OK,10/15/18 21:15,55999200,OK,10/15/18 21:15,114.6282806,OK,10/15/18 21:15,121.421524,OK,10/15/18 21:15,81.3062729,OK,10/15/18 21:15,45.09134674,OK,10/15/18 21:15,11332785,OK,
10/15/18 21:30,19600,OK,10/15/18 21:30,394895,OK,10/15/18 21:30,0,OK,10/15/18 21:30,21.3051796,OK,10/15/18 21:30,10.16679096,OK,10/15/18 21:30,944399.875,OK,10/15/18 21:30,62.95967102,OK,10/15/18 21:30,41.65449524,OK,10/15/18 21:30,11.42527733,OK,,,,,,,,,,10/15/18 21:30,0,OK,10/15/18 21:30,0,OK,10/15/18 21:30,0,OK,10/15/18 21:30,150.8857269,OK,10/15/18 21:30,72323.25,OK,10/15/18 21:30,6.625104525,OK,10/15/18 21:30,19600,OK,10/15/18 21:30,1679,OK,10/15/18 21:30,2097426,OK,10/15/18 21:30,5.650000095,OK,10/15/18 21:30,209380,OK,10/15/18 21:30,5.079999924,OK,10/15/18 21:30,56.22999954,OK,10/15/18 21:30,1557469,OK,10/15/18 21:30,5.899566174,OK,10/15/18 21:30,251.0630493,OK,10/15/18 21:30,5536028.5,OK,10/15/18 21:30,56009504,OK,10/15/18 21:30,105.1130219,OK,10/15/18 21:30,111.0125809,OK,10/15/18 21:30,85.91021426,OK,10/15/18 21:30,122.0014915,OK,10/15/18 21:30,11332798.5,OK,
10/15/18 21:45,19601,OK,10/15/18 21:45,394921,OK,10/15/18 21:45,0,OK,10/15/18 21:45,10.92364311,OK,10/15/18 21:45,5.741895676,OK,10/15/18 21:45,944402.25,OK,10/15/18 21:45,52.41828918,OK,10/15/18 21:45,41.49464417,OK,10/15/18 21:45,12.56782541,OK,,,,,,,,,,10/15/18 21:45,0,OK,10/15/18 21:45,0,OK,10/15/18 21:45,0,OK,10/15/18 21:45,150.8422241,OK,10/15/18 21:45,72323.25,OK,10/15/18 21:45,6.388272192,OK,10/15/18 21:45,19601,OK,10/15/18 21:45,1705,OK,10/15/18 21:45,2097456,OK,10/15/18 21:45,5.659999847,OK,10/15/18 21:45,209385,OK,10/15/18 21:45,5.039999962,OK,10/15/18 21:45,56.49000168,OK,10/15/18 21:45,1557504,OK,10/15/18 21:45,6.997797966,OK,10/15/18 21:45,293.6346436,OK,10/15/18 21:45,5536107.5,OK,10/15/18 21:45,56020264,OK,10/15/18 21:45,112.8080215,OK,10/15/18 21:45,119.8058167,OK,10/15/18 21:45,84.88629242,OK,10/15/18 21:45,68.90274811,OK,10/15/18 21:45,11332827,OK,
10/15/18 22:00,19601,OK,10/15/18 22:00,394956,OK,10/15/18 22:00,0,OK,10/15/18 22:00,9.437975883,OK,10/15/18 22:00,5.082795143,OK,10/15/18 22:00,944403.625,OK,10/15/18 22:00,51.10242462,OK,10/15/18 22:00,41.6644516,OK,10/15/18 22:00,12.87506218,OK,,,,,,,,,,10/15/18 22:00,0,OK,10/15/18 22:00,0,OK,10/15/18 22:00,0,OK,10/15/18 22:00,150.5482635,OK,10/15/18 22:00,72323.25,OK,10/15/18 22:00,6.607206625,OK,10/15/18 22:00,19601,OK,10/15/18 22:00,1740,OK,10/15/18 22:00,2097485,OK,10/15/18 22:00,5.639999866,OK,10/15/18 22:00,209387,OK,10/15/18 22:00,4.970000267,OK,10/15/18 22:00,56.16999817,OK,10/15/18 22:00,1557523,OK,10/15/18 22:00,3.881836176,OK,10/15/18 22:00,159.3546753,OK,10/15/18 22:00,5536161,OK,10/15/18 22:00,56030636,OK,10/15/18 22:00,108.4283066,OK,10/15/18 22:00,112.3101425,OK,10/15/18 22:00,82.8979714,OK,10/15/18 22:00,60.99354172,OK,10/15/18 22:00,11332843.5,OK,
10/15/18 22:15,19608,OK,10/15/18 22:15,394994,OK,10/15/18 22:15,0,OK,10/15/18 22:15,12.62661743,OK,10/15/18 22:15,7.54109478,OK,10/15/18 22:15,944404.9375,OK,10/15/18 22:15,54.12293243,OK,10/15/18 22:15,41.496315,OK,10/15/18 22:15,14.2835366,OK,,,,,,,,,,10/15/18 22:15,0,OK,10/15/18 22:15,0,OK,10/15/18 22:15,0,OK,10/15/18 22:15,150.6794128,OK,10/15/18 22:15,72323.25,OK,10/15/18 22:15,6.414700944,OK,10/15/18 22:15,19608,OK,10/15/18 22:15,1778,OK,10/15/18 22:15,2097514,OK,10/15/18 22:15,5.650000095,OK,10/15/18 22:15,209390,OK,10/15/18 22:15,5.259999752,OK,10/15/18 22:15,56.00999832,OK,10/15/18 22:15,1557545,OK,10/15/18 22:15,7.615150452,OK,10/15/18 22:15,312.8729553,OK,10/15/18 22:15,5536213,OK,10/15/18 22:15,56040880,OK,10/15/18 22:15,107.5299225,OK,10/15/18 22:15,115.1450653,OK,10/15/18 22:15,83.0231855,OK,10/15/18 22:15,90.49313736,OK,10/15/18 22:15,11332859.25,OK,
10/15/18 22:30,19608,OK,10/15/18 22:30,395015,OK,10/15/18 22:30,0,OK,10/15/18 22:30,16.70267105,OK,10/15/18 22:30,7.966257095,OK,10/15/18 22:30,944405.875,OK,10/15/18 22:30,58.49198914,OK,10/15/18 22:30,41.78931808,OK,10/15/18 22:30,11.41482892,OK,,,,,,,,,,10/15/18 22:30,0,OK,10/15/18 22:30,0,OK,10/15/18 22:30,0,OK,10/15/18 22:30,150.9147644,OK,10/15/18 22:30,72323.25,OK,10/15/18 22:30,6.68315724,OK,10/15/18 22:30,19608,OK,10/15/18 22:30,1799,OK,10/15/18 22:30,2097541,OK,10/15/18 22:30,5.659999847,OK,10/15/18 22:30,209395,OK,10/15/18 22:30,4.950000286,OK,10/15/18 22:30,56.32999802,OK,10/15/18 22:30,1557579,OK,10/15/18 22:30,6.909144402,OK,10/15/18 22:30,275.624054,OK,10/15/18 22:30,5536284,OK,10/15/18 22:30,56051072,OK,10/15/18 22:30,114.8174591,OK,10/15/18 22:30,121.7266083,OK,10/15/18 22:30,80.7389113,OK,10/15/18 22:30,95.59508514,OK,10/15/18 22:30,11332870.5,OK,
10/15/18 22:45,19608,OK,10/15/18 22:45,395035,OK,10/15/18 22:45,0,OK,10/15/18 22:45,6.025537014,OK,10/15/18 22:45,0,OK,10/15/18 22:45,944407.5,OK,10/15/18 22:45,47.57350159,OK,10/15/18 22:45,41.547966,OK,10/15/18 22:45,0,OK,,,,,,,,,,10/15/18 22:45,0,OK,10/15/18 22:45,0,OK,10/15/18 22:45,0,OK,10/15/18 22:45,150.407074,OK,10/15/18 22:45,72323.25,OK,10/15/18 22:45,6.763713559,OK,10/15/18 22:45,19608,OK,10/15/18 22:45,1819,OK,10/15/18 22:45,2097566,OK,10/15/18 22:45,5.670000076,OK,10/15/18 22:45,209396,OK,10/15/18 22:45,5.210000038,OK,10/15/18 22:45,55.36000061,OK,10/15/18 22:45,1557587,OK,10/15/18 22:45,4.656964302,OK,10/15/18 22:45,192.9934845,OK,10/15/18 22:45,5536323.5,OK,10/15/18 22:45,56061108,OK,10/15/18 22:45,105.6587067,OK,10/15/18 22:45,110.3156738,OK,10/15/18 22:45,83.6468145,OK,10/15/18 22:45,0,OK,10/15/18 22:45,11332890,OK,
10/15/18 23:00,19608,OK,10/15/18 23:00,395058,OK,10/15/18 23:00,0,OK,10/15/18 23:00,11.02680302,OK,10/15/18 23:00,6.093393326,OK,10/15/18 23:00,944408.375,OK,10/15/18 23:00,52.61969757,OK,10/15/18 23:00,41.59289551,OK,10/15/18 23:00,13.2090512,OK,,,,,,,,,,10/15/18 23:00,0,OK,10/15/18 23:00,0,OK,10/15/18 23:00,0,OK,10/15/18 23:00,150.4073792,OK,10/15/18 23:00,72323.25,OK,10/15/18 23:00,9.930890142,OK,10/15/18 23:00,19608,OK,10/15/18 23:00,1842,OK,10/15/18 23:00,2097588,OK,10/15/18 23:00,5.650000095,OK,10/15/18 23:00,209400,OK,10/15/18 23:00,4.910000324,OK,10/15/18 23:00,55.84000015,OK,10/15/18 23:00,1557621,OK,10/15/18 23:00,8.008047104,OK,10/15/18 23:00,355.6450806,OK,10/15/18 23:00,5536399.5,OK,10/15/18 23:00,56072016,OK,10/15/18 23:00,109.8959198,OK,10/15/18 23:00,117.9039612,OK,10/15/18 23:00,89.80182855,OK,10/15/18 23:00,73.10024071,OK,10/15/18 23:00,11332900.5,OK,
10/15/18 23:15,19608,OK,10/15/18 23:15,395076,OK,10/15/18 23:15,0,OK,10/15/18 23:15,15.66739273,OK,10/15/18 23:15,8.096589088,OK,10/15/18 23:15,944409.3125,OK,10/15/18 23:15,57.29219818,OK,10/15/18 23:15,41.62480164,OK,10/15/18 23:15,12.36606254,OK,,,,,,,,,,10/15/18 23:15,0,OK,10/15/18 23:15,0,OK,10/15/18 23:15,0,OK,10/15/18 23:15,150.1775208,OK,10/15/18 23:15,72323.25,OK,10/15/18 23:15,6.707738624,OK,10/15/18 23:15,19608,OK,10/15/18 23:15,1860,OK,10/15/18 23:15,2097608,OK,10/15/18 23:15,5.639999866,OK,10/15/18 23:15,209404,OK,10/15/18 23:15,5.039999962,OK,10/15/18 23:15,56.00999832,OK,10/15/18 23:15,1557651,OK,10/15/18 23:15,3.405814171,OK,10/15/18 23:15,142.3638153,OK,10/15/18 23:15,5536470.5,OK,10/15/18 23:15,56082576,OK,10/15/18 23:15,115.6459274,OK,10/15/18 23:15,119.0517426,OK,10/15/18 23:15,84.54579896,OK,10/15/18 23:15,97.15906906,OK,10/15/18 23:15,11332911.75,OK,
10/15/18 23:30,19608,OK,10/15/18 23:30,395090,OK,10/15/18 23:30,0,OK,10/15/18 23:30,10.82214928,OK,10/15/18 23:30,0,OK,10/15/18 23:30,944411.125,OK,10/15/18 23:30,52.45486069,OK,10/15/18 23:30,41.63271332,OK,10/15/18 23:30,0,OK,,,,,,,,,,10/15/18 23:30,0,OK,10/15/18 23:30,0,OK,10/15/18 23:30,0,OK,10/15/18 23:30,150.4187927,OK,10/15/18 23:30,72323.25,OK,10/15/18 23:30,10.04334051,OK,10/15/18 23:30,19608,OK,10/15/18 23:30,1874,OK,10/15/18 23:30,2097628,OK,10/15/18 23:30,5.650000095,OK,10/15/18 23:30,209407,OK,10/15/18 23:30,4.990000248,OK,10/15/18 23:30,55.52000046,OK,10/15/18 23:30,1557670,OK,10/15/18 23:30,7.861531258,OK,10/15/18 23:30,329.3682861,OK,10/15/18 23:30,5536526.5,OK,10/15/18 23:30,56093128,OK,10/15/18 23:30,109.392189,OK,10/15/18 23:30,117.2537231,OK,10/15/18 23:30,84.70366344,OK,10/15/18 23:30,0,OK,10/15/18 23:30,11332933.5,OK,
