OSU_RTS.MDBUS_C1.252_CDT Time [SNAP],OSU_RTS.MDBUS_C1.252_CDT Value [SNAP],OSU_RTS.MDBUS_C1.252_CDT Status [SNAP],OSU_RTS.MDBUS_C1.252_CHF Time [SNAP],OSU_RTS.MDBUS_C1.252_CHF Value [SNAP],OSU_RTS.MDBUS_C1.252_CHF Status [SNAP],OSU_RTS.MDBUS_C1.252_CHT Time [SNAP],OSU_RTS.MDBUS_C1.252_CHT Value [SNAP],OSU_RTS.MDBUS_C1.252_CHT Status [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CVF Time [SNAP],OSU_RTS.MDBUS_C1.252_CVF Value [SNAP],OSU_RTS.MDBUS_C1.252_CVF Status [SNAP],OSU_RTS.MDBUS_C1.252_HF Time [SNAP],OSU_RTS.MDBUS_C1.252_HF Value [SNAP],OSU_RTS.MDBUS_C1.252_HF Status [SNAP],OSU_RTS.MDBUS_C1.252_HGT Time [SNAP],OSU_RTS.MDBUS_C1.252_HGT Value [SNAP],OSU_RTS.MDBUS_C1.252_HGT Status [SNAP],OSU_RTS.MDBUS_E1.252E1 Time [SNAP],OSU_RTS.MDBUS_E1.252E1 Value [SNAP],OSU_RTS.MDBUS_E1.252E1 Status [SNAP],OSU_RTS.MDBUS_E1.252E1_L Time [SNAP],OSU_RTS.MDBUS_E1.252E1_L Value [SNAP],OSU_RTS.MDBUS_E1.252E1_L Status [SNAP],OSU_RTS.MDBUS_RT.252S_CON Time [SNAP],OSU_RTS.MDBUS_RT.252S_CON Value [SNAP],OSU_RTS.MDBUS_RT.252S_CON Status [SNAP],OSU_RTS.MDBUS_RT.252S_DP Time [SNAP],OSU_RTS.MDBUS_RT.252S_DP Value [SNAP],OSU_RTS.MDBUS_RT.252S_DP Status [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Time [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Value [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Status [SNAP],OSU_RTS.MDBUS_RT.252S_HF Time [SNAP],OSU_RTS.MDBUS_RT.252S_HF Value [SNAP],OSU_RTS.MDBUS_RT.252S_HF Status [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.252S_P Time [SNAP],OSU_RTS.MDBUS_RT.252S_P Value [SNAP],OSU_RTS.MDBUS_RT.252S_P Status [SNAP],OSU_RTS.MDBUS_RT.252S_T Time [SNAP],OSU_RTS.MDBUS_RT.252S_T Value [SNAP],OSU_RTS.MDBUS_RT.252S_T Status [SNAP],Comments
10/16/18 13:15,3.640630245,OK,10/16/18 13:15,36.93916321,OK,10/16/18 13:15,3374006.75,OK,10/16/18 13:15,48.12047195,OK,10/16/18 13:15,44.47984314,OK,10/16/18 13:15,242.6504747,OK,10/16/18 13:15,443.2699585,OK,10/16/18 13:15,40488081,OK,10/16/18 13:15,2524637,OK,10/16/18 13:15,118,OK,10/16/18 13:15,86680.28906,OK,10/16/18 13:15,22.88027382,OK,10/16/18 13:15,0.567426514,OK,10/16/18 13:15,0,OK,10/16/18 13:15,0,OK,10/16/18 13:15,0,OK,10/16/18 13:15,185.8608551,OK,10/16/18 13:15,443.7185059,OK,
10/16/18 13:30,3.211051702,OK,10/16/18 13:30,32.7395134,OK,10/16/18 13:30,3374015.75,OK,10/16/18 13:30,45.27158737,OK,10/16/18 13:30,42.06053543,OK,10/16/18 13:30,243.394972,OK,10/16/18 13:30,392.8741608,OK,10/16/18 13:30,40488189,OK,10/16/18 13:30,2524669,OK,10/16/18 13:30,151,OK,10/16/18 13:30,86680.45313,OK,10/16/18 13:30,16.12157822,OK,10/16/18 13:30,0.385389862,OK,10/16/18 13:30,0,OK,10/16/18 13:30,0,OK,10/16/18 13:30,0,OK,10/16/18 13:30,187.8206635,OK,10/16/18 13:30,442.1420898,OK,
10/16/18 13:45,2.799755573,OK,10/16/18 13:45,29.44843674,OK,10/16/18 13:45,3374023.75,OK,10/16/18 13:45,44.91546631,OK,10/16/18 13:45,42.1157074,OK,10/16/18 13:45,251.0902268,OK,10/16/18 13:45,353.3812408,OK,10/16/18 13:45,40488285,OK,10/16/18 13:45,2524700,OK,10/16/18 13:45,119,OK,10/16/18 13:45,86680.60938,OK,10/16/18 13:45,17.4729805,OK,10/16/18 13:45,0.419577209,OK,10/16/18 13:45,0,OK,10/16/18 13:45,0,OK,10/16/18 13:45,0,OK,10/16/18 13:45,185.7514954,OK,10/16/18 13:45,441.0174561,OK,
10/16/18 14:00,3.335071087,OK,10/16/18 14:00,33.96562576,OK,10/16/18 14:00,3374031.75,OK,10/16/18 14:00,45.17337036,OK,10/16/18 14:00,41.8382988,OK,10/16/18 14:00,243.1206826,OK,10/16/18 14:00,407.5875092,OK,10/16/18 14:00,40488381,OK,10/16/18 14:00,2524733,OK,10/16/18 14:00,124,OK,10/16/18 14:00,86680.76563,OK,10/16/18 14:00,34.70576477,OK,10/16/18 14:00,0.907836121,OK,10/16/18 14:00,0,OK,10/16/18 14:00,0,OK,10/16/18 14:00,0,OK,10/16/18 14:00,180.110672,OK,10/16/18 14:00,438.4120789,OK,
10/16/18 14:15,3.324517965,OK,10/16/18 14:15,33.3051796,OK,10/16/18 14:15,3374039.75,OK,10/16/18 14:15,45.47483063,OK,10/16/18 14:15,42.15031433,OK,10/16/18 14:15,239.3129567,OK,10/16/18 14:15,399.9277954,OK,10/16/18 14:15,40488477,OK,10/16/18 14:15,2524767,OK,10/16/18 14:15,117,OK,10/16/18 14:15,86680.91406,OK,10/16/18 14:15,20.82202911,OK,10/16/18 14:15,0.508199158,OK,10/16/18 14:15,0,OK,10/16/18 14:15,0,OK,10/16/18 14:15,0,OK,10/16/18 14:15,183.1716919,OK,10/16/18 14:15,437.5519409,OK,
10/16/18 14:30,3.310857296,OK,10/16/18 14:30,33.03004837,OK,10/16/18 14:30,3374048,OK,10/16/18 14:30,46.02065277,OK,10/16/18 14:30,42.70979691,OK,10/16/18 14:30,238.2535443,OK,10/16/18 14:30,396.3605804,OK,10/16/18 14:30,40488576,OK,10/16/18 14:30,2524797,OK,10/16/18 14:30,114,OK,10/16/18 14:30,86681.07031,OK,10/16/18 14:30,18.00248909,OK,10/16/18 14:30,0.428112946,OK,10/16/18 14:30,0,OK,10/16/18 14:30,0,OK,10/16/18 14:30,0,OK,10/16/18 14:30,183.1252594,OK,10/16/18 14:30,436.2892456,OK,
10/16/18 14:45,3.42146945,OK,10/16/18 14:45,34.04056168,OK,10/16/18 14:45,3374056.75,OK,10/16/18 14:45,45.8210907,OK,10/16/18 14:45,42.39962006,OK,10/16/18 14:45,237.5669908,OK,10/16/18 14:45,408.4867401,OK,10/16/18 14:45,40488681,OK,10/16/18 14:45,2524830,OK,10/16/18 14:45,121,OK,10/16/18 14:45,86681.21094,OK,10/16/18 14:45,16.2626152,OK,10/16/18 14:45,0.388690399,OK,10/16/18 14:45,0,OK,10/16/18 14:45,0,OK,10/16/18 14:45,0,OK,10/16/18 14:45,185.1565857,OK,10/16/18 14:45,433.3792725,OK,
10/16/18 15:00,3.318980217,OK,10/16/18 15:00,33.50142288,OK,10/16/18 15:00,3374066,OK,10/16/18 15:00,45.43804932,OK,10/16/18 15:00,42.11907196,OK,10/16/18 15:00,240.9606297,OK,10/16/18 15:00,402.0170746,OK,10/16/18 15:00,40488792,OK,10/16/18 15:00,2524863,OK,10/16/18 15:00,124,OK,10/16/18 15:00,86681.35156,OK,10/16/18 15:00,27.31344604,OK,10/16/18 15:00,0.695055542,OK,10/16/18 15:00,0,OK,10/16/18 15:00,0,OK,10/16/18 15:00,0,OK,10/16/18 15:00,184.5608215,OK,10/16/18 15:00,431.6732483,OK,
10/16/18 15:15,3.1814785,OK,10/16/18 15:15,32.58175659,OK,10/16/18 15:15,3374074.75,OK,10/16/18 15:15,45.38498688,OK,10/16/18 15:15,42.2035141,OK,10/16/18 15:15,244.1463867,OK,10/16/18 15:15,390.4569397,OK,10/16/18 15:15,40488897,OK,10/16/18 15:15,2524894,OK,10/16/18 15:15,144,OK,10/16/18 15:15,86681.5,OK,10/16/18 15:15,17.92625809,OK,10/16/18 15:15,0.431602295,OK,10/16/18 15:15,0,OK,10/16/18 15:15,0,OK,10/16/18 15:15,0,OK,10/16/18 15:15,183.4455414,OK,10/16/18 15:15,431.3294067,OK,
10/16/18 15:30,3.786840916,OK,10/16/18 15:30,39.03404236,OK,10/16/18 15:30,3374083,OK,10/16/18 15:30,45.86557007,OK,10/16/18 15:30,42.07873154,OK,10/16/18 15:30,246.1330638,OK,10/16/18 15:30,468.4085083,OK,10/16/18 15:30,40488996,OK,10/16/18 15:30,2524925,OK,10/16/18 15:30,134,OK,10/16/18 15:30,86681.65625,OK,10/16/18 15:30,24.69786453,OK,10/16/18 15:30,0.615441223,OK,10/16/18 15:30,0,OK,10/16/18 15:30,0,OK,10/16/18 15:30,0,OK,10/16/18 15:30,182.8390198,OK,10/16/18 15:30,432.5577393,OK,
10/16/18 15:45,3.320738316,OK,10/16/18 15:45,33.90470123,OK,10/16/18 15:45,3374091.75,OK,10/16/18 15:45,45.33218384,OK,10/16/18 15:45,42.01144409,OK,10/16/18 15:45,244.1810066,OK,10/16/18 15:45,407.605957,OK,10/16/18 15:45,40489101,OK,10/16/18 15:45,2524959,OK,10/16/18 15:45,190,OK,10/16/18 15:45,86681.8125,OK,10/16/18 15:45,25.28128815,OK,10/16/18 15:45,0.638189697,OK,10/16/18 15:45,0,OK,10/16/18 15:45,0,OK,10/16/18 15:45,0,OK,10/16/18 15:45,184.8151093,OK,10/16/18 15:45,433.0032654,OK,
10/16/18 16:00,3.37142849,OK,10/16/18 16:00,34.85972595,OK,10/16/18 16:00,3374100.25,OK,10/16/18 16:00,45.36988068,OK,10/16/18 16:00,41.99845505,OK,10/16/18 16:00,247.047698,OK,10/16/18 16:00,418.6851196,OK,10/16/18 16:00,40489203,OK,10/16/18 16:00,2524993,OK,10/16/18 16:00,122,OK,10/16/18 16:00,86681.95313,OK,10/16/18 16:00,17.32665253,OK,10/16/18 16:00,0.418730591,OK,10/16/18 16:00,0,OK,10/16/18 16:00,0,OK,10/16/18 16:00,0,OK,10/16/18 16:00,186.1512604,OK,10/16/18 16:00,431.4129639,OK,
10/16/18 16:15,3.189772367,OK,10/16/18 16:15,33.20858002,OK,10/16/18 16:15,3374109.25,OK,10/16/18 16:15,45.42086029,OK,10/16/18 16:15,42.23108673,OK,10/16/18 16:15,248.2591806,OK,10/16/18 16:15,398.0693665,OK,10/16/18 16:15,40489311,OK,10/16/18 16:15,2525024,OK,10/16/18 16:15,117,OK,10/16/18 16:15,86682.09375,OK,10/16/18 16:15,21.20796967,OK,10/16/18 16:15,0.523862122,OK,10/16/18 16:15,0,OK,10/16/18 16:15,0,OK,10/16/18 16:15,0,OK,10/16/18 16:15,184.5606232,OK,10/16/18 16:15,429.3888855,OK,
10/16/18 16:30,3.214860678,OK,10/16/18 16:30,33.44629288,OK,10/16/18 16:30,3374117.75,OK,10/16/18 16:30,45.34102631,OK,10/16/18 16:30,42.1261673,OK,10/16/18 16:30,247.8262129,OK,10/16/18 16:30,400.5005035,OK,10/16/18 16:30,40489413,OK,10/16/18 16:30,2525054,OK,10/16/18 16:30,120,OK,10/16/18 16:30,86682.23438,OK,10/16/18 16:30,28.80457497,OK,10/16/18 16:30,0.744205811,OK,10/16/18 16:30,0,OK,10/16/18 16:30,0,OK,10/16/18 16:30,0,OK,10/16/18 16:30,184.1468201,OK,10/16/18 16:30,427.8043213,OK,
10/16/18 16:45,3.186515808,OK,10/16/18 16:45,33.15497208,OK,10/16/18 16:45,3374126.25,OK,10/16/18 16:45,45.22421646,OK,10/16/18 16:45,42.03770065,OK,10/16/18 16:45,248.6138263,OK,10/16/18 16:45,398.230957,OK,10/16/18 16:45,40489515,OK,10/16/18 16:45,2525084,OK,10/16/18 16:45,142,OK,10/16/18 16:45,86682.39063,OK,10/16/18 16:45,32.32463837,OK,10/16/18 16:45,0.861829956,OK,10/16/18 16:45,0,OK,10/16/18 16:45,0,OK,10/16/18 16:45,0,OK,10/16/18 16:45,184.7702179,OK,10/16/18 16:45,429.430481,OK,
10/16/18 17:00,3.215739727,OK,10/16/18 17:00,33.36138916,OK,10/16/18 17:00,3374134.5,OK,10/16/18 17:00,45.43556976,OK,10/16/18 17:00,42.21982574,OK,10/16/18 17:00,247.6574433,OK,10/16/18 17:00,400.3366699,OK,10/16/18 17:00,40489614,OK,10/16/18 17:00,2525115,OK,10/16/18 17:00,111,OK,10/16/18 17:00,86682.53906,OK,10/16/18 17:00,18.38540268,OK,10/16/18 17:00,0.445881256,OK,10/16/18 17:00,0,OK,10/16/18 17:00,0,OK,10/16/18 17:00,0,OK,10/16/18 17:00,184.881546,OK,10/16/18 17:00,430.4714661,OK,
10/16/18 17:15,2.948861122,OK,10/16/18 17:15,30.84375572,OK,10/16/18 17:15,3374143,OK,10/16/18 17:15,45.19659805,OK,10/16/18 17:15,42.24773407,OK,10/16/18 17:15,249.6894338,OK,10/16/18 17:15,370.1250687,OK,10/16/18 17:15,40489716,OK,10/16/18 17:15,2525147,OK,10/16/18 17:15,106,OK,10/16/18 17:15,86682.69531,OK,10/16/18 17:15,19.75881577,OK,10/16/18 17:15,0.482979095,OK,10/16/18 17:15,0,OK,10/16/18 17:15,0,OK,10/16/18 17:15,0,OK,10/16/18 17:15,185.2659149,OK,10/16/18 17:15,431.9724426,OK,
10/16/18 17:30,2.931993008,OK,10/16/18 17:30,30.55576706,OK,10/16/18 17:30,3374151,OK,10/16/18 17:30,45.07833099,OK,10/16/18 17:30,42.14633942,OK,10/16/18 17:30,248.5654693,OK,10/16/18 17:30,366.6692047,OK,10/16/18 17:30,40489812,OK,10/16/18 17:30,2525177,OK,10/16/18 17:30,113,OK,10/16/18 17:30,86682.85156,OK,10/16/18 17:30,27.74799728,OK,10/16/18 17:30,0.705849365,OK,10/16/18 17:30,0,OK,10/16/18 17:30,0,OK,10/16/18 17:30,0,OK,10/16/18 17:30,186.0149994,OK,10/16/18 17:30,434.0597534,OK,
10/16/18 17:45,3.020015001,OK,10/16/18 17:45,31.234375,OK,10/16/18 17:45,3374158.75,OK,10/16/18 17:45,45.03141785,OK,10/16/18 17:45,42.01140213,OK,10/16/18 17:45,247.7904212,OK,10/16/18 17:45,374.8125,OK,10/16/18 17:45,40489905,OK,10/16/18 17:45,2525204,OK,10/16/18 17:45,102,OK,10/16/18 17:45,86683.02344,OK,10/16/18 17:45,19.29201889,OK,10/16/18 17:45,0.472825287,OK,10/16/18 17:45,0,OK,10/16/18 17:45,0,OK,10/16/18 17:45,0,OK,10/16/18 17:45,184.4718018,OK,10/16/18 17:45,436.7271118,OK,
10/16/18 18:00,2.961646557,OK,10/16/18 18:00,30.93546867,OK,10/16/18 18:00,3374166.5,OK,10/16/18 18:00,45.07325745,OK,10/16/18 18:00,42.11161041,OK,10/16/18 18:00,249.3509179,OK,10/16/18 18:00,371.2256241,OK,10/16/18 18:00,40489998,OK,10/16/18 18:00,2525232,OK,10/16/18 18:00,102,OK,10/16/18 18:00,86683.1875,OK,10/16/18 18:00,30.8757515,OK,10/16/18 18:00,0.801368835,OK,10/16/18 18:00,0,OK,10/16/18 18:00,0,OK,10/16/18 18:00,0,OK,10/16/18 18:00,183.5922699,OK,10/16/18 18:00,437.0540771,OK,
10/16/18 18:15,2.39284277,OK,10/16/18 18:15,24.74389076,OK,10/16/18 18:15,3374173.5,OK,10/16/18 18:15,44.46890259,OK,10/16/18 18:15,42.07605743,OK,10/16/18 18:15,247.6054566,OK,10/16/18 18:15,296.9266891,OK,10/16/18 18:15,40490082,OK,10/16/18 18:15,2525259,OK,10/16/18 18:15,102,OK,10/16/18 18:15,86683.30469,OK,10/16/18 18:15,20.05294228,OK,10/16/18 18:15,0.486932312,OK,10/16/18 18:15,0,OK,10/16/18 18:15,0,OK,10/16/18 18:15,0,OK,10/16/18 18:15,184.8972321,OK,10/16/18 18:15,429.2878723,OK,
10/16/18 18:30,2.470031261,OK,10/16/18 18:30,25.90101624,OK,10/16/18 18:30,3374180,OK,10/16/18 18:30,44.54184723,OK,10/16/18 18:30,42.07181549,OK,10/16/18 18:30,250.3237727,OK,10/16/18 18:30,310.8121948,OK,10/16/18 18:30,40490160,OK,10/16/18 18:30,2525285,OK,10/16/18 18:30,99,OK,10/16/18 18:30,86683.39844,OK,10/16/18 18:30,24.24487686,OK,10/16/18 18:30,0.607917297,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,181.2683258,OK,10/16/18 18:30,420.2385254,OK,
10/16/18 18:45,2.359671831,OK,10/16/18 18:45,25.01086235,OK,10/16/18 18:45,3374186.25,OK,10/16/18 18:45,44.27885437,OK,10/16/18 18:45,41.91918182,OK,10/16/18 18:45,253.0256659,OK,10/16/18 18:45,300.1303482,OK,10/16/18 18:45,40490235,OK,10/16/18 18:45,2525314,OK,10/16/18 18:45,123,OK,10/16/18 18:45,86683.50781,OK,10/16/18 18:45,15.53449821,OK,10/16/18 18:45,0.388731812,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,180.4104767,OK,10/16/18 18:45,415.1423645,OK,
10/16/18 19:00,2.187277317,OK,10/16/18 19:00,23.27778053,OK,10/16/18 19:00,3374192.5,OK,10/16/18 19:00,44.22546387,OK,10/16/18 19:00,42.03818512,OK,10/16/18 19:00,255.0173724,OK,10/16/18 19:00,279.3333664,OK,10/16/18 19:00,40490310,OK,10/16/18 19:00,2525341,OK,10/16/18 19:00,113,OK,10/16/18 19:00,86683.61719,OK,10/16/18 19:00,13.63004875,OK,10/16/18 19:00,0.320286804,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,179.3648834,OK,10/16/18 19:00,414.6608887,OK,
10/16/18 19:15,2.194735765,OK,10/16/18 19:15,23.52119827,OK,10/16/18 19:15,3374198.25,OK,10/16/18 19:15,44.29255676,OK,10/16/18 19:15,42.0978241,OK,10/16/18 19:15,255.8377338,OK,10/16/18 19:15,282.2543793,OK,10/16/18 19:15,40490379,OK,10/16/18 19:15,2525370,OK,10/16/18 19:15,111,OK,10/16/18 19:15,86683.72656,OK,10/16/18 19:15,13.47454834,OK,10/16/18 19:15,0.317801086,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,179.4178009,OK,10/16/18 19:15,409.221405,OK,
10/16/18 19:30,2.231666327,OK,10/16/18 19:30,23.9721489,OK,10/16/18 19:30,3374204.25,OK,10/16/18 19:30,44.32372284,OK,10/16/18 19:30,42.09205627,OK,10/16/18 19:30,256.4278335,OK,10/16/18 19:30,287.6657867,OK,10/16/18 19:30,40490451,OK,10/16/18 19:30,2525397,OK,10/16/18 19:30,144,OK,10/16/18 19:30,86683.82813,OK,10/16/18 19:30,13.20829582,OK,10/16/18 19:30,0.312288788,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,179.6950836,OK,10/16/18 19:30,406.4155273,OK,
10/16/18 19:45,2.33165288,OK,10/16/18 19:45,25.15497589,OK,10/16/18 19:45,3374210.25,OK,10/16/18 19:45,44.48709488,OK,10/16/18 19:45,42.1554451,OK,10/16/18 19:45,257.5416253,OK,10/16/18 19:45,301.8597107,OK,10/16/18 19:45,40490523,OK,10/16/18 19:45,2525426,OK,10/16/18 19:45,105,OK,10/16/18 19:45,86683.9375,OK,10/16/18 19:45,18.94390869,OK,10/16/18 19:45,0.462359619,OK,10/16/18 19:45,0,OK,10/16/18 19:45,0,OK,10/16/18 19:45,0,OK,10/16/18 19:45,180.2117767,OK,10/16/18 19:45,405.8916931,OK,
10/16/18 20:00,2.080480576,OK,10/16/18 20:00,22.45744324,OK,10/16/18 20:00,3374216.25,OK,10/16/18 20:00,44.23735046,OK,10/16/18 20:00,42.1568718,OK,10/16/18 20:00,257.6824647,OK,10/16/18 20:00,269.4893188,OK,10/16/18 20:00,40490595,OK,10/16/18 20:00,2525454,OK,10/16/18 20:00,103,OK,10/16/18 20:00,86684.05469,OK,10/16/18 20:00,13.81006718,OK,10/16/18 20:00,0.327356476,OK,10/16/18 20:00,0,OK,10/16/18 20:00,0,OK,10/16/18 20:00,0,OK,10/16/18 20:00,181.1390839,OK,10/16/18 20:00,409.4454346,OK,
10/16/18 20:15,2.142206907,OK,10/16/18 20:15,23.06564522,OK,10/16/18 20:15,3374222,OK,10/16/18 20:15,44.09829712,OK,10/16/18 20:15,41.95609283,OK,10/16/18 20:15,257.03447,OK,10/16/18 20:15,276.7877426,OK,10/16/18 20:15,40490664,OK,10/16/18 20:15,2525480,OK,10/16/18 20:15,127,OK,10/16/18 20:15,86684.16406,OK,10/16/18 20:15,19.33221817,OK,10/16/18 20:15,0.474509125,OK,10/16/18 20:15,0,OK,10/16/18 20:15,0,OK,10/16/18 20:15,0,OK,10/16/18 20:15,182.1461639,OK,10/16/18 20:15,408.8678589,OK,
10/16/18 20:30,2.228057384,OK,10/16/18 20:30,23.79963684,OK,10/16/18 20:30,3374228,OK,10/16/18 20:30,44.05704117,OK,10/16/18 20:30,41.82898331,OK,10/16/18 20:30,254.9946831,OK,10/16/18 20:30,285.5956421,OK,10/16/18 20:30,40490736,OK,10/16/18 20:30,2525508,OK,10/16/18 20:30,104,OK,10/16/18 20:30,86684.29688,OK,10/16/18 20:30,18.01459503,OK,10/16/18 20:30,0.43476944,OK,10/16/18 20:30,0,OK,10/16/18 20:30,0,OK,10/16/18 20:30,0,OK,10/16/18 20:30,180.0370331,OK,10/16/18 20:30,414.9669495,OK,
10/16/18 20:45,2.080490112,OK,10/16/18 20:45,22.34981155,OK,10/16/18 20:45,3374233.75,OK,10/16/18 20:45,44.35037231,OK,10/16/18 20:45,42.2698822,OK,10/16/18 20:45,256.0265885,OK,10/16/18 20:45,267.7591324,OK,10/16/18 20:45,40490805,OK,10/16/18 20:45,2525534,OK,10/16/18 20:45,106,OK,10/16/18 20:45,86684.41406,OK,10/16/18 20:45,19.42577934,OK,10/16/18 20:45,0.48246225,OK,10/16/18 20:45,0,OK,10/16/18 20:45,0,OK,10/16/18 20:45,0,OK,10/16/18 20:45,179.9665833,OK,10/16/18 20:45,415.6043091,OK,
10/16/18 21:00,2.187447548,OK,10/16/18 21:00,23.26341248,OK,10/16/18 21:00,3374239.5,OK,10/16/18 21:00,44.52906036,OK,10/16/18 21:00,42.34161377,OK,10/16/18 21:00,253.4609773,OK,10/16/18 21:00,279.1609497,OK,10/16/18 21:00,40490874,OK,10/16/18 21:00,2525562,OK,10/16/18 21:00,102,OK,10/16/18 21:00,86684.53906,OK,10/16/18 21:00,14.59923553,OK,10/16/18 21:00,0.342842896,OK,10/16/18 21:00,0,OK,10/16/18 21:00,0,OK,10/16/18 21:00,0,OK,10/16/18 21:00,181.1615753,OK,10/16/18 21:00,418.351532,OK,
10/16/18 21:15,2.104931831,OK,10/16/18 21:15,22.10998344,OK,10/16/18 21:15,3374245.5,OK,10/16/18 21:15,44.11773682,OK,10/16/18 21:15,42.01280594,OK,10/16/18 21:15,251.4083809,OK,10/16/18 21:15,265.3198013,OK,10/16/18 21:15,40490946,OK,10/16/18 21:15,2525589,OK,10/16/18 21:15,104,OK,10/16/18 21:15,86684.67188,OK,10/16/18 21:15,27.69740295,OK,10/16/18 21:15,0.706239075,OK,10/16/18 21:15,0,OK,10/16/18 21:15,0,OK,10/16/18 21:15,0,OK,10/16/18 21:15,180.3878021,OK,10/16/18 21:15,420.6472778,OK,
10/16/18 21:30,2.240038157,OK,10/16/18 21:30,23.5181179,OK,10/16/18 21:30,3374251.25,OK,10/16/18 21:30,44.13472748,OK,10/16/18 21:30,41.89469147,OK,10/16/18 21:30,251.2079049,OK,10/16/18 21:30,282.8666382,OK,10/16/18 21:30,40491015,OK,10/16/18 21:30,2525616,OK,10/16/18 21:30,104,OK,10/16/18 21:30,86684.8125,OK,10/16/18 21:30,24.80614853,OK,10/16/18 21:30,0.61802124,OK,10/16/18 21:30,0,OK,10/16/18 21:30,0,OK,10/16/18 21:30,0,OK,10/16/18 21:30,178.5012512,OK,10/16/18 21:30,422.5981445,OK,
10/16/18 21:45,2.268936634,OK,10/16/18 21:45,23.68255043,OK,10/16/18 21:45,3374257,OK,10/16/18 21:45,44.19138718,OK,10/16/18 21:45,41.92245483,OK,10/16/18 21:45,249.1690132,OK,10/16/18 21:45,284.1906052,OK,10/16/18 21:45,40491084,OK,10/16/18 21:45,2525642,OK,10/16/18 21:45,104,OK,10/16/18 21:45,86684.94531,OK,10/16/18 21:45,27.73698044,OK,10/16/18 21:45,0.701281494,OK,10/16/18 21:45,0,OK,10/16/18 21:45,0,OK,10/16/18 21:45,0,OK,10/16/18 21:45,178.0587921,OK,10/16/18 21:45,424.1603088,OK,
10/16/18 22:00,2.11216116,OK,10/16/18 22:00,22.06332588,OK,10/16/18 22:00,3374262.75,OK,10/16/18 22:00,44.27550125,OK,10/16/18 22:00,42.16333771,OK,10/16/18 22:00,249.8605635,OK,10/16/18 22:00,265.2878036,OK,10/16/18 22:00,40491153,OK,10/16/18 22:00,2525667,OK,10/16/18 22:00,100,OK,10/16/18 22:00,86685.09375,OK,10/16/18 22:00,14.78015137,OK,10/16/18 22:00,0.345983093,OK,10/16/18 22:00,0,OK,10/16/18 22:00,0,OK,10/16/18 22:00,0,OK,10/16/18 22:00,179.3490143,OK,10/16/18 22:00,426.1907349,OK,
10/16/18 22:15,2.220213413,OK,10/16/18 22:15,23.095047,OK,10/16/18 22:15,3374268.5,OK,10/16/18 22:15,44.39002991,OK,10/16/18 22:15,42.16981506,OK,10/16/18 22:15,248.3201356,OK,10/16/18 22:15,277.140564,OK,10/16/18 22:15,40491222,OK,10/16/18 22:15,2525693,OK,10/16/18 22:15,143,OK,10/16/18 22:15,86685.21875,OK,10/16/18 22:15,16.45629692,OK,10/16/18 22:15,0.389750885,OK,10/16/18 22:15,0,OK,10/16/18 22:15,0,OK,10/16/18 22:15,0,OK,10/16/18 22:15,178.5836945,OK,10/16/18 22:15,425.4855957,OK,
10/16/18 22:30,2.272004843,OK,10/16/18 22:30,23.66716385,OK,10/16/18 22:30,3374274.5,OK,10/16/18 22:30,44.41778946,OK,10/16/18 22:30,42.14578629,OK,10/16/18 22:30,248.6705332,OK,10/16/18 22:30,284.0059662,OK,10/16/18 22:30,40491294,OK,10/16/18 22:30,2525720,OK,10/16/18 22:30,99,OK,10/16/18 22:30,86685.35938,OK,10/16/18 22:30,15.02561569,OK,10/16/18 22:30,0.351708893,OK,10/16/18 22:30,0,OK,10/16/18 22:30,0,OK,10/16/18 22:30,0,OK,10/16/18 22:30,178.8334808,OK,10/16/18 22:30,426.6014404,OK,
