OSU_RTS.MDBUS_CC.388_THF Time [SNAP],OSU_RTS.MDBUS_CC.388_THF Value [SNAP],OSU_RTS.MDBUS_CC.388_THF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HF Time [SNAP],OSU_RTS.MDBUS_CC.388C_HF Value [SNAP],OSU_RTS.MDBUS_CC.388C_HF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_C Time [SNAP],OSU_RTS.MDBUS_RT.388S_C Value [SNAP],OSU_RTS.MDBUS_RT.388S_C Status [SNAP],OSU_RTS.MDBUS_RT.388S_DP Time [SNAP],OSU_RTS.MDBUS_RT.388S_DP Value [SNAP],OSU_RTS.MDBUS_RT.388S_DP Status [SNAP],OSU_RTS.MDBUS_RT.388S_HF Time [SNAP],OSU_RTS.MDBUS_RT.388S_HF Value [SNAP],OSU_RTS.MDBUS_RT.388S_HF Status [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_I Time [SNAP],OSU_RTS.MDBUS_RT.388S_I Value [SNAP],OSU_RTS.MDBUS_RT.388S_I Status [SNAP],OSU_RTS.MDBUS_RT.388S_P Time [SNAP],OSU_RTS.MDBUS_RT.388S_P Value [SNAP],OSU_RTS.MDBUS_RT.388S_P Status [SNAP],OSU_RTS.MDBUS_RT.388S_T Time [SNAP],OSU_RTS.MDBUS_RT.388S_T Value [SNAP],OSU_RTS.MDBUS_RT.388S_T Status [SNAP],OSU_RTS.OPCRTS.388__CHF Time [SNAP],OSU_RTS.OPCRTS.388__CHF Value [SNAP],OSU_RTS.OPCRTS.388__CHF Status [SNAP],OSU_RTS.OPCRTS.388_AT Time [SNAP],OSU_RTS.OPCRTS.388_AT Value [SNAP],OSU_RTS.OPCRTS.388_AT Status [SNAP],OSU_RTS.OPCRTS.388_C1T Time [SNAP],OSU_RTS.OPCRTS.388_C1T Value [SNAP],OSU_RTS.OPCRTS.388_C1T Status [SNAP],OSU_RTS.OPCRTS.388_C2T Time [SNAP],OSU_RTS.OPCRTS.388_C2T Value [SNAP],OSU_RTS.OPCRTS.388_C2T Status [SNAP],OSU_RTS.OPCRTS.388_C3T Time [SNAP],OSU_RTS.OPCRTS.388_C3T Value [SNAP],OSU_RTS.OPCRTS.388_C3T Status [SNAP],OSU_RTS.OPCRTS.388_C4T Time [SNAP],OSU_RTS.OPCRTS.388_C4T Value [SNAP],OSU_RTS.OPCRTS.388_C4T Status [SNAP],OSU_RTS.OPCRTS.388_C5T Time [SNAP],OSU_RTS.OPCRTS.388_C5T Value [SNAP],OSU_RTS.OPCRTS.388_C5T Status [SNAP],OSU_RTS.OPCRTS.388_C6T Time [SNAP],OSU_RTS.OPCRTS.388_C6T Value [SNAP],OSU_RTS.OPCRTS.388_C6T Status [SNAP],OSU_RTS.OPCRTS.388_C7T Time [SNAP],OSU_RTS.OPCRTS.388_C7T Value [SNAP],OSU_RTS.OPCRTS.388_C7T Status [SNAP],OSU_RTS.OPCRTS.388_C8T Time [SNAP],OSU_RTS.OPCRTS.388_C8T Value [SNAP],OSU_RTS.OPCRTS.388_C8T Status [SNAP],OSU_RTS.OPCRTS.388_CDT Time [SNAP],OSU_RTS.OPCRTS.388_CDT Value [SNAP],OSU_RTS.OPCRTS.388_CDT Status [SNAP],OSU_RTS.OPCRTS.388_CHT Time [SNAP],OSU_RTS.OPCRTS.388_CHT Value [SNAP],OSU_RTS.OPCRTS.388_CHT Status [SNAP],OSU_RTS.OPCRTS.388_CRWT Time [SNAP],OSU_RTS.OPCRTS.388_CRWT Value [SNAP],OSU_RTS.OPCRTS.388_CRWT Status [SNAP],OSU_RTS.OPCRTS.388_CSWT Time [SNAP],OSU_RTS.OPCRTS.388_CSWT Value [SNAP],OSU_RTS.OPCRTS.388_CSWT Status [SNAP],OSU_RTS.OPCRTS.388_CVF Time [SNAP],OSU_RTS.OPCRTS.388_CVF Value [SNAP],OSU_RTS.OPCRTS.388_CVF Status [SNAP],OSU_RTS.OPCRTS..388_CWP Time [SNAP],OSU_RTS.OPCRTS..388_CWP Value [SNAP],OSU_RTS.OPCRTS..388_CWP Status [SNAP],OSU_RTS.OPCRTS..388_CWST Time [SNAP],OSU_RTS.OPCRTS..388_CWST Value [SNAP],OSU_RTS.OPCRTS..388_CWST Status [SNAP],OSU_RTS.OPCRTS..388_E1C Time [SNAP],OSU_RTS.OPCRTS..388_E1C Value [SNAP],OSU_RTS.OPCRTS..388_E1C Status [SNAP],OSU_RTS.OPCRTS..388_E2C Time [SNAP],OSU_RTS.OPCRTS..388_E2C Value [SNAP],OSU_RTS.OPCRTS..388_E2C Status [SNAP],OSU_RTS.OPCRTS..388_E3C Time [SNAP],OSU_RTS.OPCRTS..388_E3C Value [SNAP],OSU_RTS.OPCRTS..388_E3C Status [SNAP],OSU_RTS.OPCRTS..388_E4C Time [SNAP],OSU_RTS.OPCRTS..388_E4C Value [SNAP],OSU_RTS.OPCRTS..388_E4C Status [SNAP],OSU_RTS.OPCRTS..388_E5C Time [SNAP],OSU_RTS.OPCRTS..388_E5C Value [SNAP],OSU_RTS.OPCRTS..388_E5C Status [SNAP],OSU_RTS.OPCRTS..388_KWPT Time [SNAP],OSU_RTS.OPCRTS..388_KWPT Value [SNAP],OSU_RTS.OPCRTS..388_KWPT Status [SNAP],OSU_RTS.OPCRTS.388_TONA Time [SNAP],OSU_RTS.OPCRTS.388_TONA Value [SNAP],OSU_RTS.OPCRTS.388_TONA Status [SNAP],OSU_RTS.OPCRTS.388_WB Time [SNAP],OSU_RTS.OPCRTS.388_WB Value [SNAP],OSU_RTS.OPCRTS.388_WB Status [SNAP],Comments
,,,10/16/18 17:30,0,OK,10/16/18 17:30,683862,OK,10/16/18 17:30,10108.52637,OK,10/16/18 17:30,0,OK,10/16/18 17:30,0,OK,10/16/18 17:30,12971237,OK,10/16/18 17:30,0,OK,10/16/18 17:30,2.145960808,OK,10/16/18 17:30,61.31554794,OK,10/16/18 17:30,0,OK,10/16/18 17:30,54.67209,OK,10/16/18 17:30,20872990,OK,10/16/18 17:30,22483010,OK,10/16/18 17:30,23824870,OK,10/16/18 17:30,22734450,OK,10/16/18 17:30,22225320,OK,10/16/18 17:30,22964610,OK,10/16/18 17:30,22925610,OK,10/16/18 17:30,23920440,OK,10/16/18 17:30,0,OK,10/16/18 17:30,56988.5,OK,10/16/18 17:30,64.11623,OK,10/16/18 17:30,47.56258,OK,10/16/18 17:30,0.1118774,OK,10/16/18 17:30,72.28156,OK,10/16/18 17:30,40.74142,OK,10/16/18 17:30,8450835,OK,10/16/18 17:30,2194.007,OK,10/16/18 17:30,336817.7,OK,10/16/18 17:30,9363161,OK,10/16/18 17:30,5063419,OK,10/16/18 17:30,0.7189418,OK,10/16/18 17:30,2774.263,OK,10/16/18 17:30,44.71371,OK,
,,,10/16/18 17:45,0,OK,10/16/18 17:45,683862,OK,10/16/18 17:45,10108.52637,OK,10/16/18 17:45,0,OK,10/16/18 17:45,0,OK,10/16/18 17:45,12971237,OK,10/16/18 17:45,0,OK,10/16/18 17:45,2.13938427,OK,10/16/18 17:45,61.32871246,OK,10/16/18 17:45,0,OK,10/16/18 17:45,54.33994,OK,10/16/18 17:45,20873340,OK,10/16/18 17:45,22483350,OK,10/16/18 17:45,23824870,OK,10/16/18 17:45,22734450,OK,10/16/18 17:45,22225320,OK,10/16/18 17:45,22964610,OK,10/16/18 17:45,22925610,OK,10/16/18 17:45,23920440,OK,10/16/18 17:45,0,OK,10/16/18 17:45,56988.5,OK,10/16/18 17:45,64.07664,OK,10/16/18 17:45,47.49617,OK,10/16/18 17:45,0.1146851,OK,10/16/18 17:45,72.29584,OK,10/16/18 17:45,40.65636,OK,10/16/18 17:45,8451008,OK,10/16/18 17:45,2194.007,OK,10/16/18 17:45,336817.7,OK,10/16/18 17:45,9363482,OK,10/16/18 17:45,5063430,OK,10/16/18 17:45,0.7292741,OK,10/16/18 17:45,2723.663,OK,10/16/18 17:45,44.76041,OK,
,,,10/16/18 18:00,0,OK,10/16/18 18:00,683862,OK,10/16/18 18:00,10108.52637,OK,10/16/18 18:00,0,OK,10/16/18 18:00,0,OK,10/16/18 18:00,12971237,OK,10/16/18 18:00,0,OK,10/16/18 18:00,2.141943932,OK,10/16/18 18:00,61.41033936,OK,10/16/18 18:00,0,OK,10/16/18 18:00,53.88034,OK,10/16/18 18:00,20873690,OK,10/16/18 18:00,22483680,OK,10/16/18 18:00,23824870,OK,10/16/18 18:00,22734450,OK,10/16/18 18:00,22225320,OK,10/16/18 18:00,22964610,OK,10/16/18 18:00,22925610,OK,10/16/18 18:00,23920440,OK,10/16/18 18:00,0,OK,10/16/18 18:00,56988.5,OK,10/16/18 18:00,64.09019,OK,10/16/18 18:00,47.54735,OK,10/16/18 18:00,0.1107178,OK,10/16/18 18:00,72.24133,OK,10/16/18 18:00,40.73303,OK,10/16/18 18:00,8451177,OK,10/16/18 18:00,2194.007,OK,10/16/18 18:00,336817.7,OK,10/16/18 18:00,9363805,OK,10/16/18 18:00,5063440,OK,10/16/18 18:00,0.7446588,OK,10/16/18 18:00,2667.137,OK,10/16/18 18:00,44.60214,OK,
,,,10/16/18 18:15,0,OK,10/16/18 18:15,683862,OK,10/16/18 18:15,10108.52637,OK,10/16/18 18:15,0,OK,10/16/18 18:15,0,OK,10/16/18 18:15,12971237,OK,10/16/18 18:15,0,OK,10/16/18 18:15,2.140610695,OK,10/16/18 18:15,61.43643951,OK,10/16/18 18:15,0,OK,10/16/18 18:15,53.36496,OK,10/16/18 18:15,20874010,OK,10/16/18 18:15,22483990,OK,10/16/18 18:15,23824870,OK,10/16/18 18:15,22734450,OK,10/16/18 18:15,22225320,OK,10/16/18 18:15,22964610,OK,10/16/18 18:15,22925610,OK,10/16/18 18:15,23920440,OK,10/16/18 18:15,0,OK,10/16/18 18:15,56988.5,OK,10/16/18 18:15,64.08598,OK,10/16/18 18:15,46.85637,OK,10/16/18 18:15,0.1160278,OK,10/16/18 18:15,72.08356,OK,10/16/18 18:15,41.26382,OK,10/16/18 18:15,8451328,OK,10/16/18 18:15,2194.007,OK,10/16/18 18:15,336817.7,OK,10/16/18 18:15,9364124,OK,10/16/18 18:15,5063448,OK,10/16/18 18:15,0.7829501,OK,10/16/18 18:15,2253.264,OK,10/16/18 18:15,44.73911,OK,
,,,10/16/18 18:30,0,OK,10/16/18 18:30,683862,OK,10/16/18 18:30,10108.52637,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,12971237,OK,10/16/18 18:30,0,OK,10/16/18 18:30,2.14023304,OK,10/16/18 18:30,61.45430374,OK,10/16/18 18:30,0,OK,10/16/18 18:30,52.79044,OK,10/16/18 18:30,20874300,OK,10/16/18 18:30,22484260,OK,10/16/18 18:30,23824870,OK,10/16/18 18:30,22734450,OK,10/16/18 18:30,22225320,OK,10/16/18 18:30,22964610,OK,10/16/18 18:30,22925610,OK,10/16/18 18:30,23920440,OK,10/16/18 18:30,0,OK,10/16/18 18:30,56988.5,OK,10/16/18 18:30,64.0688,OK,10/16/18 18:30,47.22719,OK,10/16/18 18:30,0.1115723,OK,10/16/18 18:30,72.14368,OK,10/16/18 18:30,40.99475,OK,10/16/18 18:30,8451467,OK,10/16/18 18:30,2194.007,OK,10/16/18 18:30,336817.7,OK,10/16/18 18:30,9364403,OK,10/16/18 18:30,5063459,OK,10/16/18 18:30,0.7561325,OK,10/16/18 18:30,2205.584,OK,10/16/18 18:30,44.08652,OK,
,,,10/16/18 18:45,0,OK,10/16/18 18:45,683862,OK,10/16/18 18:45,10108.52637,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,12971237,OK,10/16/18 18:45,0,OK,10/16/18 18:45,2.134959221,OK,10/16/18 18:45,61.41850281,OK,10/16/18 18:45,0,OK,10/16/18 18:45,52.36258,OK,10/16/18 18:45,20874590,OK,10/16/18 18:45,22484520,OK,10/16/18 18:45,23824870,OK,10/16/18 18:45,22734450,OK,10/16/18 18:45,22225320,OK,10/16/18 18:45,22964610,OK,10/16/18 18:45,22925610,OK,10/16/18 18:45,23920440,OK,10/16/18 18:45,0,OK,10/16/18 18:45,56988.5,OK,10/16/18 18:45,64.09886,OK,10/16/18 18:45,47.33174,OK,10/16/18 18:45,0.1150513,OK,10/16/18 18:45,72.2514,OK,10/16/18 18:45,40.81453,OK,10/16/18 18:45,8451604,OK,10/16/18 18:45,2194.007,OK,10/16/18 18:45,336817.7,OK,10/16/18 18:45,9364673,OK,10/16/18 18:45,5063471,OK,10/16/18 18:45,0.7505534,OK,10/16/18 18:45,2208.217,OK,10/16/18 18:45,43.79562,OK,
,,,10/16/18 19:00,0,OK,10/16/18 19:00,683862,OK,10/16/18 19:00,10108.52637,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,12971237,OK,10/16/18 19:00,0,OK,10/16/18 19:00,2.133795738,OK,10/16/18 19:00,61.36291504,OK,10/16/18 19:00,0,OK,10/16/18 19:00,51.83072,OK,10/16/18 19:00,20874870,OK,10/16/18 19:00,22484790,OK,10/16/18 19:00,23824870,OK,10/16/18 19:00,22734450,OK,10/16/18 19:00,22225320,OK,10/16/18 19:00,22964610,OK,10/16/18 19:00,22925610,OK,10/16/18 19:00,23920440,OK,10/16/18 19:00,0,OK,10/16/18 19:00,56988.5,OK,10/16/18 19:00,64.08553,OK,10/16/18 19:00,47.46242,OK,10/16/18 19:00,0.1146851,OK,10/16/18 19:00,72.29236,OK,10/16/18 19:00,40.87636,OK,10/16/18 19:00,8451741,OK,10/16/18 19:00,2194.007,OK,10/16/18 19:00,336817.7,OK,10/16/18 19:00,9364942,OK,10/16/18 19:00,5063482,OK,10/16/18 19:00,0.7409255,OK,10/16/18 19:00,2236.638,OK,10/16/18 19:00,43.0632,OK,
,,,10/16/18 19:15,0,OK,10/16/18 19:15,683862,OK,10/16/18 19:15,10108.52637,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,12971237,OK,10/16/18 19:15,0,OK,10/16/18 19:15,2.16257,OK,10/16/18 19:15,61.32381058,OK,10/16/18 19:15,0,OK,10/16/18 19:15,51.32449,OK,10/16/18 19:15,20875160,OK,10/16/18 19:15,22485040,OK,10/16/18 19:15,23824870,OK,10/16/18 19:15,22734450,OK,10/16/18 19:15,22225320,OK,10/16/18 19:15,22964610,OK,10/16/18 19:15,22925610,OK,10/16/18 19:15,23920440,OK,10/16/18 19:15,0,OK,10/16/18 19:15,56988.5,OK,10/16/18 19:15,64.08037,OK,10/16/18 19:15,47.42033,OK,10/16/18 19:15,0.1166382,OK,10/16/18 19:15,72.341,OK,10/16/18 19:15,42.17976,OK,10/16/18 19:15,8451877,OK,10/16/18 19:15,2194.007,OK,10/16/18 19:15,336817.7,OK,10/16/18 19:15,9365201,OK,10/16/18 19:15,5063494,OK,10/16/18 19:15,1.017674,OK,10/16/18 19:15,1124.824,OK,10/16/18 19:15,42.62393,OK,
,,,10/16/18 19:30,0,OK,10/16/18 19:30,683862,OK,10/16/18 19:30,10108.52637,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,12971237,OK,10/16/18 19:30,0,OK,10/16/18 19:30,2.140189171,OK,10/16/18 19:30,61.29096985,OK,10/16/18 19:30,0,OK,10/16/18 19:30,50.85153,OK,10/16/18 19:30,20875590,OK,10/16/18 19:30,22485040,OK,10/16/18 19:30,23824870,OK,10/16/18 19:30,22734450,OK,10/16/18 19:30,22225320,OK,10/16/18 19:30,22964610,OK,10/16/18 19:30,22925610,OK,10/16/18 19:30,23920440,OK,10/16/18 19:30,0,OK,10/16/18 19:30,56988.5,OK,10/16/18 19:30,64.08714,OK,10/16/18 19:30,47.45885,OK,10/16/18 19:30,0.1160889,OK,10/16/18 19:30,72.18463,OK,10/16/18 19:30,41.34599,OK,10/16/18 19:30,8452082,OK,10/16/18 19:30,2194.007,OK,10/16/18 19:30,336817.7,OK,10/16/18 19:30,9365302,OK,10/16/18 19:30,5063505,OK,10/16/18 19:30,0.738144,OK,10/16/18 19:30,1856.83,OK,10/16/18 19:30,42.70468,OK,
,,,10/16/18 19:45,0,OK,10/16/18 19:45,683862,OK,10/16/18 19:45,10108.52637,OK,10/16/18 19:45,0,OK,10/16/18 19:45,0,OK,10/16/18 19:45,12971237,OK,10/16/18 19:45,0,OK,10/16/18 19:45,2.162463188,OK,10/16/18 19:45,61.28442001,OK,10/16/18 19:45,0,OK,10/16/18 19:45,50.582,OK,10/16/18 19:45,20876060,OK,10/16/18 19:45,22485040,OK,10/16/18 19:45,23824870,OK,10/16/18 19:45,22734450,OK,10/16/18 19:45,22225320,OK,10/16/18 19:45,22964610,OK,10/16/18 19:45,22925610,OK,10/16/18 19:45,23920440,OK,10/16/18 19:45,0,OK,10/16/18 19:45,56988.5,OK,10/16/18 19:45,64.07738,OK,10/16/18 19:45,47.42036,OK,10/16/18 19:45,0.1139526,OK,10/16/18 19:45,72.11627,OK,10/16/18 19:45,41.16492,OK,10/16/18 19:45,8452302,OK,10/16/18 19:45,2194.007,OK,10/16/18 19:45,336817.7,OK,10/16/18 19:45,9365418,OK,10/16/18 19:45,5063517,OK,10/16/18 19:45,0.7207295,OK,10/16/18 19:45,1924.882,OK,10/16/18 19:45,42.45712,OK,
,,,10/16/18 20:00,0,OK,10/16/18 20:00,683862,OK,10/16/18 20:00,10108.52637,OK,10/16/18 20:00,0,OK,10/16/18 20:00,0,OK,10/16/18 20:00,12971237,OK,10/16/18 20:00,0,OK,10/16/18 20:00,2.154734612,OK,10/16/18 20:00,61.28743744,OK,10/16/18 20:00,0,OK,10/16/18 20:00,50.01523,OK,10/16/18 20:00,20876540,OK,10/16/18 20:00,22485040,OK,10/16/18 20:00,23824870,OK,10/16/18 20:00,22734450,OK,10/16/18 20:00,22225320,OK,10/16/18 20:00,22964610,OK,10/16/18 20:00,22925610,OK,10/16/18 20:00,23920440,OK,10/16/18 20:00,0,OK,10/16/18 20:00,56988.5,OK,10/16/18 20:00,64.07536,OK,10/16/18 20:00,47.32634,OK,10/16/18 20:00,0.1118774,OK,10/16/18 20:00,72.28693,OK,10/16/18 20:00,40.84023,OK,10/16/18 20:00,8452521,OK,10/16/18 20:00,2194.007,OK,10/16/18 20:00,336817.7,OK,10/16/18 20:00,9365532,OK,10/16/18 20:00,5063528,OK,10/16/18 20:00,0.7231369,OK,10/16/18 20:00,1876.827,OK,10/16/18 20:00,42.50491,OK,
,,,10/16/18 20:15,0,OK,10/16/18 20:15,683862,OK,10/16/18 20:15,10108.52637,OK,10/16/18 20:15,0,OK,10/16/18 20:15,0,OK,10/16/18 20:15,12971237,OK,10/16/18 20:15,0,OK,10/16/18 20:15,2.150214195,OK,10/16/18 20:15,61.26931,OK,10/16/18 20:15,0,OK,10/16/18 20:15,49.73953,OK,10/16/18 20:15,20877010,OK,10/16/18 20:15,22485040,OK,10/16/18 20:15,23824870,OK,10/16/18 20:15,22734450,OK,10/16/18 20:15,22225320,OK,10/16/18 20:15,22964610,OK,10/16/18 20:15,22925610,OK,10/16/18 20:15,23920440,OK,10/16/18 20:15,0,OK,10/16/18 20:15,56988.5,OK,10/16/18 20:15,64.07588,OK,10/16/18 20:15,47.26479,OK,10/16/18 20:15,0.118042,OK,10/16/18 20:15,72.28979,OK,10/16/18 20:15,40.8558,OK,10/16/18 20:15,8452739,OK,10/16/18 20:15,2194.007,OK,10/16/18 20:15,336817.7,OK,10/16/18 20:15,9365646,OK,10/16/18 20:15,5063539,OK,10/16/18 20:15,0.7166629,OK,10/16/18 20:15,1871.696,OK,10/16/18 20:15,42.40958,OK,
,,,10/16/18 20:30,0,OK,10/16/18 20:30,683862,OK,10/16/18 20:30,10108.52637,OK,10/16/18 20:30,0,OK,10/16/18 20:30,0,OK,10/16/18 20:30,12971237,OK,10/16/18 20:30,0,OK,10/16/18 20:30,2.138991356,OK,10/16/18 20:30,61.22185516,OK,10/16/18 20:30,0,OK,10/16/18 20:30,49.51169,OK,10/16/18 20:30,20877470,OK,10/16/18 20:30,22485040,OK,10/16/18 20:30,23824870,OK,10/16/18 20:30,22734450,OK,10/16/18 20:30,22225320,OK,10/16/18 20:30,22964610,OK,10/16/18 20:30,22925610,OK,10/16/18 20:30,23920440,OK,10/16/18 20:30,0,OK,10/16/18 20:30,56988.5,OK,10/16/18 20:30,64.09645,OK,10/16/18 20:30,47.6104,OK,10/16/18 20:30,0.1140747,OK,10/16/18 20:30,72.35767,OK,10/16/18 20:30,41.02931,OK,10/16/18 20:30,8452954,OK,10/16/18 20:30,2194.007,OK,10/16/18 20:30,336817.7,OK,10/16/18 20:30,9365760,OK,10/16/18 20:30,5063552,OK,10/16/18 20:30,0.7155388,OK,10/16/18 20:30,1873.766,OK,10/16/18 20:30,42.44022,OK,
,,,10/16/18 20:45,0,OK,10/16/18 20:45,683862,OK,10/16/18 20:45,10108.52637,OK,10/16/18 20:45,0,OK,10/16/18 20:45,0,OK,10/16/18 20:45,12971237,OK,10/16/18 20:45,0,OK,10/16/18 20:45,2.119923592,OK,10/16/18 20:45,61.17206955,OK,10/16/18 20:45,0,OK,10/16/18 20:45,49.52957,OK,10/16/18 20:45,20877940,OK,10/16/18 20:45,22485040,OK,10/16/18 20:45,23824870,OK,10/16/18 20:45,22734450,OK,10/16/18 20:45,22225320,OK,10/16/18 20:45,22964610,OK,10/16/18 20:45,22925610,OK,10/16/18 20:45,23920440,OK,10/16/18 20:45,0,OK,10/16/18 20:45,56988.5,OK,10/16/18 20:45,64.06367,OK,10/16/18 20:45,47.34764,OK,10/16/18 20:45,0.1103516,OK,10/16/18 20:45,72.29443,OK,10/16/18 20:45,40.87677,OK,10/16/18 20:45,8453169,OK,10/16/18 20:45,2194.007,OK,10/16/18 20:45,336817.7,OK,10/16/18 20:45,9365871,OK,10/16/18 20:45,5063564,OK,10/16/18 20:45,0.725369,OK,10/16/18 20:45,1883.199,OK,10/16/18 20:45,42.81906,OK,
,,,10/16/18 21:00,0,OK,10/16/18 21:00,683862,OK,10/16/18 21:00,10108.52637,OK,10/16/18 21:00,0,OK,10/16/18 21:00,0,OK,10/16/18 21:00,12971237,OK,10/16/18 21:00,0,OK,10/16/18 21:00,2.115151405,OK,10/16/18 21:00,61.20743179,OK,10/16/18 21:00,0,OK,10/16/18 21:00,49.22769,OK,10/16/18 21:00,20878410,OK,10/16/18 21:00,22485040,OK,10/16/18 21:00,23824870,OK,10/16/18 21:00,22734450,OK,10/16/18 21:00,22225320,OK,10/16/18 21:00,22964610,OK,10/16/18 21:00,22925610,OK,10/16/18 21:00,23920440,OK,10/16/18 21:00,0,OK,10/16/18 21:00,56988.5,OK,10/16/18 21:00,64.08708,OK,10/16/18 21:00,47.20763,OK,10/16/18 21:00,0.1135254,OK,10/16/18 21:00,72.18738,OK,10/16/18 21:00,40.76381,OK,10/16/18 21:00,8453385,OK,10/16/18 21:00,2194.007,OK,10/16/18 21:00,336817.7,OK,10/16/18 21:00,9365984,OK,10/16/18 21:00,5063575,OK,10/16/18 21:00,0.7253101,OK,10/16/18 21:00,1826.545,OK,10/16/18 21:00,42.53677,OK,
,,,10/16/18 21:15,0,OK,10/16/18 21:15,683862,OK,10/16/18 21:15,10108.52637,OK,10/16/18 21:15,0,OK,10/16/18 21:15,0,OK,10/16/18 21:15,12971237,OK,10/16/18 21:15,0,OK,10/16/18 21:15,2.141760826,OK,10/16/18 21:15,61.14115906,OK,10/16/18 21:15,0,OK,10/16/18 21:15,48.7106,OK,10/16/18 21:15,20878870,OK,10/16/18 21:15,22485040,OK,10/16/18 21:15,23824870,OK,10/16/18 21:15,22734450,OK,10/16/18 21:15,22225320,OK,10/16/18 21:15,22964610,OK,10/16/18 21:15,22925610,OK,10/16/18 21:15,23920440,OK,10/16/18 21:15,0,OK,10/16/18 21:15,56988.5,OK,10/16/18 21:15,64.09346,OK,10/16/18 21:15,47.24892,OK,10/16/18 21:15,0.1183472,OK,10/16/18 21:15,72.2016,OK,10/16/18 21:15,40.82765,OK,10/16/18 21:15,8453595,OK,10/16/18 21:15,2194.007,OK,10/16/18 21:15,336817.7,OK,10/16/18 21:15,9366093,OK,10/16/18 21:15,5063587,OK,10/16/18 21:15,0.7190782,OK,10/16/18 21:15,1823.763,OK,10/16/18 21:15,42.36276,OK,
,,,10/16/18 21:30,0,OK,10/16/18 21:30,683862,OK,10/16/18 21:30,10108.52637,OK,10/16/18 21:30,0,OK,10/16/18 21:30,0,OK,10/16/18 21:30,12971237,OK,10/16/18 21:30,0,OK,10/16/18 21:30,2.144248009,OK,10/16/18 21:30,61.15187836,OK,10/16/18 21:30,0,OK,10/16/18 21:30,48.10251,OK,10/16/18 21:30,20879310,OK,10/16/18 21:30,22485040,OK,10/16/18 21:30,23824870,OK,10/16/18 21:30,22734450,OK,10/16/18 21:30,22225320,OK,10/16/18 21:30,22964610,OK,10/16/18 21:30,22925610,OK,10/16/18 21:30,23920440,OK,10/16/18 21:30,0,OK,10/16/18 21:30,56988.5,OK,10/16/18 21:30,64.05626,OK,10/16/18 21:30,46.95384,OK,10/16/18 21:30,0.1181641,OK,10/16/18 21:30,72.33093,OK,10/16/18 21:30,40.62732,OK,10/16/18 21:30,8453804,OK,10/16/18 21:30,2194.007,OK,10/16/18 21:30,336817.7,OK,10/16/18 21:30,9366202,OK,10/16/18 21:30,5063598,OK,10/16/18 21:30,0.7385638,OK,10/16/18 21:30,1730.797,OK,10/16/18 21:30,42.24356,OK,
,,,10/16/18 21:45,0,OK,10/16/18 21:45,683862,OK,10/16/18 21:45,10108.52637,OK,10/16/18 21:45,0,OK,10/16/18 21:45,0,OK,10/16/18 21:45,12971237,OK,10/16/18 21:45,0,OK,10/16/18 21:45,2.145001411,OK,10/16/18 21:45,61.15146637,OK,10/16/18 21:45,0,OK,10/16/18 21:45,47.74783,OK,10/16/18 21:45,20879750,OK,10/16/18 21:45,22485040,OK,10/16/18 21:45,23824870,OK,10/16/18 21:45,22734450,OK,10/16/18 21:45,22225320,OK,10/16/18 21:45,22964610,OK,10/16/18 21:45,22925610,OK,10/16/18 21:45,23920440,OK,10/16/18 21:45,0,OK,10/16/18 21:45,56988.5,OK,10/16/18 21:45,64.06303,OK,10/16/18 21:45,46.89925,OK,10/16/18 21:45,0.1098633,OK,10/16/18 21:45,72.30249,OK,10/16/18 21:45,40.81183,OK,10/16/18 21:45,8454004,OK,10/16/18 21:45,2194.007,OK,10/16/18 21:45,336817.7,OK,10/16/18 21:45,9366311,OK,10/16/18 21:45,5063609,OK,10/16/18 21:45,0.7277628,OK,10/16/18 21:45,1733.103,OK,10/16/18 21:45,42.30563,OK,
