OSU_RTS.MDBUS_C1.053_CDT Time [SNAP],OSU_RTS.MDBUS_C1.053_CDT Value [SNAP],OSU_RTS.MDBUS_C1.053_CDT Status [SNAP],OSU_RTS.MDBUS_C1.053_CHF Time [SNAP],OSU_RTS.MDBUS_C1.053_CHF Value [SNAP],OSU_RTS.MDBUS_C1.053_CHF Status [SNAP],OSU_RTS.MDBUS_C1.053_CHT Time [SNAP],OSU_RTS.MDBUS_C1.053_CHT Value [SNAP],OSU_RTS.MDBUS_C1.053_CHT Status [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CVF Time [SNAP],OSU_RTS.MDBUS_C1.053_CVF Value [SNAP],OSU_RTS.MDBUS_C1.053_CVF Status [SNAP],OSU_RTS.MDBUS_C1.053_HF Time [SNAP],OSU_RTS.MDBUS_C1.053_HF Value [SNAP],OSU_RTS.MDBUS_C1.053_HF Status [SNAP],OSU_RTS.MDBUS_C1.053_HGT Time [SNAP],OSU_RTS.MDBUS_C1.053_HGT Value [SNAP],OSU_RTS.MDBUS_C1.053_HGT Status [SNAP],OSU_RTS.MDBUS_E1.053E1 Time [SNAP],OSU_RTS.MDBUS_E1.053E1 Value [SNAP],OSU_RTS.MDBUS_E1.053E1 Status [SNAP],OSU_RTS.MDBUS_E1.053E1_L Time [SNAP],OSU_RTS.MDBUS_E1.053E1_L Value [SNAP],OSU_RTS.MDBUS_E1.053E1_L Status [SNAP],OSU_RTS.MDBUS_E1.053E2 Time [SNAP],OSU_RTS.MDBUS_E1.053E2 Value [SNAP],OSU_RTS.MDBUS_E1.053E2 Status [SNAP],OSU_RTS.MDBUS_E1.053E2C Time [SNAP],OSU_RTS.MDBUS_E1.053E2C Value [SNAP],OSU_RTS.MDBUS_E1.053E2C Status [SNAP],OSU_RTS.MDBUS_EC.053E1 Time [SNAP],OSU_RTS.MDBUS_EC.053E1 Value [SNAP],OSU_RTS.MDBUS_EC.053E1 Status [SNAP],OSU_RTS.MDBUS_EC.053E2 Time [SNAP],OSU_RTS.MDBUS_EC.053E2 Value [SNAP],OSU_RTS.MDBUS_EC.053E2 Status [SNAP],OSU_RTS.MDBUS_G1.053_GBV Time [SNAP],OSU_RTS.MDBUS_G1.053_GBV Value [SNAP],OSU_RTS.MDBUS_G1.053_GBV Status [SNAP],OSU_RTS.MDBUS_G1.053_GCV Time [SNAP],OSU_RTS.MDBUS_G1.053_GCV Value [SNAP],OSU_RTS.MDBUS_G1.053_GCV Status [SNAP],OSU_RTS.MDBUS_G1.053_GUV Time [SNAP],OSU_RTS.MDBUS_G1.053_GUV Value [SNAP],OSU_RTS.MDBUS_G1.053_GUV Status [SNAP],OSU_RTS.MDBUS_RT.053S_C Time [SNAP],OSU_RTS.MDBUS_RT.053S_C Value [SNAP],OSU_RTS.MDBUS_RT.053S_C Status [SNAP],OSU_RTS.MDBUS_RT.053S_HF Time [SNAP],OSU_RTS.MDBUS_RT.053S_HF Value [SNAP],OSU_RTS.MDBUS_RT.053S_HF Status [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.053S_I Time [SNAP],OSU_RTS.MDBUS_RT.053S_I Value [SNAP],OSU_RTS.MDBUS_RT.053S_I Status [SNAP],OSU_RTS.MDBUS_RT.053S_P Time [SNAP],OSU_RTS.MDBUS_RT.053S_P Value [SNAP],OSU_RTS.MDBUS_RT.053S_P Status [SNAP],OSU_RTS.MDBUS_RT.053S_T Time [SNAP],OSU_RTS.MDBUS_RT.053S_T Value [SNAP],OSU_RTS.MDBUS_RT.053S_T Status [SNAP],OSU_RTS.MDBUS_S1.053S_EC Time [SNAP],OSU_RTS.MDBUS_S1.053S_EC Value [SNAP],OSU_RTS.MDBUS_S1.053S_EC Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Status [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Time [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Value [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Status [SNAP],Comments
10/18/18 5:00,-0.737529576,OK,10/18/18 5:00,0,OK,10/18/18 5:00,285169.5313,OK,10/18/18 5:00,53.05921936,OK,10/18/18 5:00,53.7967453,OK,10/18/18 5:00,0,OK,10/18/18 5:00,0,OK,10/18/18 5:00,3422034.375,OK,10/18/18 5:00,325,UNRELIABLE,10/18/18 5:00,65,OK,,,,,,,10/18/18 5:00,2051187,OK,10/18/18 5:00,50178192,OK,10/18/18 5:00,5.850000381,OK,10/18/18 5:00,22,OK,10/18/18 5:00,22,OK,10/18/18 5:00,114879,OK,10/18/18 5:00,1713.039888,OK,10/18/18 5:00,122231256,OK,10/18/18 5:00,1.609999895,OK,10/18/18 5:00,174.394,OK,10/18/18 5:00,502.5,OK,10/18/18 5:00,0,OK,10/18/18 5:00,68.5,OK,10/18/18 5:00,69.1,OK,10/18/18 5:00,18.4,OK,
10/18/18 5:15,-1.09771204,OK,10/18/18 5:15,0,OK,10/18/18 5:15,285169.5313,OK,10/18/18 5:15,53.20977783,OK,10/18/18 5:15,54.30748749,OK,10/18/18 5:15,0,OK,10/18/18 5:15,0,OK,10/18/18 5:15,3422034.375,OK,10/18/18 5:15,325,UNRELIABLE,10/18/18 5:15,67,OK,,,,,,,10/18/18 5:15,2051203,OK,10/18/18 5:15,50178264,OK,10/18/18 5:15,5.840000153,OK,10/18/18 5:15,22,OK,10/18/18 5:15,22,OK,10/18/18 5:15,114880,OK,10/18/18 5:15,2089.695986,OK,10/18/18 5:15,122232320,OK,10/18/18 5:15,1.963999987,OK,10/18/18 5:15,175.642,OK,10/18/18 5:15,503.85,OK,10/18/18 5:15,0,OK,10/18/18 5:15,69,OK,10/18/18 5:15,69.1,OK,10/18/18 5:15,18.75,OK,
10/18/18 5:30,-1.053457022,OK,10/18/18 5:30,0,OK,10/18/18 5:30,285169.5313,OK,10/18/18 5:30,53.28778839,OK,10/18/18 5:30,54.34124756,OK,10/18/18 5:30,0,OK,10/18/18 5:30,0,OK,10/18/18 5:30,3422034.375,OK,10/18/18 5:30,325,UNRELIABLE,10/18/18 5:30,62,OK,,,,,,,10/18/18 5:30,2051220,OK,10/18/18 5:30,50178336,OK,10/18/18 5:30,5.850000381,OK,10/18/18 5:30,22,OK,10/18/18 5:30,22,OK,10/18/18 5:30,114880,OK,10/18/18 5:30,3034.527744,OK,10/18/18 5:30,122232320,OK,10/18/18 5:30,2.85199976,OK,10/18/18 5:30,174.99,OK,10/18/18 5:30,504.39,OK,10/18/18 5:30,0,OK,10/18/18 5:30,68.9,OK,10/18/18 5:30,69.1,OK,10/18/18 5:30,27.3,OK,
10/18/18 5:45,-1.347729087,OK,10/18/18 5:45,0,OK,10/18/18 5:45,285169.5313,OK,10/18/18 5:45,53.43028259,OK,10/18/18 5:45,54.77801514,OK,10/18/18 5:45,0,OK,10/18/18 5:45,0,OK,10/18/18 5:45,3422034.375,OK,10/18/18 5:45,325,UNRELIABLE,10/18/18 5:45,65,OK,,,,,,,10/18/18 5:45,2051236,OK,10/18/18 5:45,50178412,OK,10/18/18 5:45,5.840000153,OK,10/18/18 5:45,22,OK,10/18/18 5:45,22,OK,10/18/18 5:45,114880,OK,10/18/18 5:45,4157.047815,OK,10/18/18 5:45,122232320,OK,10/18/18 5:45,3.906999826,OK,10/18/18 5:45,172.575,OK,10/18/18 5:45,505.58,OK,10/18/18 5:45,0,OK,10/18/18 5:45,68.6,OK,10/18/18 5:45,69,OK,10/18/18 5:45,39.44,OK,
10/18/18 6:00,-1.380696177,OK,10/18/18 6:00,0,OK,10/18/18 6:00,285169.5313,OK,10/18/18 6:00,53.57222748,OK,10/18/18 6:00,54.95292282,OK,10/18/18 6:00,0,OK,10/18/18 6:00,0,OK,10/18/18 6:00,3422034.375,OK,10/18/18 6:00,325,UNRELIABLE,10/18/18 6:00,61,OK,,,,,,,10/18/18 6:00,2051252,OK,10/18/18 6:00,50178484,OK,10/18/18 6:00,5.860000134,OK,10/18/18 6:00,22,OK,10/18/18 6:00,22,OK,10/18/18 6:00,114881,OK,10/18/18 6:00,1055.487983,OK,10/18/18 6:00,122233384,OK,10/18/18 6:00,0.991999984,OK,10/18/18 6:00,175.034,OK,10/18/18 6:00,506.87,OK,10/18/18 6:00,0,OK,10/18/18 6:00,69,OK,10/18/18 6:00,69.1,OK,10/18/18 6:00,9.75,OK,
10/18/18 6:15,-1.53194809,OK,10/18/18 6:15,0,OK,10/18/18 6:15,285169.5313,OK,10/18/18 6:15,53.72652054,OK,10/18/18 6:15,55.25846863,OK,10/18/18 6:15,0,OK,10/18/18 6:15,0,OK,10/18/18 6:15,3422034.375,OK,10/18/18 6:15,325,UNRELIABLE,10/18/18 6:15,66,OK,,,,,,,10/18/18 6:15,2051268,OK,10/18/18 6:15,50178556,OK,10/18/18 6:15,5.850000381,OK,10/18/18 6:15,22,OK,10/18/18 6:15,22,OK,10/18/18 6:15,114881,OK,10/18/18 6:15,826.7279472,OK,10/18/18 6:15,122233384,OK,10/18/18 6:15,0.77699995,OK,10/18/18 6:15,174.101,OK,10/18/18 6:15,507.37,OK,10/18/18 6:15,0,OK,10/18/18 6:15,68.9,OK,10/18/18 6:15,69.1,OK,10/18/18 6:15,7.72,OK,
10/18/18 6:30,-1.883316875,OK,10/18/18 6:30,0,OK,10/18/18 6:30,285169.5313,OK,10/18/18 6:30,53.84567642,OK,10/18/18 6:30,55.72899246,OK,10/18/18 6:30,0,OK,10/18/18 6:30,0,OK,10/18/18 6:30,3422034.375,OK,10/18/18 6:30,325,UNRELIABLE,10/18/18 6:30,61,OK,,,,,,,10/18/18 6:30,2051284,OK,10/18/18 6:30,50178632,OK,10/18/18 6:30,5.850000381,OK,10/18/18 6:30,22,OK,10/18/18 6:30,22,OK,10/18/18 6:30,114882,OK,10/18/18 6:30,1633.239964,OK,10/18/18 6:30,122234448,OK,10/18/18 6:30,1.534999967,OK,10/18/18 6:30,171.364,OK,10/18/18 6:30,507.52,OK,10/18/18 6:30,0,OK,10/18/18 6:30,68.5,OK,10/18/18 6:30,69,OK,10/18/18 6:30,17.78,OK,
10/18/18 6:45,-1.776251316,OK,10/18/18 6:45,0,OK,10/18/18 6:45,285169.5313,OK,10/18/18 6:45,53.96614075,OK,10/18/18 6:45,55.74239349,OK,10/18/18 6:45,0,OK,10/18/18 6:45,0,OK,10/18/18 6:45,3422034.375,OK,10/18/18 6:45,325,UNRELIABLE,10/18/18 6:45,68,OK,,,,,,,10/18/18 6:45,2051301,OK,10/18/18 6:45,50178704,OK,10/18/18 6:45,5.850000381,OK,10/18/18 6:45,22,OK,10/18/18 6:45,22,OK,10/18/18 6:45,114882,OK,10/18/18 6:45,836.3039508,OK,10/18/18 6:45,122234448,OK,10/18/18 6:45,0.785999954,OK,10/18/18 6:45,173.69,OK,10/18/18 6:45,509.31,OK,10/18/18 6:45,0,OK,10/18/18 6:45,68.8,OK,10/18/18 6:45,69.1,OK,10/18/18 6:45,9.23,OK,
10/18/18 7:00,-2.13983655,OK,10/18/18 7:00,0,OK,10/18/18 7:00,285169.5313,OK,10/18/18 7:00,54.07434464,OK,10/18/18 7:00,56.21417999,OK,10/18/18 7:00,0,OK,10/18/18 7:00,0,OK,10/18/18 7:00,3422034.375,OK,10/18/18 7:00,325,UNRELIABLE,10/18/18 7:00,65,OK,,,,,,,10/18/18 7:00,2051318,OK,10/18/18 7:00,50178776,OK,10/18/18 7:00,5.850000381,OK,10/18/18 7:00,22,OK,10/18/18 7:00,22,OK,10/18/18 7:00,114883,OK,10/18/18 7:00,1358.727947,OK,10/18/18 7:00,122235512,OK,10/18/18 7:00,1.27699995,OK,10/18/18 7:00,172.865,OK,10/18/18 7:00,510.19,OK,10/18/18 7:00,0,OK,10/18/18 7:00,68.5,OK,10/18/18 7:00,69,OK,10/18/18 7:00,15.3,OK,
10/18/18 7:15,-1.886181593,OK,10/18/18 7:15,0,OK,10/18/18 7:15,285169.5313,OK,10/18/18 7:15,54.20006561,OK,10/18/18 7:15,56.08624649,OK,10/18/18 7:15,0,OK,10/18/18 7:15,0,OK,10/18/18 7:15,3422034.375,OK,10/18/18 7:15,325,UNRELIABLE,10/18/18 7:15,64,OK,,,,,,,10/18/18 7:15,2051334,OK,10/18/18 7:15,50178848,OK,10/18/18 7:15,5.860000134,OK,10/18/18 7:15,22,OK,10/18/18 7:15,22,OK,10/18/18 7:15,114883,OK,10/18/18 7:15,901.2079396,OK,10/18/18 7:15,122235512,OK,10/18/18 7:15,0.846999943,OK,10/18/18 7:15,172.563,OK,10/18/18 7:15,510.76,OK,10/18/18 7:15,0,OK,10/18/18 7:15,68.9,OK,10/18/18 7:15,69.1,OK,10/18/18 7:15,8.87,OK,
10/18/18 7:30,-2.398463726,OK,10/18/18 7:30,0,OK,10/18/18 7:30,285169.5313,OK,10/18/18 7:30,54.30931473,OK,10/18/18 7:30,56.70777893,OK,10/18/18 7:30,0,OK,10/18/18 7:30,0,OK,10/18/18 7:30,3422034.375,OK,10/18/18 7:30,325,UNRELIABLE,10/18/18 7:30,66,OK,,,,,,,10/18/18 7:30,2051351,OK,10/18/18 7:30,50178924,OK,10/18/18 7:30,5.860000134,OK,10/18/18 7:30,22,OK,10/18/18 7:30,22,OK,10/18/18 7:30,114883,OK,10/18/18 7:30,887.3759909,OK,10/18/18 7:30,122235512,OK,10/18/18 7:30,0.833999991,OK,10/18/18 7:30,173.239,OK,10/18/18 7:30,510.35,OK,10/18/18 7:30,0,OK,10/18/18 7:30,68.2,OK,10/18/18 7:30,69,OK,10/18/18 7:30,11.3,OK,
10/18/18 7:45,-2.344606161,OK,10/18/18 7:45,0,OK,10/18/18 7:45,285169.5313,OK,10/18/18 7:45,54.44618225,OK,10/18/18 7:45,56.79079056,OK,10/18/18 7:45,0,OK,10/18/18 7:45,0,OK,10/18/18 7:45,3422034.375,OK,10/18/18 7:45,325,UNRELIABLE,10/18/18 7:45,68,OK,,,,,,,10/18/18 7:45,2051368,OK,10/18/18 7:45,50178996,OK,10/18/18 7:45,5.850000381,OK,10/18/18 7:45,22,OK,10/18/18 7:45,22,OK,10/18/18 7:45,114884,OK,10/18/18 7:45,3993.191769,OK,10/18/18 7:45,122236576,OK,10/18/18 7:45,3.752999783,OK,10/18/18 7:45,173.103,OK,10/18/18 7:45,511.19,OK,10/18/18 7:45,0,OK,10/18/18 7:45,68.2,OK,10/18/18 7:45,68.9,OK,10/18/18 7:45,38.89,OK,
10/18/18 8:00,-2.789558172,OK,10/18/18 8:00,0,OK,10/18/18 8:00,285169.5313,OK,10/18/18 8:00,54.58761597,OK,10/18/18 8:00,57.37717438,OK,10/18/18 8:00,0,OK,10/18/18 8:00,0,OK,10/18/18 8:00,3422034.375,OK,10/18/18 8:00,325,UNRELIABLE,10/18/18 8:00,69,OK,,,,,,,10/18/18 8:00,2051386,OK,10/18/18 8:00,50179072,OK,10/18/18 8:00,5.850000381,OK,10/18/18 8:00,22,OK,10/18/18 8:00,22,OK,10/18/18 8:00,114884,OK,10/18/18 8:00,1461.93595,OK,10/18/18 8:00,122236576,OK,10/18/18 8:00,1.373999953,OK,10/18/18 8:00,172.946,OK,10/18/18 8:00,512.7,OK,10/18/18 8:00,0,OK,10/18/18 8:00,68.8,OK,10/18/18 8:00,69.1,OK,10/18/18 8:00,15.03,OK,
10/18/18 8:15,-2.941257,OK,10/18/18 8:15,0,OK,10/18/18 8:15,285169.5313,OK,10/18/18 8:15,54.7035675,OK,10/18/18 8:15,57.64482498,OK,10/18/18 8:15,0,OK,10/18/18 8:15,0,OK,10/18/18 8:15,3422034.375,OK,10/18/18 8:15,325,UNRELIABLE,10/18/18 8:15,76,OK,,,,,,,10/18/18 8:15,2051405,OK,10/18/18 8:15,50179152,OK,10/18/18 8:15,5.860000134,OK,10/18/18 8:15,22,OK,10/18/18 8:15,22,OK,10/18/18 8:15,114885,OK,10/18/18 8:15,1007.607965,OK,10/18/18 8:15,122237640,OK,10/18/18 8:15,0.946999967,OK,10/18/18 8:15,174.024,OK,10/18/18 8:15,514.43,OK,10/18/18 8:15,0,OK,10/18/18 8:15,68.8,OK,10/18/18 8:15,69,OK,10/18/18 8:15,9.36,OK,
10/18/18 8:30,-3.171953917,OK,10/18/18 8:30,0,OK,10/18/18 8:30,285169.5313,OK,10/18/18 8:30,54.81556702,OK,10/18/18 8:30,57.98751831,OK,10/18/18 8:30,0,OK,10/18/18 8:30,0,OK,10/18/18 8:30,3422034.375,OK,10/18/18 8:30,325,UNRELIABLE,10/18/18 8:30,71,OK,,,,,,,10/18/18 8:30,2051423,OK,10/18/18 8:30,50179232,OK,10/18/18 8:30,5.860000134,OK,10/18/18 8:30,22,OK,10/18/18 8:30,22,OK,10/18/18 8:30,114885,OK,10/18/18 8:30,3003.671951,OK,10/18/18 8:30,122237640,OK,10/18/18 8:30,2.822999954,OK,10/18/18 8:30,171.187,OK,10/18/18 8:30,513.81,OK,10/18/18 8:30,0,OK,10/18/18 8:30,68,OK,10/18/18 8:30,68.9,OK,10/18/18 8:30,31.25,OK,
10/18/18 8:45,-3.427443027,OK,10/18/18 8:45,0,OK,10/18/18 8:45,285169.5313,OK,10/18/18 8:45,54.92689514,OK,10/18/18 8:45,58.35433578,OK,10/18/18 8:45,0,OK,10/18/18 8:45,0,OK,10/18/18 8:45,3422034.375,OK,10/18/18 8:45,325,UNRELIABLE,10/18/18 8:45,74,OK,,,,,,,10/18/18 8:45,2051442,OK,10/18/18 8:45,50179312,OK,10/18/18 8:45,5.860000134,OK,10/18/18 8:45,22,OK,10/18/18 8:45,22,OK,10/18/18 8:45,114885,OK,10/18/18 8:45,2993.031961,OK,10/18/18 8:45,122237640,OK,10/18/18 8:45,2.812999964,OK,10/18/18 8:45,172.141,OK,10/18/18 8:45,513.39,OK,10/18/18 8:45,0,OK,10/18/18 8:45,68.7,OK,10/18/18 8:45,69.1,OK,10/18/18 8:45,28.53,OK,
10/18/18 9:00,-3.823823452,OK,10/18/18 9:00,0,OK,10/18/18 9:00,285169.5313,OK,10/18/18 9:00,55.03790283,OK,10/18/18 9:00,58.86172485,OK,10/18/18 9:00,0,OK,10/18/18 9:00,0,OK,10/18/18 9:00,3422034.375,OK,10/18/18 9:00,325,UNRELIABLE,10/18/18 9:00,78,OK,,,,,,,10/18/18 9:00,2051461,OK,10/18/18 9:00,50179392,OK,10/18/18 9:00,5.850000381,OK,10/18/18 9:00,22,OK,10/18/18 9:00,22,OK,10/18/18 9:00,114886,OK,10/18/18 9:00,1719.423933,OK,10/18/18 9:00,122238704,OK,10/18/18 9:00,1.615999937,OK,10/18/18 9:00,174.129,OK,10/18/18 9:00,514.85,OK,10/18/18 9:00,0,OK,10/18/18 9:00,68.8,OK,10/18/18 9:00,69,OK,10/18/18 9:00,15.82,OK,
10/18/18 9:15,-3.973263264,OK,10/18/18 9:15,0,OK,10/18/18 9:15,285169.5313,OK,10/18/18 9:15,55.17578125,OK,10/18/18 9:15,59.14904404,OK,10/18/18 9:15,0,OK,10/18/18 9:15,0,OK,10/18/18 9:15,3422034.375,OK,10/18/18 9:15,325,UNRELIABLE,10/18/18 9:15,77,OK,,,,,,,10/18/18 9:15,2051481,OK,10/18/18 9:15,50179476,OK,10/18/18 9:15,5.860000134,OK,10/18/18 9:15,22,OK,10/18/18 9:15,22,OK,10/18/18 9:15,114886,OK,10/18/18 9:15,992.7119665,OK,10/18/18 9:15,122238704,OK,10/18/18 9:15,0.932999969,OK,10/18/18 9:15,174.567,OK,10/18/18 9:15,513.03,OK,10/18/18 9:15,0,OK,10/18/18 9:15,68.8,OK,10/18/18 9:15,69,OK,10/18/18 9:15,9.22,OK,
10/18/18 9:30,-4.144850254,OK,10/18/18 9:30,0,OK,10/18/18 9:30,285169.5313,OK,10/18/18 9:30,55.30565643,OK,10/18/18 9:30,59.45050812,OK,10/18/18 9:30,0,OK,10/18/18 9:30,0,OK,10/18/18 9:30,3422034.375,OK,10/18/18 9:30,325,UNRELIABLE,10/18/18 9:30,84,OK,,,,,,,10/18/18 9:30,2051501,OK,10/18/18 9:30,50179560,OK,10/18/18 9:30,5.850000381,OK,10/18/18 9:30,22,OK,10/18/18 9:30,22,OK,10/18/18 9:30,114887,OK,10/18/18 9:30,894.8239584,OK,10/18/18 9:30,122239768,OK,10/18/18 9:30,0.840999961,OK,10/18/18 9:30,175.996,OK,10/18/18 9:30,510.42,OK,10/18/18 9:30,0,OK,10/18/18 9:30,68.9,OK,10/18/18 9:30,69.1,OK,10/18/18 9:30,8.28,OK,
10/18/18 9:45,-4.180438995,OK,10/18/18 9:45,0,OK,10/18/18 9:45,285169.5313,OK,10/18/18 9:45,55.43356323,OK,10/18/18 9:45,59.61399841,OK,10/18/18 9:45,0,OK,10/18/18 9:45,0,OK,10/18/18 9:45,3422034.375,OK,10/18/18 9:45,325,UNRELIABLE,10/18/18 9:45,84,OK,,,,,,,10/18/18 9:45,2051522,OK,10/18/18 9:45,50179640,OK,10/18/18 9:45,5.870000362,OK,10/18/18 9:45,22,OK,10/18/18 9:45,22,OK,10/18/18 9:45,114887,OK,10/18/18 9:45,1070.383918,OK,10/18/18 9:45,122239768,OK,10/18/18 9:45,1.005999923,OK,10/18/18 9:45,177.155,OK,10/18/18 9:45,510.04,OK,10/18/18 9:45,0,OK,10/18/18 9:45,68.9,OK,10/18/18 9:45,69.1,OK,10/18/18 9:45,9.82,OK,
10/18/18 10:00,-4.513512611,OK,10/18/18 10:00,0,OK,10/18/18 10:00,285169.5313,OK,10/18/18 10:00,55.54846573,OK,10/18/18 10:00,60.06197739,OK,10/18/18 10:00,0,OK,10/18/18 10:00,0,OK,10/18/18 10:00,3422034.375,OK,10/18/18 10:00,325,UNRELIABLE,10/18/18 10:00,75,OK,,,,,,,10/18/18 10:00,2051542,OK,10/18/18 10:00,50179724,OK,10/18/18 10:00,5.870000362,OK,10/18/18 10:00,22,OK,10/18/18 10:00,22,OK,10/18/18 10:00,114887,OK,10/18/18 10:00,756.5039635,OK,10/18/18 10:00,122239768,OK,10/18/18 10:00,0.710999966,OK,10/18/18 10:00,174.954,OK,10/18/18 10:00,509.87,OK,10/18/18 10:00,0,OK,10/18/18 10:00,68.9,OK,10/18/18 10:00,69.1,OK,10/18/18 10:00,7.17,OK,
10/18/18 10:15,-4.871479988,OK,10/18/18 10:15,0,OK,10/18/18 10:15,285169.5313,OK,10/18/18 10:15,55.65283203,OK,10/18/18 10:15,60.52431488,OK,10/18/18 10:15,0,OK,10/18/18 10:15,0,OK,10/18/18 10:15,3422034.375,OK,10/18/18 10:15,325,UNRELIABLE,10/18/18 10:15,76,OK,,,,,,,10/18/18 10:15,2051562,OK,10/18/18 10:15,50179808,OK,10/18/18 10:15,5.880000114,OK,10/18/18 10:15,22,OK,10/18/18 10:15,22,OK,10/18/18 10:15,114888,OK,10/18/18 10:15,667.1279726,OK,10/18/18 10:15,122240832,OK,10/18/18 10:15,0.626999974,OK,10/18/18 10:15,176.893,OK,10/18/18 10:15,509.56,OK,10/18/18 10:15,0,OK,10/18/18 10:15,68.9,OK,10/18/18 10:15,69.1,OK,10/18/18 10:15,6.33,OK,
10/18/18 10:30,-5.028327942,OK,10/18/18 10:30,0,OK,10/18/18 10:30,285169.5313,OK,10/18/18 10:30,55.80625916,OK,10/18/18 10:30,60.8345871,OK,10/18/18 10:30,0,OK,10/18/18 10:30,0,OK,10/18/18 10:30,3422034.375,OK,10/18/18 10:30,325,UNRELIABLE,10/18/18 10:30,94,OK,,,,,,,10/18/18 10:30,2051583,OK,10/18/18 10:30,50179892,OK,10/18/18 10:30,5.850000381,OK,10/18/18 10:30,22,OK,10/18/18 10:30,22,OK,10/18/18 10:30,114888,OK,10/18/18 10:30,670.3199949,OK,10/18/18 10:30,122240832,OK,10/18/18 10:30,0.629999995,OK,10/18/18 10:30,175.92,OK,10/18/18 10:30,507.71,OK,10/18/18 10:30,0,OK,10/18/18 10:30,69,OK,10/18/18 10:30,69.1,OK,10/18/18 10:30,6.35,OK,
10/18/18 10:45,-5.305775166,OK,10/18/18 10:45,0,OK,10/18/18 10:45,285169.5313,OK,10/18/18 10:45,55.90950775,OK,10/18/18 10:45,61.21527863,OK,10/18/18 10:45,0,OK,10/18/18 10:45,0,OK,10/18/18 10:45,3422034.375,OK,10/18/18 10:45,325,UNRELIABLE,10/18/18 10:45,83,OK,,,,,,,10/18/18 10:45,2051603,OK,10/18/18 10:45,50179976,OK,10/18/18 10:45,5.850000381,OK,10/18/18 10:45,22,OK,10/18/18 10:45,22,OK,10/18/18 10:45,114888,OK,10/18/18 10:45,2920.679878,OK,10/18/18 10:45,122240832,OK,10/18/18 10:45,2.744999886,OK,10/18/18 10:45,173.823,OK,10/18/18 10:45,505.92,OK,10/18/18 10:45,0,OK,10/18/18 10:45,68.4,OK,10/18/18 10:45,69.1,OK,10/18/18 10:45,27.93,OK,
10/18/18 11:00,-5.539248466,OK,10/18/18 11:00,0,OK,10/18/18 11:00,285169.5313,OK,10/18/18 11:00,55.9750061,OK,10/18/18 11:00,61.51425934,OK,10/18/18 11:00,0,OK,10/18/18 11:00,0,OK,10/18/18 11:00,3422034.375,OK,10/18/18 11:00,325,UNRELIABLE,10/18/18 11:00,75,OK,,,,,,,10/18/18 11:00,2051623,OK,10/18/18 11:00,50180064,OK,10/18/18 11:00,5.860000134,OK,10/18/18 11:00,22,OK,10/18/18 11:00,22,OK,10/18/18 11:00,114888,OK,10/18/18 11:00,1087.407952,OK,10/18/18 11:00,122240832,OK,10/18/18 11:00,1.021999955,OK,10/18/18 11:00,176.616,OK,10/18/18 11:00,503.72,OK,10/18/18 11:00,0,OK,10/18/18 11:00,69,OK,10/18/18 11:00,69.1,OK,10/18/18 11:00,10.21,OK,
10/18/18 11:15,-5.268885612,OK,10/18/18 11:15,0,OK,10/18/18 11:15,285169.5313,OK,10/18/18 11:15,56.07163239,OK,10/18/18 11:15,61.34051895,OK,10/18/18 11:15,0,OK,10/18/18 11:15,0,OK,10/18/18 11:15,3422034.375,OK,10/18/18 11:15,325,UNRELIABLE,10/18/18 11:15,83,OK,,,,,,,10/18/18 11:15,2051644,OK,10/18/18 11:15,50180152,OK,10/18/18 11:15,5.870000362,OK,10/18/18 11:15,22,OK,10/18/18 11:15,22,OK,10/18/18 11:15,114889,OK,10/18/18 11:15,652.2319741,OK,10/18/18 11:15,122241896,OK,10/18/18 11:15,0.612999976,OK,10/18/18 11:15,179.513,OK,10/18/18 11:15,498.57,OK,10/18/18 11:15,0,OK,10/18/18 11:15,69,OK,10/18/18 11:15,69.1,OK,10/18/18 11:15,6.01,OK,
