OSU_RTS.MDBUS_C1.375_CDT Time [SNAP],OSU_RTS.MDBUS_C1.375_CDT Value [SNAP],OSU_RTS.MDBUS_C1.375_CDT Status [SNAP],OSU_RTS.MDBUS_C1.375_CHF Time [SNAP],OSU_RTS.MDBUS_C1.375_CHF Value [SNAP],OSU_RTS.MDBUS_C1.375_CHF Status [SNAP],OSU_RTS.MDBUS_C1.375_CHT Time [SNAP],OSU_RTS.MDBUS_C1.375_CHT Value [SNAP],OSU_RTS.MDBUS_C1.375_CHT Status [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CVF Time [SNAP],OSU_RTS.MDBUS_C1.375_CVF Value [SNAP],OSU_RTS.MDBUS_C1.375_CVF Status [SNAP],OSU_RTS.MDBUS_C1.375_HF Time [SNAP],OSU_RTS.MDBUS_C1.375_HF Value [SNAP],OSU_RTS.MDBUS_C1.375_HF Status [SNAP],OSU_RTS.MDBUS_C1.375_HGT Time [SNAP],OSU_RTS.MDBUS_C1.375_HGT Value [SNAP],OSU_RTS.MDBUS_C1.375_HGT Status [SNAP],OSU_RTS.MDBUS_E1.375E_1A Time [SNAP],OSU_RTS.MDBUS_E1.375E_1A Value [SNAP],OSU_RTS.MDBUS_E1.375E_1A Status [SNAP],OSU_RTS.MDBUS_E1.375E_1B Time [SNAP],OSU_RTS.MDBUS_E1.375E_1B Value [SNAP],OSU_RTS.MDBUS_E1.375E_1B Status [SNAP],OSU_RTS.MDBUS_E1.375E_2A Time [SNAP],OSU_RTS.MDBUS_E1.375E_2A Value [SNAP],OSU_RTS.MDBUS_E1.375E_2A Status [SNAP],OSU_RTS.MDBUS_E1.375E_2B Time [SNAP],OSU_RTS.MDBUS_E1.375E_2B Value [SNAP],OSU_RTS.MDBUS_E1.375E_2B Status [SNAP],OSU_RTS.MDBUS_E1.375E_3A Time [SNAP],OSU_RTS.MDBUS_E1.375E_3A Value [SNAP],OSU_RTS.MDBUS_E1.375E_3A Status [SNAP],OSU_RTS.MDBUS_E1.375E_3B Time [SNAP],OSU_RTS.MDBUS_E1.375E_3B Value [SNAP],OSU_RTS.MDBUS_E1.375E_3B Status [SNAP],OSU_RTS.MDBUS_E1.375E_4A Time [SNAP],OSU_RTS.MDBUS_E1.375E_4A Value [SNAP],OSU_RTS.MDBUS_E1.375E_4A Status [SNAP],OSU_RTS.MDBUS_E1.375E_4B Time [SNAP],OSU_RTS.MDBUS_E1.375E_4B Value [SNAP],OSU_RTS.MDBUS_E1.375E_4B Status [SNAP],OSU_RTS.MDBUS_E1.375E_5C Time [SNAP],OSU_RTS.MDBUS_E1.375E_5C Value [SNAP],OSU_RTS.MDBUS_E1.375E_5C Status [SNAP],OSU_RTS.MDBUS_RT.375S_C Time [SNAP],OSU_RTS.MDBUS_RT.375S_C Value [SNAP],OSU_RTS.MDBUS_RT.375S_C Status [SNAP],OSU_RTS.MDBUS_RT.375S_CON Time [SNAP],OSU_RTS.MDBUS_RT.375S_CON Value [SNAP],OSU_RTS.MDBUS_RT.375S_CON Status [SNAP],OSU_RTS.MDBUS_RT.375S_DP Time [SNAP],OSU_RTS.MDBUS_RT.375S_DP Value [SNAP],OSU_RTS.MDBUS_RT.375S_DP Status [SNAP],OSU_RTS.MDBUS_RT.375S_HF Time [SNAP],OSU_RTS.MDBUS_RT.375S_HF Value [SNAP],OSU_RTS.MDBUS_RT.375S_HF Status [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.375S_I Time [SNAP],OSU_RTS.MDBUS_RT.375S_I Value [SNAP],OSU_RTS.MDBUS_RT.375S_I Status [SNAP],OSU_RTS.MDBUS_RT.375S_P Time [SNAP],OSU_RTS.MDBUS_RT.375S_P Value [SNAP],OSU_RTS.MDBUS_RT.375S_P Status [SNAP],OSU_RTS.MDBUS_RT.375S_T Time [SNAP],OSU_RTS.MDBUS_RT.375S_T Value [SNAP],OSU_RTS.MDBUS_RT.375S_T Status [SNAP],Comments
10/16/18 18:30,12.43797302,OK,10/16/18 18:30,540.4342041,OK,10/16/18 18:30,46737552,OK,10/16/18 18:30,53.50815964,OK,10/16/18 18:30,41.07018661,OK,10/16/18 18:30,1037.42205,OK,10/16/18 18:30,6487.062744,OK,10/16/18 18:30,560850624,OK,10/16/18 18:30,10233014,OK,10/16/18 18:30,1129195,OK,10/16/18 18:30,7265313,OK,10/16/18 18:30,12742466,OK,10/16/18 18:30,18700270,OK,10/16/18 18:30,12841856,OK,10/16/18 18:30,17438338,OK,10/16/18 18:30,11599037,OK,10/16/18 18:30,785122,OK,10/16/18 18:30,393350.5313,OK,10/16/18 18:30,0,OK,10/16/18 18:30,74.95516968,OK,10/16/18 18:30,27486.20703,OK,10/16/18 18:30,508653152,OK,10/16/18 18:30,21.71654102,OK,10/16/18 18:30,177.1796417,OK,10/16/18 18:30,492.4927979,OK,
10/16/18 18:45,12.3038559,OK,10/16/18 18:45,484.1862793,OK,10/16/18 18:45,46737680,OK,10/16/18 18:45,53.29624939,OK,10/16/18 18:45,40.99239349,OK,10/16/18 18:45,941.7506706,OK,10/16/18 18:45,5811.540161,OK,10/16/18 18:45,560852112,OK,10/16/18 18:45,10233094,OK,10/16/18 18:45,1129204,OK,10/16/18 18:45,7265378,OK,10/16/18 18:45,12742558,OK,10/16/18 18:45,18700411,OK,10/16/18 18:45,12841944,OK,10/16/18 18:45,17438467,OK,10/16/18 18:45,11599117,OK,10/16/18 18:45,785128,OK,10/16/18 18:45,393353.875,OK,10/16/18 18:45,0,OK,10/16/18 18:45,68.83732605,OK,10/16/18 18:45,22624.70898,OK,10/16/18 18:45,508657408,OK,10/16/18 18:45,17.86837305,OK,10/16/18 18:45,176.6466217,OK,10/16/18 18:45,493.2965393,OK,
10/16/18 19:00,12.2980442,OK,10/16/18 19:00,456.6972961,OK,10/16/18 19:00,46737800,OK,10/16/18 19:00,53.22322083,OK,10/16/18 19:00,40.92517853,OK,10/16/18 19:00,884.1989987,OK,10/16/18 19:00,5475.962402,OK,10/16/18 19:00,560853600,OK,10/16/18 19:00,10233172,OK,10/16/18 19:00,1129212,OK,10/16/18 19:00,7265447,OK,10/16/18 19:00,12742652,OK,10/16/18 19:00,18700557,OK,10/16/18 19:00,12842034,OK,10/16/18 19:00,17438595,OK,10/16/18 19:00,11599197,OK,10/16/18 19:00,785133,OK,10/16/18 19:00,393357.2813,OK,10/16/18 19:00,0,OK,10/16/18 19:00,55.63646698,OK,10/16/18 19:00,16278.95605,OK,10/16/18 19:00,508661696,OK,10/16/18 19:00,12.85029492,OK,10/16/18 19:00,173.9193573,OK,10/16/18 19:00,493.8880005,OK,
10/16/18 19:15,12.45519447,OK,10/16/18 19:15,439.6164856,OK,10/16/18 19:15,46737912,OK,10/16/18 19:15,53.24428558,OK,10/16/18 19:15,40.78909302,OK,10/16/18 19:15,838.4785531,OK,10/16/18 19:15,5259.897217,OK,10/16/18 19:15,560854944,OK,10/16/18 19:15,10233251,OK,10/16/18 19:15,1129221,OK,10/16/18 19:15,7265517,OK,10/16/18 19:15,12742747,OK,10/16/18 19:15,18700702,OK,10/16/18 19:15,12842124,OK,10/16/18 19:15,17438724,OK,10/16/18 19:15,11599277,OK,10/16/18 19:15,785138,OK,10/16/18 19:15,393361.1875,OK,10/16/18 19:15,0,OK,10/16/18 19:15,78.35518646,OK,10/16/18 19:15,24100.80859,OK,10/16/18 19:15,508666656,OK,10/16/18 19:15,18.99829297,OK,10/16/18 19:15,170.1139679,OK,10/16/18 19:15,496.2525024,OK,
10/16/18 19:30,11.30435753,OK,10/16/18 19:30,372.3161926,OK,10/16/18 19:30,46738012,OK,10/16/18 19:30,53.00280762,OK,10/16/18 19:30,41.69844818,OK,10/16/18 19:30,786.2980824,OK,10/16/18 19:30,4485.313477,OK,10/16/18 19:30,560856096,OK,10/16/18 19:30,10233330,OK,10/16/18 19:30,1129229,OK,10/16/18 19:30,7265580,OK,10/16/18 19:30,12742840,OK,10/16/18 19:30,18700844,OK,10/16/18 19:30,12842206,OK,10/16/18 19:30,17438852,OK,10/16/18 19:30,11599358,OK,10/16/18 19:30,785143,OK,10/16/18 19:30,393365.4375,OK,10/16/18 19:30,0,OK,10/16/18 19:30,66.93032074,OK,10/16/18 19:30,22099.23047,OK,10/16/18 19:30,508672064,OK,10/16/18 19:30,17.39454102,OK,10/16/18 19:30,173.240387,OK,10/16/18 19:30,500.2557068,OK,
10/16/18 19:45,10.67447853,OK,10/16/18 19:45,362.3921814,OK,10/16/18 19:45,46738108,OK,10/16/18 19:45,52.01853943,OK,10/16/18 19:45,41.34406281,OK,10/16/18 19:45,816.2432126,OK,10/16/18 19:45,4390.474365,OK,10/16/18 19:45,560857296,OK,10/16/18 19:45,10233407,OK,10/16/18 19:45,1129238,OK,10/16/18 19:45,7265643,OK,10/16/18 19:45,12742933,OK,10/16/18 19:45,18700985,OK,10/16/18 19:45,12842285,OK,10/16/18 19:45,17438980,OK,10/16/18 19:45,11599437,OK,10/16/18 19:45,785148,OK,10/16/18 19:45,393368.625,OK,10/16/18 19:45,0,OK,10/16/18 19:45,29.08282852,OK,10/16/18 19:45,6208.530273,OK,10/16/18 19:45,508676096,OK,10/16/18 19:45,4.887129883,OK,10/16/18 19:45,177.1378021,OK,10/16/18 19:45,500.9460449,OK,
10/16/18 20:00,11.44598198,OK,10/16/18 20:00,348.4240112,OK,10/16/18 20:00,46738196,OK,10/16/18 20:00,52.42649078,OK,10/16/18 20:00,40.98051071,OK,10/16/18 20:00,730.4796484,OK,10/16/18 20:00,4191.396973,OK,10/16/18 20:00,560858352,OK,10/16/18 20:00,10233483,OK,10/16/18 20:00,1129247,OK,10/16/18 20:00,7265706,OK,10/16/18 20:00,12743026,OK,10/16/18 20:00,18701127,OK,10/16/18 20:00,12842362,OK,10/16/18 20:00,17439105,OK,10/16/18 20:00,11599517,OK,10/16/18 20:00,785153,OK,10/16/18 20:00,393372,OK,10/16/18 20:00,0,OK,10/16/18 20:00,84.68218231,OK,10/16/18 20:00,22333.0332,OK,10/16/18 20:00,508680384,OK,10/16/18 20:00,17.57159375,OK,10/16/18 20:00,174.983139,OK,10/16/18 20:00,501.5180054,OK,
10/16/18 20:15,11.42140293,OK,10/16/18 20:15,321.2987366,OK,10/16/18 20:15,46738280,OK,10/16/18 20:15,52.51153564,OK,10/16/18 20:15,41.09013367,OK,10/16/18 20:15,673.7399719,OK,10/16/18 20:15,3849.558472,OK,10/16/18 20:15,560859360,OK,10/16/18 20:15,10233559,OK,10/16/18 20:15,1129255,OK,10/16/18 20:15,7265768,OK,10/16/18 20:15,12743119,OK,10/16/18 20:15,18701268,OK,10/16/18 20:15,12842440,OK,10/16/18 20:15,17439233,OK,10/16/18 20:15,11599592,OK,10/16/18 20:15,785158,OK,10/16/18 20:15,393375.5938,OK,10/16/18 20:15,0,OK,10/16/18 20:15,58.74767303,OK,10/16/18 20:15,16468.15625,OK,10/16/18 20:15,508684960,OK,10/16/18 20:15,12.95017188,OK,10/16/18 20:15,176.6386871,OK,10/16/18 20:15,503.1559448,OK,
10/16/18 20:30,11.92463684,OK,10/16/18 20:30,348.119812,OK,10/16/18 20:30,46738364,OK,10/16/18 20:30,52.65136719,OK,10/16/18 20:30,40.72673035,OK,10/16/18 20:30,694.3344593,OK,10/16/18 20:30,4161.251221,OK,10/16/18 20:30,560860368,OK,10/16/18 20:30,10233637,OK,10/16/18 20:30,1129264,OK,10/16/18 20:30,7265830,OK,10/16/18 20:30,12743213,OK,10/16/18 20:30,18701409,OK,10/16/18 20:30,12842516,OK,10/16/18 20:30,17439359,OK,10/16/18 20:30,11599670,OK,10/16/18 20:30,785165,OK,10/16/18 20:30,393379.2188,OK,10/16/18 20:30,0,OK,10/16/18 20:30,43.38090134,OK,10/16/18 20:30,12748.14551,OK,10/16/18 20:30,508689600,OK,10/16/18 20:30,10.02110156,OK,10/16/18 20:30,173.5819092,OK,10/16/18 20:30,503.3928833,OK,
10/16/18 20:45,11.54637146,OK,10/16/18 20:45,308.4187012,OK,10/16/18 20:45,46738444,OK,10/16/18 20:45,52.63513947,OK,10/16/18 20:45,41.08876801,OK,10/16/18 20:45,641.9229293,OK,10/16/18 20:45,3708.124146,OK,10/16/18 20:45,560861328,OK,10/16/18 20:45,10233711,OK,10/16/18 20:45,1129273,OK,10/16/18 20:45,7265893,OK,10/16/18 20:45,12743306,OK,10/16/18 20:45,18701550,OK,10/16/18 20:45,12842596,OK,10/16/18 20:45,17439484,OK,10/16/18 20:45,11599747,OK,10/16/18 20:45,785170,OK,10/16/18 20:45,393382.5938,OK,10/16/18 20:45,0,OK,10/16/18 20:45,57.40190887,OK,10/16/18 20:45,15621.44629,OK,10/16/18 20:45,508693888,OK,10/16/18 20:45,12.2815498,OK,10/16/18 20:45,174.8837433,OK,10/16/18 20:45,503.3445129,OK,
10/16/18 21:00,11.46915531,OK,10/16/18 21:00,309.3338928,OK,10/16/18 21:00,46738520,OK,10/16/18 21:00,52.64679337,OK,10/16/18 21:00,41.17763901,OK,10/16/18 21:00,644.8549541,OK,10/16/18 21:00,3718.297485,OK,10/16/18 21:00,560862240,OK,10/16/18 21:00,10233786,OK,10/16/18 21:00,1129281,OK,10/16/18 21:00,7265957,OK,10/16/18 21:00,12743400,OK,10/16/18 21:00,18701690,OK,10/16/18 21:00,12842676,OK,10/16/18 21:00,17439609,OK,10/16/18 21:00,11599824,OK,10/16/18 21:00,785174,OK,10/16/18 21:00,393386.1563,OK,10/16/18 21:00,0,OK,10/16/18 21:00,61.13745117,OK,10/16/18 21:00,18462.68945,OK,10/16/18 21:00,508698400,OK,10/16/18 21:00,14.51307715,OK,10/16/18 21:00,175.207962,OK,10/16/18 21:00,503.74646,OK,
10/16/18 21:15,11.8383007,OK,10/16/18 21:15,302.437561,OK,10/16/18 21:15,46738596,OK,10/16/18 21:15,52.55672455,OK,10/16/18 21:15,40.71842194,OK,10/16/18 21:15,609.7032746,OK,10/16/18 21:15,3618.213501,OK,10/16/18 21:15,560863152,OK,10/16/18 21:15,10233861,OK,10/16/18 21:15,1129290,OK,10/16/18 21:15,7266016,OK,10/16/18 21:15,12743494,OK,10/16/18 21:15,18701830,OK,10/16/18 21:15,12842759,OK,10/16/18 21:15,17439734,OK,10/16/18 21:15,11599901,OK,10/16/18 21:15,785179,OK,10/16/18 21:15,393389.5,OK,10/16/18 21:15,0,OK,10/16/18 21:15,60.2752037,OK,10/16/18 21:15,17579.19336,OK,10/16/18 21:15,508702656,OK,10/16/18 21:15,13.82000977,OK,10/16/18 21:15,175.4820404,OK,10/16/18 21:15,503.5570984,OK,
10/16/18 21:30,11.5488205,OK,10/16/18 21:30,274.0932007,OK,10/16/18 21:30,46738664,OK,10/16/18 21:30,52.33903122,OK,10/16/18 21:30,40.79021072,OK,10/16/18 21:30,564.6799783,OK,10/16/18 21:30,3283.461548,OK,10/16/18 21:30,560863968,OK,10/16/18 21:30,10233936,OK,10/16/18 21:30,1129299,OK,10/16/18 21:30,7266075,OK,10/16/18 21:30,12743587,OK,10/16/18 21:30,18701969,OK,10/16/18 21:30,12842837,OK,10/16/18 21:30,17439861,OK,10/16/18 21:30,11599976,OK,10/16/18 21:30,785184,OK,10/16/18 21:30,393393.125,OK,10/16/18 21:30,0,OK,10/16/18 21:30,65.05121613,OK,10/16/18 21:30,20394.47852,OK,10/16/18 21:30,508707232,OK,10/16/18 21:30,16.03016504,OK,10/16/18 21:30,173.6600189,OK,10/16/18 21:30,503.6508179,OK,
10/16/18 21:45,11.48310852,OK,10/16/18 21:45,267.274292,OK,10/16/18 21:45,46738736,OK,10/16/18 21:45,52.31707764,OK,10/16/18 21:45,40.83396912,OK,10/16/18 21:45,556.7784531,OK,10/16/18 21:45,3214.891846,OK,10/16/18 21:45,560864832,OK,10/16/18 21:45,10234009,OK,10/16/18 21:45,1129308,OK,10/16/18 21:45,7266134,OK,10/16/18 21:45,12743680,OK,10/16/18 21:45,18702108,OK,10/16/18 21:45,12842913,OK,10/16/18 21:45,17439989,OK,10/16/18 21:45,11600051,OK,10/16/18 21:45,785189,OK,10/16/18 21:45,393396.5938,OK,10/16/18 21:45,0,OK,10/16/18 21:45,54.41768646,OK,10/16/18 21:45,14165.35059,OK,10/16/18 21:45,508711680,OK,10/16/18 21:45,11.13486523,OK,10/16/18 21:45,172.8746643,OK,10/16/18 21:45,503.3268127,OK,
10/16/18 22:00,11.57843781,OK,10/16/18 22:00,260.3774414,OK,10/16/18 22:00,46738800,OK,10/16/18 22:00,52.32012939,OK,10/16/18 22:00,40.74169159,OK,10/16/18 22:00,542.0158531,OK,10/16/18 22:00,3136.969116,OK,10/16/18 22:00,560865600,OK,10/16/18 22:00,10234086,OK,10/16/18 22:00,1129317,OK,10/16/18 22:00,7266196,OK,10/16/18 22:00,12743771,OK,10/16/18 22:00,18702248,OK,10/16/18 22:00,12842987,OK,10/16/18 22:00,17440118,OK,10/16/18 22:00,11600126,OK,10/16/18 22:00,785197,OK,10/16/18 22:00,393399.9375,OK,10/16/18 22:00,0,OK,10/16/18 22:00,59.18727875,OK,10/16/18 22:00,15513.92285,OK,10/16/18 22:00,508715968,OK,10/16/18 22:00,12.19694629,OK,10/16/18 22:00,173.3398743,OK,10/16/18 22:00,503.0315552,OK,
10/16/18 22:15,11.55148983,OK,10/16/18 22:15,262.9813538,OK,10/16/18 22:15,46738864,OK,10/16/18 22:15,52.27778625,OK,10/16/18 22:15,40.72629547,OK,10/16/18 22:15,540.9065536,OK,10/16/18 22:15,3145.728149,OK,10/16/18 22:15,560866368,OK,10/16/18 22:15,10234156,OK,10/16/18 22:15,1129323,OK,10/16/18 22:15,7266259,OK,10/16/18 22:15,12743861,OK,10/16/18 22:15,18702388,OK,10/16/18 22:15,12843061,OK,10/16/18 22:15,17440245,OK,10/16/18 22:15,11600197,OK,10/16/18 22:15,785202,OK,10/16/18 22:15,393403.2188,OK,10/16/18 22:15,0,OK,10/16/18 22:15,55.4641037,OK,10/16/18 22:15,13133.80566,OK,10/16/18 22:15,508720096,OK,10/16/18 22:15,10.32834668,OK,10/16/18 22:15,173.5148621,OK,10/16/18 22:15,502.4602661,OK,
10/16/18 22:30,11.53491497,OK,10/16/18 22:30,263.9543457,OK,10/16/18 22:30,46738928,OK,10/16/18 22:30,52.22975159,OK,10/16/18 22:30,40.69483948,OK,10/16/18 22:30,547.8322455,OK,10/16/18 22:30,3172.999878,OK,10/16/18 22:30,560867136,OK,10/16/18 22:30,10234228,OK,10/16/18 22:30,1129329,OK,10/16/18 22:30,7266317,OK,10/16/18 22:30,12743951,OK,10/16/18 22:30,18702529,OK,10/16/18 22:30,12843135,OK,10/16/18 22:30,17440374,OK,10/16/18 22:30,11600269,OK,10/16/18 22:30,785208,OK,10/16/18 22:30,393406.4375,OK,10/16/18 22:30,0,OK,10/16/18 22:30,49.23899078,OK,10/16/18 22:30,16551.37305,OK,10/16/18 22:30,508724224,OK,10/16/18 22:30,13.01688086,OK,10/16/18 22:30,172.8828888,OK,10/16/18 22:30,502.1488647,OK,
10/16/18 22:45,11.12897587,OK,10/16/18 22:45,250.8593597,OK,10/16/18 22:45,46738992,OK,10/16/18 22:45,52.09725952,OK,10/16/18 22:45,40.96828461,OK,10/16/18 22:45,540.0775331,OK,10/16/18 22:45,3017.251282,OK,10/16/18 22:45,560867904,OK,10/16/18 22:45,10234299,OK,10/16/18 22:45,1129334,OK,10/16/18 22:45,7266372,OK,10/16/18 22:45,12744042,OK,10/16/18 22:45,18702670,OK,10/16/18 22:45,12843207,OK,10/16/18 22:45,17440501,OK,10/16/18 22:45,11600341,OK,10/16/18 22:45,785213,OK,10/16/18 22:45,393409.6563,OK,10/16/18 22:45,0,OK,10/16/18 22:45,63.71961975,OK,10/16/18 22:45,15002.70801,OK,10/16/18 22:45,508728320,OK,10/16/18 22:45,11.79610742,OK,10/16/18 22:45,173.8231964,OK,10/16/18 22:45,502.9194336,OK,
10/16/18 23:00,10.79764175,OK,10/16/18 23:00,233.8716125,OK,10/16/18 23:00,46739056,OK,10/16/18 23:00,51.76977158,OK,10/16/18 23:00,40.97212982,OK,10/16/18 23:00,521.1930083,OK,10/16/18 23:00,2813.496277,OK,10/16/18 23:00,560868672,OK,10/16/18 23:00,10234371,OK,10/16/18 23:00,1129340,OK,10/16/18 23:00,7266426,OK,10/16/18 23:00,12744132,OK,10/16/18 23:00,18702811,OK,10/16/18 23:00,12843279,OK,10/16/18 23:00,17440630,OK,10/16/18 23:00,11600413,OK,10/16/18 23:00,785219,OK,10/16/18 23:00,393412.875,OK,10/16/18 23:00,0,OK,10/16/18 23:00,57.32324982,OK,10/16/18 23:00,15124.1709,OK,10/16/18 23:00,508732384,OK,10/16/18 23:00,11.89018359,OK,10/16/18 23:00,173.4802094,OK,10/16/18 23:00,503.120636,OK,
10/16/18 23:15,11.13339806,OK,10/16/18 23:15,248.7853394,OK,10/16/18 23:15,46739116,OK,10/16/18 23:15,51.87902069,OK,10/16/18 23:15,40.74562073,OK,10/16/18 23:15,539.4188285,OK,10/16/18 23:15,2992.272949,OK,10/16/18 23:15,560869392,OK,10/16/18 23:15,10234440,OK,10/16/18 23:15,1129346,OK,10/16/18 23:15,7266479,OK,10/16/18 23:15,12744222,OK,10/16/18 23:15,18702951,OK,10/16/18 23:15,12843351,OK,10/16/18 23:15,17440761,OK,10/16/18 23:15,11600483,OK,10/16/18 23:15,785223,OK,10/16/18 23:15,393415.9688,OK,10/16/18 23:15,0,OK,10/16/18 23:15,67.72227478,OK,10/16/18 23:15,20875.13281,OK,10/16/18 23:15,508736320,OK,10/16/18 23:15,16.41852148,OK,10/16/18 23:15,176.0820618,OK,10/16/18 23:15,502.6296692,OK,
10/16/18 23:30,11.19321442,OK,10/16/18 23:30,245.7111053,OK,10/16/18 23:30,46739176,OK,10/16/18 23:30,51.88521194,OK,10/16/18 23:30,40.69199753,OK,10/16/18 23:30,522.4117827,OK,10/16/18 23:30,2924.506348,OK,10/16/18 23:30,560870112,OK,10/16/18 23:30,10234513,OK,10/16/18 23:30,1129352,OK,10/16/18 23:30,7266532,OK,10/16/18 23:30,12744309,OK,10/16/18 23:30,18703091,OK,10/16/18 23:30,12843423,OK,10/16/18 23:30,17440890,OK,10/16/18 23:30,11600552,OK,10/16/18 23:30,785228,OK,10/16/18 23:30,393419.1563,OK,10/16/18 23:30,0,OK,10/16/18 23:30,63.90641022,OK,10/16/18 23:30,18486.77148,OK,10/16/18 23:30,508740384,OK,10/16/18 23:30,14.54358789,OK,10/16/18 23:30,176.1012726,OK,10/16/18 23:30,502.0440063,OK,
10/16/18 23:45,11.25879288,OK,10/16/18 23:45,249.6694641,OK,10/16/18 23:45,46739240,OK,10/16/18 23:45,52.04176331,OK,10/16/18 23:45,40.78297043,OK,10/16/18 23:45,528.680007,OK,10/16/18 23:45,2988.316956,OK,10/16/18 23:45,560870880,OK,10/16/18 23:45,10234585,OK,10/16/18 23:45,1129358,OK,10/16/18 23:45,7266585,OK,10/16/18 23:45,12744398,OK,10/16/18 23:45,18703227,OK,10/16/18 23:45,12843495,OK,10/16/18 23:45,17441018,OK,10/16/18 23:45,11600620,OK,10/16/18 23:45,785234,OK,10/16/18 23:45,393422.5,OK,10/16/18 23:45,0,OK,10/16/18 23:45,50.87026978,OK,10/16/18 23:45,15756.68945,OK,10/16/18 23:45,508744640,OK,10/16/18 23:45,12.3935752,OK,10/16/18 23:45,174.7357941,OK,10/16/18 23:45,502.2063293,OK,
10/17/18 0:00,11.09300995,OK,10/17/18 0:00,244.8741302,OK,10/17/18 0:00,46739300,OK,10/17/18 0:00,51.88232422,OK,10/17/18 0:00,40.78931427,OK,10/17/18 0:00,527.581873,OK,10/17/18 0:00,2945.90094,OK,10/17/18 0:00,560871600,OK,10/17/18 0:00,10234652,OK,10/17/18 0:00,1129364,OK,10/17/18 0:00,7266638,OK,10/17/18 0:00,12744488,OK,10/17/18 0:00,18703368,OK,10/17/18 0:00,12843567,OK,10/17/18 0:00,17441146,OK,10/17/18 0:00,11600687,OK,10/17/18 0:00,785239,OK,10/17/18 0:00,393425.7188,OK,10/17/18 0:00,0,OK,10/17/18 0:00,40.76804352,OK,10/17/18 0:00,13620.33398,OK,10/17/18 0:00,508748704,OK,10/17/18 0:00,10.71208496,OK,10/17/18 0:00,175.6686554,OK,10/17/18 0:00,502.6507263,OK,
10/17/18 0:15,11.06679726,OK,10/17/18 0:15,240.786972,OK,10/17/18 0:15,46739364,OK,10/17/18 0:15,51.93511963,OK,10/17/18 0:15,40.86832428,OK,10/17/18 0:15,523.5197475,OK,10/17/18 0:15,2897.133911,OK,10/17/18 0:15,560872368,OK,10/17/18 0:15,10234719,OK,10/17/18 0:15,1129370,OK,10/17/18 0:15,7266691,OK,10/17/18 0:15,12744577,OK,10/17/18 0:15,18703509,OK,10/17/18 0:15,12843639,OK,10/17/18 0:15,17441273,OK,10/17/18 0:15,11600754,OK,10/17/18 0:15,785244,OK,10/17/18 0:15,393429.0313,OK,10/17/18 0:15,0,OK,10/17/18 0:15,54.32276154,OK,10/17/18 0:15,11877.1416,OK,10/17/18 0:15,508752928,OK,10/17/18 0:15,9.336546875,OK,10/17/18 0:15,175.1459808,OK,10/17/18 0:15,503.7281494,OK,
10/17/18 0:30,10.98145008,OK,10/17/18 0:30,243.4537201,OK,10/17/18 0:30,46739424,OK,10/17/18 0:30,51.81072617,OK,10/17/18 0:30,40.82927704,OK,10/17/18 0:30,529.4066491,OK,10/17/18 0:30,2922.467285,OK,10/17/18 0:30,560873088,OK,10/17/18 0:30,10234788,OK,10/17/18 0:30,1129376,OK,10/17/18 0:30,7266743,OK,10/17/18 0:30,12744667,OK,10/17/18 0:30,18703649,OK,10/17/18 0:30,12843713,OK,10/17/18 0:30,17441399,OK,10/17/18 0:30,11600821,OK,10/17/18 0:30,785250,OK,10/17/18 0:30,393432.4063,OK,10/17/18 0:30,0,OK,10/17/18 0:30,82.5443573,OK,10/17/18 0:30,23550.15039,OK,10/17/18 0:30,508757216,OK,10/17/18 0:30,18.50562891,OK,10/17/18 0:30,173.3862,OK,10/17/18 0:30,504.2502441,OK,
10/17/18 0:45,11.06473732,OK,10/17/18 0:45,249.7073822,OK,10/17/18 0:45,46739484,OK,10/17/18 0:45,51.96821594,OK,10/17/18 0:45,40.90348053,OK,10/17/18 0:45,530.7598988,OK,10/17/18 0:45,2972.377075,OK,10/17/18 0:45,560873808,OK,10/17/18 0:45,10234859,OK,10/17/18 0:45,1129382,OK,10/17/18 0:45,7266795,OK,10/17/18 0:45,12744755,OK,10/17/18 0:45,18703790,OK,10/17/18 0:45,12843786,OK,10/17/18 0:45,17441526,OK,10/17/18 0:45,11600885,OK,10/17/18 0:45,785258,OK,10/17/18 0:45,393435.7188,OK,10/17/18 0:45,0,OK,10/17/18 0:45,59.97615051,OK,10/17/18 0:45,17566.47656,OK,10/17/18 0:45,508761440,OK,10/17/18 0:45,13.80631055,OK,10/17/18 0:45,174.1074982,OK,10/17/18 0:45,503.9114075,OK,
