OSU_RTS.MDBUS_E3.102_E1 Time [SNAP],OSU_RTS.MDBUS_E3.102_E1 Value [SNAP],OSU_RTS.MDBUS_E3.102_E1 Status [SNAP],OSU_RTS.MDBUS_RT.102_C Time [SNAP],OSU_RTS.MDBUS_RT.102_C Value [SNAP],OSU_RTS.MDBUS_RT.102_C Status [SNAP],OSU_RTS.MDBUS_RT.102_DP Time [SNAP],OSU_RTS.MDBUS_RT.102_DP Value [SNAP],OSU_RTS.MDBUS_RT.102_DP Status [SNAP],OSU_RTS.MDBUS_RT.102_I Time [SNAP],OSU_RTS.MDBUS_RT.102_I Value [SNAP],OSU_RTS.MDBUS_RT.102_I Status [SNAP],OSU_RTS.MDBUS_RT.102_P Time [SNAP],OSU_RTS.MDBUS_RT.102_P Value [SNAP],OSU_RTS.MDBUS_RT.102_P Status [SNAP],OSU_RTS.MDBUS_RT.102_T Time [SNAP],OSU_RTS.MDBUS_RT.102_T Value [SNAP],OSU_RTS.MDBUS_RT.102_T Status [SNAP],OSU_RTS.MDBUS_RT.102S_HF Time [SNAP],OSU_RTS.MDBUS_RT.102S_HF Value [SNAP],OSU_RTS.MDBUS_RT.102S_HF Status [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Status [SNAP],Comments
10/16/18 21:30,277939,OK,10/16/18 21:30,311249.25,OK,10/16/18 21:30,3.420532703,OK,10/16/18 21:30,0,OK,10/16/18 21:30,178.1174011,OK,10/16/18 21:30,362.2210083,OK,10/16/18 21:30,0,OK,10/16/18 21:30,682833.8125,OK,
10/16/18 21:45,277943,OK,10/16/18 21:45,311265.2188,OK,10/16/18 21:45,14.19658184,OK,10/16/18 21:45,0.074111641,OK,10/16/18 21:45,177.3865204,OK,10/16/18 21:45,361.8491211,OK,10/16/18 21:45,88.76690674,OK,10/16/18 21:45,682853,OK,
10/16/18 22:00,277947,OK,10/16/18 22:00,311283.5313,OK,10/16/18 22:00,1.459084034,OK,10/16/18 22:00,0,OK,10/16/18 22:00,178.2152557,OK,10/16/18 22:00,362.1260376,OK,10/16/18 22:00,0,OK,10/16/18 22:00,682874.875,OK,
10/16/18 22:15,277950,OK,10/16/18 22:15,311304.6875,OK,10/16/18 22:15,29.68348312,OK,10/16/18 22:15,0.157403122,OK,10/16/18 22:15,176.5905609,OK,10/16/18 22:15,361.4701538,OK,10/16/18 22:15,188.5201416,OK,10/16/18 22:15,682900.25,OK,
10/16/18 22:30,277954,OK,10/16/18 22:30,311317.5938,OK,10/16/18 22:30,0.752427578,OK,10/16/18 22:30,0,OK,10/16/18 22:30,176.2884064,OK,10/16/18 22:30,361.1845093,OK,10/16/18 22:30,0,OK,10/16/18 22:30,682915.6875,OK,
10/16/18 22:45,277958,OK,10/16/18 22:45,311339.2188,OK,10/16/18 22:45,30.157444,OK,10/16/18 22:45,0.165144119,OK,10/16/18 22:45,176.3716431,OK,10/16/18 22:45,361.3747864,OK,10/16/18 22:45,197.7889862,OK,10/16/18 22:45,682941.5625,OK,
10/16/18 23:00,277961,OK,10/16/18 23:00,311353.2813,OK,10/16/18 23:00,0.688476443,OK,10/16/18 23:00,0,OK,10/16/18 23:00,177.6570129,OK,10/16/18 23:00,361.7794495,OK,10/16/18 23:00,0,OK,10/16/18 23:00,682958.4375,OK,
10/16/18 23:15,277966,OK,10/16/18 23:15,311375.3125,OK,10/16/18 23:15,26.12661362,OK,10/16/18 23:15,0.133753021,OK,10/16/18 23:15,179.9384918,OK,10/16/18 23:15,362.9172974,OK,10/16/18 23:15,160.2260284,OK,10/16/18 23:15,682984.8125,OK,
10/16/18 23:30,277970,OK,10/16/18 23:30,311389.3438,OK,10/16/18 23:30,0.666915476,OK,10/16/18 23:30,0,OK,10/16/18 23:30,180.2031097,OK,10/16/18 23:30,362.7728271,OK,10/16/18 23:30,0,OK,10/16/18 23:30,683001.625,OK,
10/16/18 23:45,277975,OK,10/16/18 23:45,311413.3125,OK,10/16/18 23:45,8.823796272,OK,10/16/18 23:45,0,OK,10/16/18 23:45,178.4437256,OK,10/16/18 23:45,362.002533,OK,10/16/18 23:45,0,OK,10/16/18 23:45,683030.375,OK,
10/17/18 0:00,277978,OK,10/17/18 0:00,311427.1563,OK,10/17/18 0:00,51.52020264,OK,10/17/18 0:00,0.362484009,OK,10/17/18 0:00,178.014267,OK,10/17/18 0:00,362.2983704,OK,10/17/18 0:00,434.1795959,OK,10/17/18 0:00,683046.9375,OK,
10/17/18 0:15,277982,OK,10/17/18 0:15,311448.9375,OK,10/17/18 0:15,11.28478241,OK,10/17/18 0:15,0.066197304,OK,10/17/18 0:15,179.7800446,OK,10/17/18 0:15,362.0526733,OK,10/17/18 0:15,79.29862976,OK,10/17/18 0:15,683073,OK,
10/17/18 0:30,277986,OK,10/17/18 0:30,311466.4688,OK,10/17/18 0:30,0.760158896,OK,10/17/18 0:30,0,OK,10/17/18 0:30,177.1788177,OK,10/17/18 0:30,362.0560913,OK,10/17/18 0:30,0,OK,10/17/18 0:30,683094,OK,
10/17/18 0:45,277990,OK,10/17/18 0:45,311490.0938,OK,10/17/18 0:45,9.571587563,OK,10/17/18 0:45,0,OK,10/17/18 0:45,178.6936035,OK,10/17/18 0:45,362.3123474,OK,10/17/18 0:45,0,OK,10/17/18 0:45,683122.3125,OK,
10/17/18 1:00,277993,OK,10/17/18 1:00,311502.5,OK,10/17/18 1:00,28.50561523,OK,10/17/18 1:00,0.149086105,OK,10/17/18 1:00,177.7211456,OK,10/17/18 1:00,362.0421143,OK,10/17/18 1:00,178.5707397,OK,10/17/18 1:00,683137.1875,OK,
10/17/18 1:15,277998,OK,10/17/18 1:15,311525.9688,OK,10/17/18 1:15,11.60969067,OK,10/17/18 1:15,0.066582924,OK,10/17/18 1:15,176.4536438,OK,10/17/18 1:15,361.622467,OK,10/17/18 1:15,79.74507141,OK,10/17/18 1:15,683165.3125,OK,
10/17/18 1:30,278002,OK,10/17/18 1:30,311543.1563,OK,10/17/18 1:30,1.372061014,OK,10/17/18 1:30,0,OK,10/17/18 1:30,177.8696899,OK,10/17/18 1:30,361.7661133,OK,10/17/18 1:30,0,OK,10/17/18 1:30,683185.875,OK,
10/17/18 1:45,278006,OK,10/17/18 1:45,311566.4063,OK,10/17/18 1:45,12.89130688,OK,10/17/18 1:45,0.0705289,OK,10/17/18 1:45,178.2101135,OK,10/17/18 1:45,361.4611206,OK,10/17/18 1:45,84.47977448,OK,10/17/18 1:45,683213.6875,OK,
10/17/18 2:00,278009,OK,10/17/18 2:00,311579.6563,OK,10/17/18 2:00,0.544000268,OK,10/17/18 2:00,0,OK,10/17/18 2:00,178.9546814,OK,10/17/18 2:00,362.2681885,OK,10/17/18 2:00,0,OK,10/17/18 2:00,683229.625,OK,
10/17/18 2:15,278013,OK,10/17/18 2:15,311604.625,OK,10/17/18 2:15,12.97647762,OK,10/17/18 2:15,0.071198174,OK,10/17/18 2:15,180.6028595,OK,10/17/18 2:15,362.5806885,OK,10/17/18 2:15,85.29334259,OK,10/17/18 2:15,683259.5,OK,
10/17/18 2:30,278017,OK,10/17/18 2:30,311617.9063,OK,10/17/18 2:30,49.3899498,OK,10/17/18 2:30,0.340474182,OK,10/17/18 2:30,178.023941,OK,10/17/18 2:30,362.3248901,OK,10/17/18 2:30,407.8167114,OK,10/17/18 2:30,683275.4375,OK,
10/17/18 2:45,278020,OK,10/17/18 2:45,311641.8125,OK,10/17/18 2:45,48.90640259,OK,10/17/18 2:45,0.33629425,OK,10/17/18 2:45,178.3970184,OK,10/17/18 2:45,362.0961304,OK,10/17/18 2:45,402.8187866,OK,10/17/18 2:45,683304.0625,OK,
10/17/18 3:00,278024,OK,10/17/18 3:00,311658.5,OK,10/17/18 3:00,1.186649323,OK,10/17/18 3:00,0,OK,10/17/18 3:00,180.5220184,OK,10/17/18 3:00,362.6910706,OK,10/17/18 3:00,0,OK,10/17/18 3:00,683324.0625,OK,
10/17/18 3:15,278029,OK,10/17/18 3:15,311681.4375,OK,10/17/18 3:15,14.56176186,OK,10/17/18 3:15,0.075337219,OK,10/17/18 3:15,178.3812714,OK,10/17/18 3:15,362.0608826,OK,10/17/18 3:15,90.24009705,OK,10/17/18 3:15,683351.5,OK,
10/17/18 3:30,278033,OK,10/17/18 3:30,311694.1563,OK,10/17/18 3:30,0.538045526,OK,10/17/18 3:30,0,OK,10/17/18 3:30,178.7743225,OK,10/17/18 3:30,362.2639771,OK,10/17/18 3:30,0,OK,10/17/18 3:30,683366.75,OK,
10/17/18 3:45,278036,OK,10/17/18 3:45,311719.2188,OK,10/17/18 3:45,5.895879269,OK,10/17/18 3:45,0,OK,10/17/18 3:45,180.3484344,OK,10/17/18 3:45,362.6328735,OK,10/17/18 3:45,0,OK,10/17/18 3:45,683396.75,OK,
10/17/18 4:00,278040,OK,10/17/18 4:00,311736.4688,OK,10/17/18 4:00,15.55086136,OK,10/17/18 4:00,0.078370071,OK,10/17/18 4:00,179.4575958,OK,10/17/18 4:00,361.9875488,OK,10/17/18 4:00,93.87878418,OK,10/17/18 4:00,683417.4375,OK,
10/17/18 4:15,278044,OK,10/17/18 4:15,311755.75,OK,10/17/18 4:15,2.57379365,OK,10/17/18 4:15,0,OK,10/17/18 4:15,179.5111847,OK,10/17/18 4:15,362.382019,OK,10/17/18 4:15,0,OK,10/17/18 4:15,683440.5,OK,
10/17/18 4:30,278048,OK,10/17/18 4:30,311778.4375,OK,10/17/18 4:30,22.53703308,OK,10/17/18 4:30,0.108614243,OK,10/17/18 4:30,178.9984894,OK,10/17/18 4:30,362.0637817,OK,10/17/18 4:30,130.1045227,OK,10/17/18 4:30,683467.6875,OK,
10/17/18 4:45,278051,OK,10/17/18 4:45,311792.25,OK,10/17/18 4:45,0.686623931,OK,10/17/18 4:45,0,OK,10/17/18 4:45,178.9893341,OK,10/17/18 4:45,362.1465454,OK,10/17/18 4:45,0,OK,10/17/18 4:45,683484.25,OK,
10/17/18 5:00,278056,OK,10/17/18 5:00,311816.0938,OK,10/17/18 5:00,7.187137604,OK,10/17/18 5:00,0,OK,10/17/18 5:00,179.3028412,OK,10/17/18 5:00,362.2631836,OK,10/17/18 5:00,0,OK,10/17/18 5:00,683512.8125,OK,
10/17/18 5:15,278060,OK,10/17/18 5:15,311833.0313,OK,10/17/18 5:15,18.85371017,OK,10/17/18 5:15,0.087740486,OK,10/17/18 5:15,177.4974823,OK,10/17/18 5:15,361.6613159,OK,10/17/18 5:15,105.0914307,OK,10/17/18 5:15,683533.125,OK,
10/17/18 5:30,278064,OK,10/17/18 5:30,311851.9063,OK,10/17/18 5:30,1.137929678,OK,10/17/18 5:30,0,OK,10/17/18 5:30,179.1774445,OK,10/17/18 5:30,362.5777588,OK,10/17/18 5:30,0,OK,10/17/18 5:30,683555.6875,OK,
10/17/18 5:45,278067,OK,10/17/18 5:45,311875.875,OK,10/17/18 5:45,19.57390404,OK,10/17/18 5:45,0.090292381,OK,10/17/18 5:45,180.0051422,OK,10/17/18 5:45,362.1791382,OK,10/17/18 5:45,108.1638565,OK,10/17/18 5:45,683584.375,OK,
10/17/18 6:00,278071,OK,10/17/18 6:00,311889.1875,OK,10/17/18 6:00,0.661274314,OK,10/17/18 6:00,0,OK,10/17/18 6:00,180.4013519,OK,10/17/18 6:00,362.5283203,OK,10/17/18 6:00,0,OK,10/17/18 6:00,683600.375,OK,
10/17/18 6:15,278075,OK,10/17/18 6:15,311913.7188,OK,10/17/18 6:15,4.225227356,OK,10/17/18 6:15,0,OK,10/17/18 6:15,178.4623108,OK,10/17/18 6:15,361.8648071,OK,10/17/18 6:15,0,OK,10/17/18 6:15,683629.75,OK,
10/17/18 6:30,278078,OK,10/17/18 6:30,311934.6875,OK,10/17/18 6:30,54.52926254,OK,10/17/18 6:30,0.399012115,OK,10/17/18 6:30,177.2592773,OK,10/17/18 6:30,362.1670227,OK,10/17/18 6:30,477.9115601,OK,10/17/18 6:30,683654.875,OK,
10/17/18 6:45,278083,OK,10/17/18 6:45,311950.5,OK,10/17/18 6:45,24.31599426,OK,10/17/18 6:45,0.115885674,OK,10/17/18 6:45,178.2593079,OK,10/17/18 6:45,361.8625488,OK,10/17/18 6:45,138.8087158,OK,10/17/18 6:45,683673.8125,OK,
10/17/18 7:00,278088,OK,10/17/18 7:00,311974.4375,OK,10/17/18 7:00,4.823016167,OK,10/17/18 7:00,0,OK,10/17/18 7:00,179.1201324,OK,10/17/18 7:00,361.9259644,OK,10/17/18 7:00,0,OK,10/17/18 7:00,683702.5,OK,
10/17/18 7:15,278093,OK,10/17/18 7:15,311997.5313,OK,10/17/18 7:15,19.56882095,OK,10/17/18 7:15,0.089069016,OK,10/17/18 7:15,175.6927185,OK,10/17/18 7:15,360.7233276,OK,10/17/18 7:15,106.6714859,OK,10/17/18 7:15,683730.125,OK,
10/17/18 7:30,278098,OK,10/17/18 7:30,312029.7813,OK,10/17/18 7:30,38.51744843,OK,10/17/18 7:30,0.238827805,OK,10/17/18 7:30,176.5792694,OK,10/17/18 7:30,361.2468262,OK,10/17/18 7:30,286.0414734,OK,10/17/18 7:30,683768.75,OK,
10/17/18 7:45,278104,OK,10/17/18 7:45,312068.8438,OK,10/17/18 7:45,49.67033386,OK,10/17/18 7:45,0.343882629,OK,10/17/18 7:45,178.6174927,OK,10/17/18 7:45,362.579895,OK,10/17/18 7:45,411.9136047,OK,10/17/18 7:45,683815.5625,OK,
10/17/18 8:00,278110,OK,10/17/18 8:00,312105.8125,OK,10/17/18 8:00,50.66530228,OK,10/17/18 8:00,0.345310822,OK,10/17/18 8:00,175.7144623,OK,10/17/18 8:00,361.5959473,OK,10/17/18 8:00,413.554718,OK,10/17/18 8:00,683859.8125,OK,
10/17/18 8:15,278116,OK,10/17/18 8:15,312145.625,OK,10/17/18 8:15,11.47505665,OK,10/17/18 8:15,0.066618172,OK,10/17/18 8:15,178.9323578,OK,10/17/18 8:15,364.0672607,OK,10/17/18 8:15,79.79901886,OK,10/17/18 8:15,683907.5,OK,
10/17/18 8:30,278122,OK,10/17/18 8:30,312184.6875,OK,10/17/18 8:30,62.24334717,OK,10/17/18 8:30,0.494994659,OK,10/17/18 8:30,177.3687592,OK,10/17/18 8:30,364.7824707,OK,10/17/18 8:30,592.8770752,OK,10/17/18 8:30,683954.3125,OK,
10/17/18 8:45,278127,OK,10/17/18 8:45,312221.9688,OK,10/17/18 8:45,35.28026581,OK,10/17/18 8:45,0.211796875,OK,10/17/18 8:45,182.0091095,OK,10/17/18 8:45,364.645752,OK,10/17/18 8:45,253.7473602,OK,10/17/18 8:45,683998.9375,OK,
10/17/18 9:00,278133,OK,10/17/18 9:00,312253.75,OK,10/17/18 9:00,7.04888916,OK,10/17/18 9:00,0,OK,10/17/18 9:00,179.6202087,OK,10/17/18 9:00,364.2844543,OK,10/17/18 9:00,0,OK,10/17/18 9:00,684037.0625,OK,
10/17/18 9:15,278140,OK,10/17/18 9:15,312282.75,OK,10/17/18 9:15,1.274048805,OK,10/17/18 9:15,0,OK,10/17/18 9:15,180.3515167,OK,10/17/18 9:15,363.2124634,OK,10/17/18 9:15,0,OK,10/17/18 9:15,684071.75,OK,
10/17/18 9:30,278147,OK,10/17/18 9:30,312316.875,OK,10/17/18 9:30,20.89962196,OK,10/17/18 9:30,0.097348526,OK,10/17/18 9:30,181.2260437,OK,10/17/18 9:30,362.930481,OK,10/17/18 9:30,116.6249542,OK,10/17/18 9:30,684112.625,OK,
10/17/18 9:45,278153,OK,10/17/18 9:45,312351.5,OK,10/17/18 9:45,33.31930923,OK,10/17/18 9:45,0.19224617,OK,10/17/18 9:45,179.6461182,OK,10/17/18 9:45,362.7241211,OK,10/17/18 9:45,230.29245,OK,10/17/18 9:45,684154.125,OK,
10/17/18 10:00,278160,OK,10/17/18 10:00,312386.5,OK,10/17/18 10:00,41.25568771,OK,10/17/18 10:00,0.265842804,OK,10/17/18 10:00,179.1685181,OK,10/17/18 10:00,362.5206909,OK,10/17/18 10:00,318.4452515,OK,10/17/18 10:00,684196.0625,OK,
10/17/18 10:15,278167,OK,10/17/18 10:15,312417.9375,OK,10/17/18 10:15,40.93273544,OK,10/17/18 10:15,0.261991272,OK,10/17/18 10:15,177.8500977,OK,10/17/18 10:15,362.5738525,OK,10/17/18 10:15,313.8074646,OK,10/17/18 10:15,684233.6875,OK,
10/17/18 10:30,278174,OK,10/17/18 10:30,312446.0625,OK,10/17/18 10:30,5.045094013,OK,10/17/18 10:30,0,OK,10/17/18 10:30,168.9001923,OK,10/17/18 10:30,358.758728,OK,10/17/18 10:30,0,OK,10/17/18 10:30,684267.375,OK,
10/17/18 10:45,278181,OK,10/17/18 10:45,312474.2188,OK,10/17/18 10:45,1.44438076,OK,10/17/18 10:45,0,OK,10/17/18 10:45,178.4177551,OK,10/17/18 10:45,362.7163696,OK,10/17/18 10:45,0,OK,10/17/18 10:45,684301.125,OK,
10/17/18 11:00,278188,OK,10/17/18 11:00,312497.1563,OK,10/17/18 11:00,0.896170259,OK,10/17/18 11:00,0,OK,10/17/18 11:00,182.4221802,OK,10/17/18 11:00,363.3673096,OK,10/17/18 11:00,0,OK,10/17/18 11:00,684328.625,OK,
10/17/18 11:15,278196,OK,10/17/18 11:15,312519.7813,OK,10/17/18 11:15,0.715800047,OK,10/17/18 11:15,0,OK,10/17/18 11:15,181.1656342,OK,10/17/18 11:15,363.4077759,OK,10/17/18 11:15,0,OK,10/17/18 11:15,684355.6875,OK,
10/17/18 11:30,278205,OK,10/17/18 11:30,312546.1875,OK,10/17/18 11:30,0.927770734,OK,10/17/18 11:30,0,OK,10/17/18 11:30,181.8307953,OK,10/17/18 11:30,363.3341675,OK,10/17/18 11:30,0,OK,10/17/18 11:30,684387.3125,OK,
10/17/18 11:45,278212,OK,10/17/18 11:45,312568.4063,OK,10/17/18 11:45,2.312415361,OK,10/17/18 11:45,0,OK,10/17/18 11:45,178.7488251,OK,10/17/18 11:45,362.6277466,OK,10/17/18 11:45,0,OK,10/17/18 11:45,684414,OK,
10/17/18 12:00,278220,OK,10/17/18 12:00,312585.4375,OK,10/17/18 12:00,48.94923782,OK,10/17/18 12:00,0.338407074,OK,10/17/18 12:00,180.4115295,OK,10/17/18 12:00,363.1116333,OK,10/17/18 12:00,405.3972778,OK,10/17/18 12:00,684434.375,OK,
10/17/18 12:15,278235,OK,10/17/18 12:15,312606.2188,OK,10/17/18 12:15,35.04591751,OK,10/17/18 12:15,0.209143524,OK,10/17/18 12:15,181.1853485,OK,10/17/18 12:15,363.1794434,OK,10/17/18 12:15,250.5564117,OK,10/17/18 12:15,684459.25,OK,
10/17/18 12:30,278248,OK,10/17/18 12:30,312632.6875,OK,10/17/18 12:30,2.134095192,OK,10/17/18 12:30,0,OK,10/17/18 12:30,180.8378296,OK,10/17/18 12:30,362.8635864,OK,10/17/18 12:30,0,OK,10/17/18 12:30,684490.9375,OK,
10/17/18 12:45,278259,OK,10/17/18 12:45,312654.125,OK,10/17/18 12:45,9.112986565,OK,10/17/18 12:45,0,OK,10/17/18 12:45,177.6999359,OK,10/17/18 12:45,361.9279175,OK,10/17/18 12:45,0,OK,10/17/18 12:45,684516.625,OK,
10/17/18 13:00,278271,OK,10/17/18 13:00,312675.0938,OK,10/17/18 13:00,4.152630806,OK,10/17/18 13:00,0,OK,10/17/18 13:00,177.9042816,OK,10/17/18 13:00,361.4746704,OK,10/17/18 13:00,0,OK,10/17/18 13:00,684541.75,OK,
10/17/18 13:15,278281,OK,10/17/18 13:15,312692.6563,OK,10/17/18 13:15,28.2660141,OK,10/17/18 13:15,0.148272293,OK,10/17/18 13:15,179.8229828,OK,10/17/18 13:15,362.6717529,OK,10/17/18 13:15,177.6178131,OK,10/17/18 13:15,684562.8125,OK,
10/17/18 13:30,278291,OK,10/17/18 13:30,312712.1563,OK,10/17/18 13:30,14.9054451,OK,10/17/18 13:30,0.076714966,OK,10/17/18 13:30,180.4608612,OK,10/17/18 13:30,362.5794678,OK,10/17/18 13:30,91.90155029,OK,10/17/18 13:30,684586.125,OK,
10/17/18 13:45,278300,OK,10/17/18 13:45,312727.8125,OK,10/17/18 13:45,49.34530258,OK,10/17/18 13:45,0.340455688,OK,10/17/18 13:45,178.4896088,OK,10/17/18 13:45,362.4880066,OK,10/17/18 13:45,407.8056641,OK,10/17/18 13:45,684604.9375,OK,
10/17/18 14:00,278310,OK,10/17/18 14:00,312747.875,OK,10/17/18 14:00,53.77852249,OK,10/17/18 14:00,0.390918884,OK,10/17/18 14:00,178.487442,OK,10/17/18 14:00,362.5540771,OK,10/17/18 14:00,468.2515869,OK,10/17/18 14:00,684628.9375,OK,
10/17/18 14:15,278323,OK,10/17/18 14:15,312770.125,OK,10/17/18 14:15,13.3684721,OK,10/17/18 14:15,0.072237396,OK,10/17/18 14:15,180.114502,OK,10/17/18 14:15,362.5534668,OK,10/17/18 14:15,86.53583527,OK,10/17/18 14:15,684655.5625,OK,
10/17/18 14:30,278333,OK,10/17/18 14:30,312784.3125,OK,10/17/18 14:30,0.713674426,OK,10/17/18 14:30,0,OK,10/17/18 14:30,180.0591278,OK,10/17/18 14:30,362.6263123,OK,10/17/18 14:30,0,OK,10/17/18 14:30,684672.625,OK,
10/17/18 14:45,278343,OK,10/17/18 14:45,312803.9063,OK,10/17/18 14:45,0.58118391,OK,10/17/18 14:45,0,OK,10/17/18 14:45,179.2062531,OK,10/17/18 14:45,362.4411621,OK,10/17/18 14:45,0,OK,10/17/18 14:45,684696.0625,OK,
10/17/18 15:00,278352,OK,10/17/18 15:00,312822.7813,OK,10/17/18 15:00,1.541802406,OK,10/17/18 15:00,0,OK,10/17/18 15:00,180.34935,OK,10/17/18 15:00,362.4942322,OK,10/17/18 15:00,0,OK,10/17/18 15:00,684718.6875,OK,
10/17/18 15:15,278362,OK,10/17/18 15:15,312842.875,OK,10/17/18 15:15,4.35303688,OK,10/17/18 15:15,0,OK,10/17/18 15:15,181.3039398,OK,10/17/18 15:15,363.0555725,OK,10/17/18 15:15,0,OK,10/17/18 15:15,684742.75,OK,
10/17/18 15:30,278374,OK,10/17/18 15:30,312861.875,OK,10/17/18 15:30,17.07095528,OK,10/17/18 15:30,0.083012863,OK,10/17/18 15:30,180.8239288,OK,10/17/18 15:30,362.9465332,OK,10/17/18 15:30,99.44828796,OK,10/17/18 15:30,684765.5,OK,
10/17/18 15:45,278384,OK,10/17/18 15:45,312874.8125,OK,10/17/18 15:45,24.46250153,OK,10/17/18 15:45,0.122606995,OK,10/17/18 15:45,180.2940826,OK,10/17/18 15:45,363.0839844,OK,10/17/18 15:45,146.8769684,OK,10/17/18 15:45,684781,OK,
10/17/18 16:00,278394,OK,10/17/18 16:00,312893.9063,OK,10/17/18 16:00,58.76588058,OK,10/17/18 16:00,0.454837677,OK,10/17/18 16:00,180.0174408,OK,10/17/18 16:00,362.9841919,OK,10/17/18 16:00,544.8636475,OK,10/17/18 16:00,684803.875,OK,
10/17/18 16:15,278403,OK,10/17/18 16:15,312910.625,OK,10/17/18 16:15,3.249878168,OK,10/17/18 16:15,0,OK,10/17/18 16:15,183.4058075,OK,10/17/18 16:15,364.3000488,OK,10/17/18 16:15,0,OK,10/17/18 16:15,684823.875,OK,
10/17/18 16:30,278413,OK,10/17/18 16:30,312932.75,OK,10/17/18 16:30,54.30742645,OK,10/17/18 16:30,0.39703952,OK,10/17/18 16:30,178.0294952,OK,10/17/18 16:30,362.7948608,OK,10/17/18 16:30,475.5702515,OK,10/17/18 16:30,684850.375,OK,
10/17/18 16:45,278422,OK,10/17/18 16:45,312950.4375,OK,10/17/18 16:45,0.59771204,OK,10/17/18 16:45,0,OK,10/17/18 16:45,180.5980225,OK,10/17/18 16:45,362.9778442,OK,10/17/18 16:45,0,OK,10/17/18 16:45,684871.5625,OK,
10/17/18 17:00,278431,OK,10/17/18 17:00,312976.25,OK,10/17/18 17:00,10.42725182,OK,10/17/18 17:00,0.063957462,OK,10/17/18 17:00,181.5840607,OK,10/17/18 17:00,363.1366577,OK,10/17/18 17:00,76.62361145,OK,10/17/18 17:00,684902.5,OK,
10/17/18 17:15,278440,OK,10/17/18 17:15,312990.8438,OK,10/17/18 17:15,0.56138289,OK,10/17/18 17:15,0,OK,10/17/18 17:15,179.7966461,OK,10/17/18 17:15,362.8111572,OK,10/17/18 17:15,0,OK,10/17/18 17:15,684920,OK,
10/17/18 17:30,278449,OK,10/17/18 17:30,313015.5625,OK,10/17/18 17:30,0.705524087,OK,10/17/18 17:30,0,OK,10/17/18 17:30,179.8720551,OK,10/17/18 17:30,362.6907349,OK,10/17/18 17:30,0,OK,10/17/18 17:30,684949.625,OK,
10/17/18 17:45,278459,OK,10/17/18 17:45,313037,OK,10/17/18 17:45,0.740901649,OK,10/17/18 17:45,0,OK,10/17/18 17:45,182.523056,OK,10/17/18 17:45,363.9111633,OK,10/17/18 17:45,0,OK,10/17/18 17:45,684975.3125,OK,
10/17/18 18:00,278467,OK,10/17/18 18:00,313063.3438,OK,10/17/18 18:00,0.709717393,OK,10/17/18 18:00,0,OK,10/17/18 18:00,179.8735504,OK,10/17/18 18:00,362.7248535,OK,10/17/18 18:00,0,OK,10/17/18 18:00,685006.875,OK,
10/17/18 18:15,278474,OK,10/17/18 18:15,313076.3438,OK,10/17/18 18:15,1.604360223,OK,10/17/18 18:15,0,OK,10/17/18 18:15,181.208847,OK,10/17/18 18:15,363.204895,OK,10/17/18 18:15,0,OK,10/17/18 18:15,685022.4375,OK,
10/17/18 18:30,278481,OK,10/17/18 18:30,313091.3125,OK,10/17/18 18:30,54.68115616,OK,10/17/18 18:30,0.393935669,OK,10/17/18 18:30,178.4950409,OK,10/17/18 18:30,362.5702515,OK,10/17/18 18:30,471.866272,OK,10/17/18 18:30,685040.375,OK,
10/17/18 18:45,278487,OK,10/17/18 18:45,313113.0625,OK,10/17/18 18:45,18.07029343,OK,10/17/18 18:45,0.085354164,OK,10/17/18 18:45,178.3412628,OK,10/17/18 18:45,362.0560913,OK,10/17/18 18:45,102.2382889,OK,10/17/18 18:45,685066.375,OK,
10/17/18 19:00,278492,OK,10/17/18 19:00,313126.4063,OK,10/17/18 19:00,1.256556034,OK,10/17/18 19:00,0,OK,10/17/18 19:00,181.9575043,OK,10/17/18 19:00,363.2752075,OK,10/17/18 19:00,0,OK,10/17/18 19:00,685082.375,OK,
10/17/18 19:15,278496,OK,10/17/18 19:15,313141.2813,OK,10/17/18 19:15,55.84336853,OK,10/17/18 19:15,0.414652252,OK,10/17/18 19:15,176.5856628,OK,10/17/18 19:15,362.4269409,OK,10/17/18 19:15,496.6246643,OK,10/17/18 19:15,685100.1875,OK,
10/17/18 19:30,278501,OK,10/17/18 19:30,313163.6875,OK,10/17/18 19:30,10.63935375,OK,10/17/18 19:30,0.064483459,OK,10/17/18 19:30,180.5927582,OK,10/17/18 19:30,363.3292847,OK,10/17/18 19:30,77.24925232,OK,10/17/18 19:30,685127,OK,
10/17/18 19:45,278506,OK,10/17/18 19:45,313175.7813,OK,10/17/18 19:45,1.823896766,OK,10/17/18 19:45,0,OK,10/17/18 19:45,179.6902771,OK,10/17/18 19:45,362.4232178,OK,10/17/18 19:45,0,OK,10/17/18 19:45,685141.5,OK,
10/17/18 20:00,278509,OK,10/17/18 20:00,313191.3125,OK,10/17/18 20:00,37.64572144,OK,10/17/18 20:00,0.238644562,OK,10/17/18 20:00,178.2963104,OK,10/17/18 20:00,362.4343262,OK,10/17/18 20:00,285.8502502,OK,10/17/18 20:00,685160.125,OK,
