OSU_RTS.MDBUS_CC.376C_HF Time [SNAP],OSU_RTS.MDBUS_CC.376C_HF Value [SNAP],OSU_RTS.MDBUS_CC.376C_HF Status [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_C Time [SNAP],OSU_RTS.MDBUS_RT.376S_C Value [SNAP],OSU_RTS.MDBUS_RT.376S_C Status [SNAP],OSU_RTS.MDBUS_RT.376S_DP Time [SNAP],OSU_RTS.MDBUS_RT.376S_DP Value [SNAP],OSU_RTS.MDBUS_RT.376S_DP Status [SNAP],OSU_RTS.MDBUS_RT.376S_HF Time [SNAP],OSU_RTS.MDBUS_RT.376S_HF Value [SNAP],OSU_RTS.MDBUS_RT.376S_HF Status [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_I Time [SNAP],OSU_RTS.MDBUS_RT.376S_I Value [SNAP],OSU_RTS.MDBUS_RT.376S_I Status [SNAP],OSU_RTS.MDBUS_RT.376S_P Time [SNAP],OSU_RTS.MDBUS_RT.376S_P Value [SNAP],OSU_RTS.MDBUS_RT.376S_P Status [SNAP],OSU_RTS.MDBUS_RT.376S_T Time [SNAP],OSU_RTS.MDBUS_RT.376S_T Value [SNAP],OSU_RTS.MDBUS_RT.376S_T Status [SNAP],OSU_RTS.OPCRTS.376_C1T Time [SNAP],OSU_RTS.OPCRTS.376_C1T Value [SNAP],OSU_RTS.OPCRTS.376_C1T Status [SNAP],OSU_RTS.OPCRTS.376_C2T Time [SNAP],OSU_RTS.OPCRTS.376_C2T Value [SNAP],OSU_RTS.OPCRTS.376_C2T Status [SNAP],OSU_RTS.OPCRTS.376_C3T Time [SNAP],OSU_RTS.OPCRTS.376_C3T Value [SNAP],OSU_RTS.OPCRTS.376_C3T Status [SNAP],OSU_RTS.OPCRTS.376_C4T Time [SNAP],OSU_RTS.OPCRTS.376_C4T Value [SNAP],OSU_RTS.OPCRTS.376_C4T Status [SNAP],OSU_RTS.OPCRTS.376_C5T Time [SNAP],OSU_RTS.OPCRTS.376_C5T Value [SNAP],OSU_RTS.OPCRTS.376_C5T Status [SNAP],OSU_RTS.OPCRTS.376_CDT Time [SNAP],OSU_RTS.OPCRTS.376_CDT Value [SNAP],OSU_RTS.OPCRTS.376_CDT Status [SNAP],OSU_RTS.OPCRTS.376_CHF Time [SNAP],OSU_RTS.OPCRTS.376_CHF Value [SNAP],OSU_RTS.OPCRTS.376_CHF Status [SNAP],OSU_RTS.OPCRTS.376_CHT Time [SNAP],OSU_RTS.OPCRTS.376_CHT Value [SNAP],OSU_RTS.OPCRTS.376_CHT Status [SNAP],OSU_RTS.OPCRTS.376_CRWT Time [SNAP],OSU_RTS.OPCRTS.376_CRWT Value [SNAP],OSU_RTS.OPCRTS.376_CRWT Status [SNAP],OSU_RTS.OPCRTS.376_CSWT Time [SNAP],OSU_RTS.OPCRTS.376_CSWT Value [SNAP],OSU_RTS.OPCRTS.376_CSWT Status [SNAP],OSU_RTS.OPCRTS.376_CVF Time [SNAP],OSU_RTS.OPCRTS.376_CVF Value [SNAP],OSU_RTS.OPCRTS.376_CVF Status [SNAP],OSU_RTS.OPCRTS..376_CWP Time [SNAP],OSU_RTS.OPCRTS..376_CWP Value [SNAP],OSU_RTS.OPCRTS..376_CWP Status [SNAP],OSU_RTS.OPCRTS.376_CWST Time [SNAP],OSU_RTS.OPCRTS.376_CWST Value [SNAP],OSU_RTS.OPCRTS.376_CWST Status [SNAP],OSU_RTS.OPCRTS.376_E1C Time [SNAP],OSU_RTS.OPCRTS.376_E1C Value [SNAP],OSU_RTS.OPCRTS.376_E1C Status [SNAP],OSU_RTS.OPCRTS.376_E2C Time [SNAP],OSU_RTS.OPCRTS.376_E2C Value [SNAP],OSU_RTS.OPCRTS.376_E2C Status [SNAP],OSU_RTS.OPCRTS.376_E3C Time [SNAP],OSU_RTS.OPCRTS.376_E3C Value [SNAP],OSU_RTS.OPCRTS.376_E3C Status [SNAP],OSU_RTS.OPCRTS.376_E4C Time [SNAP],OSU_RTS.OPCRTS.376_E4C Value [SNAP],OSU_RTS.OPCRTS.376_E4C Status [SNAP],OSU_RTS.OPCRTS..376_HEAT Time [SNAP],OSU_RTS.OPCRTS..376_HEAT Value [SNAP],OSU_RTS.OPCRTS..376_HEAT Status [SNAP],OSU_RTS.OPCRTS.376_KW Time [SNAP],OSU_RTS.OPCRTS.376_KW Value [SNAP],OSU_RTS.OPCRTS.376_KW Status [SNAP],OSU_RTS.OPCRTS.376_TONS Time [SNAP],OSU_RTS.OPCRTS.376_TONS Value [SNAP],OSU_RTS.OPCRTS.376_TONS Status [SNAP],OSU_RTS.OPCRTS..376_W1 Time [SNAP],OSU_RTS.OPCRTS..376_W1 Value [SNAP],OSU_RTS.OPCRTS..376_W1 Status [SNAP],Comments
10/15/18 5:15,17.89998055,OK,10/15/18 5:15,394928.1563,OK,10/15/18 5:15,41052.41016,OK,10/15/18 5:15,25.74161911,OK,10/15/18 5:15,1470.00415,OK,10/15/18 5:15,50224648,OK,10/15/18 5:15,1.221911377,OK,10/15/18 5:15,184.140213,OK,10/15/18 5:15,388.2816772,OK,10/15/18 5:15,13454530,OK,10/15/18 5:15,13983030,OK,10/15/18 5:15,14827850,OK,10/15/18 5:15,12894810,OK,10/15/18 5:15,16027310,OK,10/15/18 5:15,1.341797,OK,10/15/18 5:15,1.52822,OK,10/15/18 5:15,32910.7,OK,10/15/18 5:15,50.04814,OK,10/15/18 5:15,48.70634,OK,10/15/18 5:15,27.33444,OK,10/15/18 5:15,73.00037,OK,10/15/18 5:15,40.46831,OK,10/15/18 5:15,1642421,OK,10/15/18 5:15,6310035,OK,10/15/18 5:15,4092611,OK,10/15/18 5:15,4070117,OK,10/15/18 5:15,120.4828,OK,10/15/18 5:15,0.8338388,OK,10/15/18 5:15,966.9518,OK,10/15/18 5:15,3529629,OK,
10/15/18 5:30,21.83883667,OK,10/15/18 5:30,394933.1875,OK,10/15/18 5:30,41052.72266,OK,10/15/18 5:30,25.66793251,OK,10/15/18 5:30,1465.125366,OK,10/15/18 5:30,50225024,OK,10/15/18 5:30,1.217866821,OK,10/15/18 5:30,184.2308197,OK,10/15/18 5:30,388.2908936,OK,10/15/18 5:30,13454530,OK,10/15/18 5:30,13983030,OK,10/15/18 5:30,14827850,OK,10/15/18 5:30,12894810,OK,10/15/18 5:30,16027550,OK,10/15/18 5:30,1.590851,OK,10/15/18 5:30,1.781549,OK,10/15/18 5:30,32911.11,OK,10/15/18 5:30,50.27351,OK,10/15/18 5:30,48.68266,OK,10/15/18 5:30,27.23865,OK,10/15/18 5:30,73.11731,OK,10/15/18 5:30,40.88,OK,10/15/18 5:30,1642442,OK,10/15/18 5:30,6310088,OK,10/15/18 5:30,4092613,OK,10/15/18 5:30,4070241,OK,10/15/18 5:30,120.6432,OK,10/15/18 5:30,0.8292674,OK,10/15/18 5:30,977.6063,OK,10/15/18 5:30,3529820,OK,
10/15/18 5:45,24.77223587,OK,10/15/18 5:45,394936.9063,OK,10/15/18 5:45,41053.02734,OK,10/15/18 5:45,25.54397964,OK,10/15/18 5:45,1457.151611,OK,10/15/18 5:45,50225392,OK,10/15/18 5:45,1.211611816,OK,10/15/18 5:45,184.399765,OK,10/15/18 5:45,387.7449951,OK,10/15/18 5:45,13454530,OK,10/15/18 5:45,13983030,OK,10/15/18 5:45,14827850,OK,10/15/18 5:45,12894810,OK,10/15/18 5:45,16027800,OK,10/15/18 5:45,1.710693,OK,10/15/18 5:45,1.91254,OK,10/15/18 5:45,32911.43,OK,10/15/18 5:45,50.812,OK,10/15/18 5:45,49.10185,OK,10/15/18 5:45,26.83167,OK,10/15/18 5:45,73.14001,OK,10/15/18 5:45,40.94652,OK,10/15/18 5:45,1642465,OK,10/15/18 5:45,6310141,OK,10/15/18 5:45,4092614,OK,10/15/18 5:45,4070370,OK,10/15/18 5:45,120.6203,OK,10/15/18 5:45,0.8159806,OK,10/15/18 5:45,1024.743,OK,10/15/18 5:45,3529837,OK,
10/15/18 6:00,15.0191164,OK,10/15/18 6:00,394941.375,OK,10/15/18 6:00,41053.32813,OK,10/15/18 6:00,25.28572273,OK,10/15/18 6:00,1437.816895,OK,10/15/18 6:00,50225756,OK,10/15/18 6:00,1.195742188,OK,10/15/18 6:00,184.1208649,OK,10/15/18 6:00,387.3275146,OK,10/15/18 6:00,13454530,OK,10/15/18 6:00,13983030,OK,10/15/18 6:00,14827850,OK,10/15/18 6:00,12894810,OK,10/15/18 6:00,16028060,OK,10/15/18 6:00,1.087952,OK,10/15/18 6:00,1.226207,OK,10/15/18 6:00,32911.79,OK,10/15/18 6:00,50.40114,OK,10/15/18 6:00,49.31319,OK,10/15/18 6:00,27.38858,OK,10/15/18 6:00,73.13116,OK,10/15/18 6:00,40.82603,OK,10/15/18 6:00,1642488,OK,10/15/18 6:00,6310195,OK,10/15/18 6:00,4092615,OK,10/15/18 6:00,4070513,OK,10/15/18 6:00,120.4415,OK,10/15/18 6:00,0.8319166,OK,10/15/18 6:00,1081.649,OK,10/15/18 6:00,3530065,OK,
10/15/18 6:15,12.50230789,OK,10/15/18 6:15,394945.1875,OK,10/15/18 6:15,41053.63672,OK,10/15/18 6:15,26.03290749,OK,10/15/18 6:15,1491.210815,OK,10/15/18 6:15,50226124,OK,10/15/18 6:15,1.240247192,OK,10/15/18 6:15,184.1834259,OK,10/15/18 6:15,387.1893311,OK,10/15/18 6:15,13454530,OK,10/15/18 6:15,13983030,OK,10/15/18 6:15,14827850,OK,10/15/18 6:15,12894810,OK,10/15/18 6:15,16028350,OK,10/15/18 6:15,0.9755859,OK,10/15/18 6:15,1.112487,OK,10/15/18 6:15,32912.11,OK,10/15/18 6:15,51.43431,OK,10/15/18 6:15,50.45872,OK,10/15/18 6:15,27.36786,OK,10/15/18 6:15,73.16376,OK,10/15/18 6:15,39.60095,OK,10/15/18 6:15,1642510,OK,10/15/18 6:15,6310249,OK,10/15/18 6:15,4092616,OK,10/15/18 6:15,4070667,OK,10/15/18 6:15,120.5286,OK,10/15/18 6:15,0.7433621,OK,10/15/18 6:15,1415.647,OK,10/15/18 6:15,3530079,OK,
10/15/18 6:30,18.4925766,OK,10/15/18 6:30,394950.25,OK,10/15/18 6:30,41053.94922,OK,10/15/18 6:30,26.01548767,OK,10/15/18 6:30,1487.112671,OK,10/15/18 6:30,50226500,OK,10/15/18 6:30,1.237711304,OK,10/15/18 6:30,183.3522797,OK,10/15/18 6:30,385.5815125,OK,10/15/18 6:30,13454530,OK,10/15/18 6:30,13983030,OK,10/15/18 6:30,14827850,OK,10/15/18 6:30,12894810,OK,10/15/18 6:30,16028680,OK,10/15/18 6:30,1.425171,OK,10/15/18 6:30,1.618542,OK,10/15/18 6:30,32912.54,OK,10/15/18 6:30,50.6523,OK,10/15/18 6:30,49.22713,OK,10/15/18 6:30,27.25638,OK,10/15/18 6:30,73.37897,OK,10/15/18 6:30,40.05225,OK,10/15/18 6:30,1642534,OK,10/15/18 6:30,6310308,OK,10/15/18 6:30,4092616,OK,10/15/18 6:30,4070845,OK,10/15/18 6:30,120.5928,OK,10/15/18 6:30,0.8028072,OK,10/15/18 6:30,1239.18,OK,10/15/18 6:30,3530293,OK,
10/15/18 6:45,16.55630493,OK,10/15/18 6:45,394954.3125,OK,10/15/18 6:45,41054.25391,OK,10/15/18 6:45,25.35782623,OK,10/15/18 6:45,1431.032593,OK,10/15/18 6:45,50226868,OK,10/15/18 6:45,1.190431763,OK,10/15/18 6:45,184.2924652,OK,10/15/18 6:45,386.855896,OK,10/15/18 6:45,13454530,OK,10/15/18 6:45,13983030,OK,10/15/18 6:45,14827850,OK,10/15/18 6:45,12894810,OK,10/15/18 6:45,16029000,OK,10/15/18 6:45,1.210052,OK,10/15/18 6:45,1.377468,OK,10/15/18 6:45,32912.87,OK,10/15/18 6:45,51.52547,OK,10/15/18 6:45,50.31541,OK,10/15/18 6:45,27.3205,OK,10/15/18 6:45,73.4046,OK,10/15/18 6:45,40.91373,OK,10/15/18 6:45,1642557,OK,10/15/18 6:45,6310364,OK,10/15/18 6:45,4092618,OK,10/15/18 6:45,4071017,OK,10/15/18 6:45,120.6295,OK,10/15/18 6:45,0.789655,OK,10/15/18 6:45,1311.595,OK,10/15/18 6:45,3530463,OK,
10/15/18 7:00,20.06437111,OK,10/15/18 7:00,394958.625,OK,10/15/18 7:00,41054.55469,OK,10/15/18 7:00,25.43055344,OK,10/15/18 7:00,1445.837036,OK,10/15/18 7:00,50227228,OK,10/15/18 7:00,1.202900757,OK,10/15/18 7:00,183.4666595,OK,10/15/18 7:00,386.3493652,OK,10/15/18 7:00,13454530,OK,10/15/18 7:00,13983030,OK,10/15/18 7:00,14827850,OK,10/15/18 7:00,12894810,OK,10/15/18 7:00,16029320,OK,10/15/18 7:00,1.477661,OK,10/15/18 7:00,1.680824,OK,10/15/18 7:00,32913.23,OK,10/15/18 7:00,51.65184,OK,10/15/18 7:00,50.17418,OK,10/15/18 7:00,27.29974,OK,10/15/18 7:00,73.37274,OK,10/15/18 7:00,40.8199,OK,10/15/18 7:00,1642581,OK,10/15/18 7:00,6310421,OK,10/15/18 7:00,4092618,OK,10/15/18 7:00,4071195,OK,10/15/18 7:00,120.524,OK,10/15/18 7:00,0.7928382,OK,10/15/18 7:00,1334.279,OK,10/15/18 7:00,3530620,OK,
10/15/18 7:15,17.09744453,OK,10/15/18 7:15,394963.1875,OK,10/15/18 7:15,41054.85938,OK,10/15/18 7:15,25.56440353,OK,10/15/18 7:15,1457.510132,OK,10/15/18 7:15,50227592,OK,10/15/18 7:15,1.212856689,OK,10/15/18 7:15,183.9996796,OK,10/15/18 7:15,386.1168823,OK,10/15/18 7:15,13454530,OK,10/15/18 7:15,13983030,OK,10/15/18 7:15,14827850,OK,10/15/18 7:15,12894810,OK,10/15/18 7:15,16029660,OK,10/15/18 7:15,1.289368,OK,10/15/18 7:15,1.458342,OK,10/15/18 7:15,32913.61,OK,10/15/18 7:15,51.65761,OK,10/15/18 7:15,50.37587,OK,10/15/18 7:15,27.34961,OK,10/15/18 7:15,73.40778,OK,10/15/18 7:15,41.38184,OK,10/15/18 7:15,1642605,OK,10/15/18 7:15,6310479,OK,10/15/18 7:15,4092620,OK,10/15/18 7:15,4071377,OK,10/15/18 7:15,120.5195,OK,10/15/18 7:15,0.7675543,OK,10/15/18 7:15,1411.182,OK,10/15/18 7:15,3530845,OK,
10/15/18 7:30,4.559719086,OK,10/15/18 7:30,394966.0938,OK,10/15/18 7:30,41055.16406,OK,10/15/18 7:30,25.3622303,OK,10/15/18 7:30,1441.852295,OK,10/15/18 7:30,50227960,OK,10/15/18 7:30,1.199807495,OK,10/15/18 7:30,183.6654205,OK,10/15/18 7:30,386.0506287,OK,10/15/18 7:30,13454530,OK,10/15/18 7:30,13983030,OK,10/15/18 7:30,14827850,OK,10/15/18 7:30,12894810,OK,10/15/18 7:30,16030050,OK,10/15/18 7:30,0.4353638,OK,10/15/18 7:30,0.480333,OK,10/15/18 7:30,32913.84,OK,10/15/18 7:30,53.08052,OK,10/15/18 7:30,52.63976,OK,10/15/18 7:30,27.28494,OK,10/15/18 7:30,72.97754,OK,10/15/18 7:30,41.97493,OK,10/15/18 7:30,1642631,OK,10/15/18 7:30,6310538,OK,10/15/18 7:30,4092621,OK,10/15/18 7:30,4071586,OK,10/15/18 7:30,120.5882,OK,10/15/18 7:30,0.723713,OK,10/15/18 7:30,1819.5,OK,10/15/18 7:30,3530931,OK,
10/15/18 7:45,23.40829277,OK,10/15/18 7:45,394970.5313,OK,10/15/18 7:45,41055.46875,OK,10/15/18 7:45,25.15836716,OK,10/15/18 7:45,1426.160278,OK,10/15/18 7:45,50228328,OK,10/15/18 7:45,1.186835571,OK,10/15/18 7:45,183.3309174,OK,10/15/18 7:45,385.8120728,OK,10/15/18 7:45,13454530,OK,10/15/18 7:45,13983030,OK,10/15/18 7:45,14827850,OK,10/15/18 7:45,12894810,OK,10/15/18 7:45,16030510,OK,10/15/18 7:45,1.77417,OK,10/15/18 7:45,1.979903,OK,10/15/18 7:45,32914.22,OK,10/15/18 7:45,52.36699,OK,10/15/18 7:45,50.59282,OK,10/15/18 7:45,26.78305,OK,10/15/18 7:45,72.5965,OK,10/15/18 7:45,40.65933,OK,10/15/18 7:45,1642657,OK,10/15/18 7:45,6310601,OK,10/15/18 7:45,4092622,OK,10/15/18 7:45,4071832,OK,10/15/18 7:45,120.6891,OK,10/15/18 7:45,0.7327036,OK,10/15/18 7:45,1808.68,OK,10/15/18 7:45,3531221,OK,
10/15/18 8:00,7.891913891,OK,10/15/18 8:00,394974.8438,OK,10/15/18 8:00,41055.76172,OK,10/15/18 8:00,24.48828316,OK,10/15/18 8:00,1400.204346,OK,10/15/18 8:00,50228680,OK,10/15/18 8:00,1.165731323,OK,10/15/18 8:00,184.4551392,OK,10/15/18 8:00,385.309967,OK,10/15/18 8:00,13454530,OK,10/15/18 8:00,13983030,OK,10/15/18 8:00,14827850,OK,10/15/18 8:00,12894810,OK,10/15/18 8:00,16030970,OK,10/15/18 8:00,0.5819397,OK,10/15/18 8:00,0.6626443,OK,10/15/18 8:00,32914.58,OK,10/15/18 8:00,52.2058,OK,10/15/18 8:00,51.62386,OK,10/15/18 8:00,27.32837,OK,10/15/18 8:00,71.89886,OK,10/15/18 8:00,41.16258,OK,10/15/18 8:00,1642685,OK,10/15/18 8:00,6310663,OK,10/15/18 8:00,4092623,OK,10/15/18 8:00,4072077,OK,10/15/18 8:00,120.5378,OK,10/15/18 8:00,0.731724,OK,10/15/18 8:00,1868.208,OK,10/15/18 8:00,3531389,OK,
10/15/18 8:15,15.82050037,OK,10/15/18 8:15,394979.1563,OK,10/15/18 8:15,41056.05469,OK,10/15/18 8:15,25.29652405,OK,10/15/18 8:15,1437.979736,OK,10/15/18 8:15,50229028,OK,10/15/18 8:15,1.1973396,OK,10/15/18 8:15,183.7763824,OK,10/15/18 8:15,384.8650513,OK,10/15/18 8:15,13454530,OK,10/15/18 8:15,13983030,OK,10/15/18 8:15,14827850,OK,10/15/18 8:15,12894810,OK,10/15/18 8:15,16031450,OK,10/15/18 8:15,0.8605347,OK,10/15/18 8:15,0.9756601,OK,10/15/18 8:15,32914.95,OK,10/15/18 8:15,52.2921,OK,10/15/18 8:15,51.39876,OK,10/15/18 8:15,27.34595,OK,10/15/18 8:15,71.35999,OK,10/15/18 8:15,41.16521,OK,10/15/18 8:15,1642713,OK,10/15/18 8:15,6310727,OK,10/15/18 8:15,4092624,OK,10/15/18 8:15,4072340,OK,10/15/18 8:15,120.4324,OK,10/15/18 8:15,0.7321665,OK,10/15/18 8:15,1962.304,OK,10/15/18 8:15,3531669,OK,
10/15/18 8:30,16.52925682,OK,10/15/18 8:30,394984.0938,OK,10/15/18 8:30,41056.35938,OK,10/15/18 8:30,26.06434631,OK,10/15/18 8:30,1497.831421,OK,10/15/18 8:30,50229396,OK,10/15/18 8:30,1.247224609,OK,10/15/18 8:30,185.1043854,OK,10/15/18 8:30,385.1786194,OK,10/15/18 8:30,13454530,OK,10/15/18 8:30,13983030,OK,10/15/18 8:30,14827850,OK,10/15/18 8:30,12894810,OK,10/15/18 8:30,16031940,OK,10/15/18 8:30,1.084198,OK,10/15/18 8:30,1.23332,OK,10/15/18 8:30,32915.35,OK,10/15/18 8:30,51.65956,OK,10/15/18 8:30,50.57536,OK,10/15/18 8:30,27.30099,OK,10/15/18 8:30,70.87701,OK,10/15/18 8:30,40.54639,OK,10/15/18 8:30,1642741,OK,10/15/18 8:30,6310792,OK,10/15/18 8:30,4092625,OK,10/15/18 8:30,4072612,OK,10/15/18 8:30,120.6478,OK,10/15/18 8:30,0.7431857,OK,10/15/18 8:30,1938.64,OK,10/15/18 8:30,3531972,OK,
10/15/18 8:45,17.33888435,OK,10/15/18 8:45,394988.75,OK,10/15/18 8:45,41056.65625,OK,10/15/18 8:45,24.21434784,OK,10/15/18 8:45,1364.105591,OK,10/15/18 8:45,50229752,OK,10/15/18 8:45,1.135897461,OK,10/15/18 8:45,184.5949097,OK,10/15/18 8:45,384.9871826,OK,10/15/18 8:45,13454530,OK,10/15/18 8:45,13983030,OK,10/15/18 8:45,14827850,OK,10/15/18 8:45,12894810,OK,10/15/18 8:45,16032420,OK,10/15/18 8:45,1.165344,OK,10/15/18 8:45,1.356663,OK,10/15/18 8:45,32915.74,OK,10/15/18 8:45,51.60475,OK,10/15/18 8:45,50.44014,OK,10/15/18 8:45,27.35898,OK,10/15/18 8:45,70.797,OK,10/15/18 8:45,40.5197,OK,10/15/18 8:45,1642769,OK,10/15/18 8:45,6310857,OK,10/15/18 8:45,4092626,OK,10/15/18 8:45,4072873,OK,10/15/18 8:45,120.6891,OK,10/15/18 8:45,0.7438733,OK,10/15/18 8:45,1881.782,OK,10/15/18 8:45,3532265,OK,
10/15/18 9:00,20.14129257,OK,10/15/18 9:00,394993.5625,OK,10/15/18 9:00,41056.9375,OK,10/15/18 9:00,23.68627167,OK,10/15/18 9:00,1322.896851,OK,10/15/18 9:00,50230092,OK,10/15/18 9:00,1.101869629,OK,10/15/18 9:00,183.5295868,OK,10/15/18 9:00,384.1716614,OK,10/15/18 9:00,13454530,OK,10/15/18 9:00,13983030,OK,10/15/18 9:00,14827850,OK,10/15/18 9:00,12894810,OK,10/15/18 9:00,16032880,OK,10/15/18 9:00,1.452271,OK,10/15/18 9:00,1.651303,OK,10/15/18 9:00,32916.15,OK,10/15/18 9:00,51.50175,OK,10/15/18 9:00,50.04948,OK,10/15/18 9:00,27.28918,OK,10/15/18 9:00,70.68402,OK,10/15/18 9:00,40.18866,OK,10/15/18 9:00,1642797,OK,10/15/18 9:00,6310921,OK,10/15/18 9:00,4092627,OK,10/15/18 9:00,4073123,OK,10/15/18 9:00,120.5286,OK,10/15/18 9:00,0.7479719,OK,10/15/18 9:00,1785.634,OK,10/15/18 9:00,3532764,OK,
10/15/18 9:15,18.40649986,OK,10/15/18 9:15,394998.375,OK,10/15/18 9:15,41057.21875,OK,10/15/18 9:15,24.6286087,OK,10/15/18 9:15,1368.988159,OK,10/15/18 9:15,50230432,OK,10/15/18 9:15,1.140623169,OK,10/15/18 9:15,184.2580414,OK,10/15/18 9:15,383.7902222,OK,10/15/18 9:15,13454530,OK,10/15/18 9:15,13983030,OK,10/15/18 9:15,14827850,OK,10/15/18 9:15,12894810,OK,10/15/18 9:15,16033330,OK,10/15/18 9:15,1.386597,OK,10/15/18 9:15,1.574585,OK,10/15/18 9:15,32916.55,OK,10/15/18 9:15,51.51494,OK,10/15/18 9:15,50.12834,OK,10/15/18 9:15,27.25381,OK,10/15/18 9:15,71.2785,OK,10/15/18 9:15,41.80627,OK,10/15/18 9:15,1642826,OK,10/15/18 9:15,6310984,OK,10/15/18 9:15,4092628,OK,10/15/18 9:15,4073363,OK,10/15/18 9:15,120.4232,OK,10/15/18 9:15,0.7311907,OK,10/15/18 9:15,1924.099,OK,10/15/18 9:15,3533368,OK,
10/15/18 9:30,18.9234848,OK,10/15/18 9:30,395002.9063,OK,10/15/18 9:30,41057.51172,OK,10/15/18 9:30,24.90768242,OK,10/15/18 9:30,1398.835205,OK,10/15/18 9:30,50230784,OK,10/15/18 9:30,1.165855835,OK,10/15/18 9:30,183.1894073,OK,10/15/18 9:30,382.8616333,OK,10/15/18 9:30,13454530,OK,10/15/18 9:30,13983030,OK,10/15/18 9:30,14827850,OK,10/15/18 9:30,12894810,OK,10/15/18 9:30,16033880,OK,10/15/18 9:30,1.493988,OK,10/15/18 9:30,1.700959,OK,10/15/18 9:30,32916.92,OK,10/15/18 9:30,52.07335,OK,10/15/18 9:30,50.57936,OK,10/15/18 9:30,27.32486,OK,10/15/18 9:30,70.95477,OK,10/15/18 9:30,41.28345,OK,10/15/18 9:30,1642867,OK,10/15/18 9:30,6311047,OK,10/15/18 9:30,4092629,OK,10/15/18 9:30,4073682,OK,10/15/18 9:30,120.524,OK,10/15/18 9:30,1.028065,OK,10/15/18 9:30,1850.224,OK,10/15/18 9:30,3534239,OK,
10/15/18 9:45,24.44073677,OK,10/15/18 9:45,395007.8438,OK,10/15/18 9:45,41057.8125,OK,10/15/18 9:45,24.98151016,OK,10/15/18 9:45,1420.484375,OK,10/15/18 9:45,50231140,OK,10/15/18 9:45,1.183468994,OK,10/15/18 9:45,184.4326935,OK,10/15/18 9:45,383.9028931,OK,10/15/18 9:45,13454530,OK,10/15/18 9:45,13983270,OK,10/15/18 9:45,14827850,OK,10/15/18 9:45,12894810,OK,10/15/18 9:45,16034270,OK,10/15/18 9:45,1.89505,OK,10/15/18 9:45,2.115068,OK,10/15/18 9:45,32917.33,OK,10/15/18 9:45,51.41335,OK,10/15/18 9:45,49.53148,OK,10/15/18 9:45,27.25293,OK,10/15/18 9:45,71.59912,OK,10/15/18 9:45,40.00734,OK,10/15/18 9:45,1642942,OK,10/15/18 9:45,6311118,OK,10/15/18 9:45,4092773,OK,10/15/18 9:45,4073891,OK,10/15/18 9:45,120.6661,OK,10/15/18 9:45,0.8120982,OK,10/15/18 9:45,2545.943,OK,10/15/18 9:45,3540107,OK,
10/15/18 10:00,15.79420757,OK,10/15/18 10:00,395013,OK,10/15/18 10:00,41058.09766,OK,10/15/18 10:00,24.07310867,OK,10/15/18 10:00,1353.243896,OK,10/15/18 10:00,50231488,OK,10/15/18 10:00,1.127653931,OK,10/15/18 10:00,184.2630005,OK,10/15/18 10:00,383.5171509,OK,10/15/18 10:00,13454530,OK,10/15/18 10:00,13983530,OK,10/15/18 10:00,14827850,OK,10/15/18 10:00,12894810,OK,10/15/18 10:00,16034540,OK,10/15/18 10:00,1.112701,OK,10/15/18 10:00,1.269182,OK,10/15/18 10:00,32917.75,OK,10/15/18 10:00,50.50539,OK,10/15/18 10:00,49.39268,OK,10/15/18 10:00,27.37515,OK,10/15/18 10:00,72.02936,OK,10/15/18 10:00,41.36217,OK,10/15/18 10:00,1643027,OK,10/15/18 10:00,6311180,OK,10/15/18 10:00,4092915,OK,10/15/18 10:00,4074031,OK,10/15/18 10:00,120.6295,OK,10/15/18 10:00,0.7603974,OK,10/15/18 10:00,2213.38,OK,10/15/18 10:00,3540107,OK,
10/15/18 10:15,21.76462746,OK,10/15/18 10:15,395017.3125,OK,10/15/18 10:15,41058.37891,OK,10/15/18 10:15,24.07930756,OK,10/15/18 10:15,1353.340332,OK,10/15/18 10:15,50231820,OK,10/15/18 10:15,1.128076172,OK,10/15/18 10:15,184.1207733,OK,10/15/18 10:15,382.8902588,OK,10/15/18 10:15,13454530,OK,10/15/18 10:15,13983830,OK,10/15/18 10:15,14827850,OK,10/15/18 10:15,12894810,OK,10/15/18 10:15,16034840,OK,10/15/18 10:15,1.689087,OK,10/15/18 10:15,1.870711,OK,10/15/18 10:15,32918.13,OK,10/15/18 10:15,51.05989,OK,10/15/18 10:15,49.40486,OK,10/15/18 10:15,27.19968,OK,10/15/18 10:15,71.73419,OK,10/15/18 10:15,40.31281,OK,10/15/18 10:15,1643108,OK,10/15/18 10:15,6311239,OK,10/15/18 10:15,4093086,OK,10/15/18 10:15,4074203,OK,10/15/18 10:15,120.5286,OK,10/15/18 10:15,0.8100493,OK,10/15/18 10:15,2401.52,OK,10/15/18 10:15,3540108,OK,
